Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Верхнемамонская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619					
		1.07%	1.45%	0.73%	0.68%	1.98%	0.76%	0.80%	0.0%	0.0%	0.0%	2.22%	6.10%	0.40%	0.34%	0.0%	0.96%	0.14%	0.0%	1.02%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	194	5	9	15	17	9	11	11	0	1	13	19	14	12	3	26	2	7	10	10					
		1.49%	1.21%	1.10%	1.28%	1.29%	1.38%	2.22%	2.12%	0.0%	0.52%	1.52%	3.22%	1.42%	2.06%	0.63%	1.93%	0.28%	1.50%	1.02%	2.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	4	3	15	23	5	3	6	1	0	5	2	3	1	2	11	11	1	7	5					
		0.83%	0.97%	0.36%	1.28%	1.75%	0.76%	0.60%	1.16%	1.47%	0.0%	0.58%	0.33%	0.30%	0.17%	0.42%	0.81%	1.57%	0.21%	0.72%	1.16%					
22	"5. ""За Русь Святую"""	63	0	3	2	6	5	2	6	1	1	4	10	3	1	2	5	4	2	5	1					
		0.48%	0.0%	0.36%	0.17%	0.45%	0.76%	0.40%	1.16%	1.47%	0.52%	0.46%	1.69%	0.30%	0.17%	0.42%	0.37%	0.57%	0.43%	0.51%	0.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	1	1	6	0	1	2	0	0	0	0	3	0	5	2	4	4	0	0	0					
		0.22%	0.24%	0.12%	0.51%	0.0%	0.15%	0.40%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.85%	0.42%	0.29%	0.57%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	67	0	4	10	8	4	4	1	0	0	5	0	0	2	3	8	2	1	10	5					
		0.51%	0.0%	0.49%	0.85%	0.61%	0.61%	0.80%	0.19%	0.0%	0.0%	0.58%	0.0%	0.0%	0.34%	0.63%	0.59%	0.28%	0.21%	1.02%	1.16%					
25	"8. ""Народно-республиканская партия России"""	26	0	4	2	3	0	0	1	0	0	3	1	0	2	5	0	0	3	1	1					
		0.19%	0.0%	0.49%	0.17%	0.22%	0.0%	0.0%	0.19%	0.0%	0.0%	0.35%	0.16%	0.0%	0.34%	1.05%	0.0%	0.0%	0.64%	0.10%	0.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	0	1	1	4	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0					
		0.08%	0.0%	0.12%	0.08%	0.30%	0.0%	0.20%	0.19%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.14%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1208	13	56	63	68	30	56	111	11	37	75	45	67	61	53	86	31	20	252	73					
		9.28%	3.16%	6.86%	5.41%	5.19%	4.61%	11.31%	21.47%	16.17%	19.27%	8.77%	7.62%	6.83%	10.48%	11.20%	6.38%	4.44%	4.31%	25.95%	17.01%					
28	"11. ""Истинные патриоты России"""	70	0	1	0	0	0	1	0	0	0	39	4	18	2	0	0	1	0	1	3					
		0.53%	0.0%	0.12%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	4.56%	0.67%	1.83%	0.34%	0.0%	0.0%	0.14%	0.0%	0.10%	0.69%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	2	8	9	12	5	9	2	3	1	5	5	14	6	7	7	8	1	5	4					
		0.86%	0.48%	0.98%	0.77%	0.91%	0.76%	1.81%	0.38%	4.41%	0.52%	0.58%	0.84%	1.42%	1.03%	1.47%	0.51%	1.14%	0.21%	0.51%	0.93%					
30	"13. ""Демократическая партия России"""	24	2	0	5	2	0	1	1	0	2	1	0	0	1	1	0	0	0	8	0					
		0.18%	0.48%	0.0%	0.42%	0.15%	0.0%	0.20%	0.19%	0.0%	1.04%	0.11%	0.0%	0.0%	0.17%	0.21%	0.0%	0.0%	0.0%	0.82%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	0	1	0	1	0	0	0	1	1	0	0	4	2	0	0	5	0					
		0.11%	0.0%	0.0%	0.0%	0.07%	0.0%	0.20%	0.0%	0.0%	0.0%	0.11%	0.16%	0.0%	0.0%	0.84%	0.14%	0.0%	0.0%	0.51%	0.0%					
32	"15. ""Партия СЛОН"""	10	2	2	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.07%	0.48%	0.24%	0.08%	0.07%	0.15%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1245	48	88	144	202	72	39	52	4	21	69	76	33	22	43	119	78	34	75	26					
		9.57%	11.67%	10.78%	12.38%	15.43%	11.07%	7.87%	10.05%	5.88%	10.93%	8.07%	12.88%	3.36%	3.78%	9.09%	8.83%	11.19%	7.32%	7.72%	6.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	2	2	3	1	1	1	1	0	0	1	1	0	2	1	0	2	2	4	3					
		0.20%	0.48%	0.24%	0.25%	0.07%	0.15%	0.20%	0.19%	0.0%	0.0%	0.11%	0.16%	0.0%	0.34%	0.21%	0.0%	0.28%	0.43%	0.41%	0.69%					
35	"18. ""ЛДПР"""	1908	95	114	197	222	96	102	66	11	14	97	63	85	68	65	271	88	68	133	53					
		14.66%	23.11%	13.97%	16.93%	16.95%	14.76%	20.60%	12.76%	16.17%	7.29%	11.34%	10.67%	8.67%	11.68%	13.74%	20.11%	12.62%	14.65%	13.69%	12.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	179	2	18	30	13	5	10	6	0	0	6	7	14	11	4	24	3	10	12	4					
		1.37%	0.48%	2.20%	2.57%	0.99%	0.76%	2.02%	1.16%	0.0%	0.0%	0.70%	1.18%	1.42%	1.89%	0.84%	1.78%	0.43%	2.15%	1.23%	0.93%					
37	"20. ""Политическая партия ""Единая Россия"""	5242	153	312	400	486	309	155	170	26	87	387	226	522	189	186	575	334	253	279	193					
		40.29%	37.22%	38.23%	34.39%	37.12%	47.53%	31.31%	32.88%	38.23%	45.31%	45.26%	38.30%	53.26%	32.47%	39.32%	42.68%	47.91%	54.52%	28.73%	44.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	3	2	0	1	2	2	0	0	3	1	3	1	5	3	2	2	3	2					
		0.28%	0.48%	0.36%	0.17%	0.0%	0.15%	0.40%	0.38%	0.0%	0.0%	0.35%	0.16%	0.30%	0.17%	1.05%	0.22%	0.28%	0.43%	0.30%	0.46%					
39	"22. ""Развитие предпринимательства"""	19	0	3	3	2	1	0	0	0	0	0	0	0	1	0	6	0	2	1	0					
		0.14%	0.0%	0.36%	0.25%	0.15%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.44%	0.0%	0.43%	0.10%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1591	50	125	178	136	70	45	44	11	20	84	46	157	157	66	137	93	42	105	25					
		12.22%	12.16%	15.31%	15.30%	10.38%	10.76%	9.09%	8.51%	16.17%	10.41%	9.82%	7.79%	16.02%	26.97%	13.95%	10.17%	13.34%	9.05%	10.81%	5.82%					
																										
41	Против всех	415	11	30	44	59	19	26	27	0	6	24	24	31	23	10	27	11	8	22	13					
		3.19%	2.67%	3.67%	3.78%	4.50%	2.92%	5.25%	5.22%	0.0%	3.12%	2.80%	4.06%	3.16%	3.95%	2.11%	2.00%	1.57%	1.72%	2.26%	3.03%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
