Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Саровская городская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	962	28	28	10	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	268	8	1	0	9	5	5	2	14	3	8	4	6	10	3	6	10	7	12	4	7	12	8	9	5	13	12	12	12	22	7	5	6	7	6	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	107	3	2	0	1	5	5	1	6	1	3	2	3	2	4	2	3	2	0	2	4	1	1	2	1	3	4	3	6	2	2	0	7	4	0	1	19					
14	Число погашенных открепительных удостоверений	694	20	27	10	19	23	23	26	14	25	20	24	22	18	25	22	18	21	16	24	21	16	20	19	23	15	16	16	16	6	21	23	22	21	22	20	0					
15	Число открепительных удостоверений выданных ТИК	7	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	511	2	5	1	33	11	14	10	13	9	12	10	6	31	13	24	12	19	12	9	11	22	12	10	22	20	11	23	21	16	21	10	13	16	20	16	1					
		1.33%	0.54%	1.26%	1.14%	2.04%	1.06%	1.36%	1.22%	0.96%	0.96%	0.88%	0.91%	0.48%	1.87%	1.46%	1.81%	1.29%	1.88%	1.16%	0.92%	0.95%	1.72%	1.00%	0.87%	1.81%	1.56%	0.93%	1.77%	1.75%	1.33%	1.72%	0.87%	1.11%	1.48%	1.65%	1.44%	5.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2108	30	18	1	66	31	49	35	60	49	118	51	48	52	42	43	35	50	54	67	43	60	89	60	86	85	90	129	83	93	74	64	65	53	82	50	3					
		5.51%	8.10%	4.56%	1.14%	4.08%	3.00%	4.76%	4.27%	4.43%	5.24%	8.74%	4.65%	3.86%	3.13%	4.74%	3.25%	3.78%	4.95%	5.24%	6.85%	3.74%	4.69%	7.44%	5.24%	7.09%	6.64%	7.67%	9.94%	6.95%	7.77%	6.06%	5.59%	5.55%	4.93%	6.77%	4.50%	15.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	785	10	10	2	13	22	10	11	21	16	10	18	17	28	28	12	27	31	26	14	47	32	28	25	38	20	23	30	30	31	14	31	26	35	21	28	0					
		2.05%	2.70%	2.53%	2.29%	0.80%	2.13%	0.97%	1.34%	1.55%	1.71%	0.74%	1.64%	1.36%	1.68%	3.16%	0.90%	2.91%	3.06%	2.52%	1.43%	4.09%	2.50%	2.34%	2.18%	3.13%	1.56%	1.96%	2.31%	2.51%	2.59%	1.14%	2.70%	2.22%	3.25%	1.73%	2.52%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1682	24	20	1	41	35	44	35	54	26	73	45	43	46	24	31	27	41	32	37	70	59	52	40	64	74	62	71	51	69	73	65	60	46	88	58	1					
		4.40%	6.48%	5.07%	1.14%	2.53%	3.39%	4.27%	4.27%	3.98%	2.78%	5.41%	4.10%	3.45%	2.77%	2.70%	2.34%	2.91%	4.05%	3.10%	3.78%	6.09%	4.61%	4.34%	3.49%	5.28%	5.78%	5.28%	5.47%	4.27%	5.76%	5.98%	5.68%	5.12%	4.28%	7.27%	5.22%	5.26%					
22	"5. ""За Русь Святую"""	251	0	1	0	5	4	9	6	8	4	12	12	7	12	6	5	3	4	4	4	6	10	13	11	8	3	3	10	17	12	11	9	10	5	11	6	0					
		0.65%	0.0%	0.25%	0.0%	0.30%	0.38%	0.87%	0.73%	0.59%	0.42%	0.88%	1.09%	0.56%	0.72%	0.67%	0.37%	0.32%	0.39%	0.38%	0.40%	0.52%	0.78%	1.08%	0.96%	0.66%	0.23%	0.25%	0.77%	1.42%	1.00%	0.90%	0.78%	0.85%	0.46%	0.90%	0.54%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	90	2	2	0	4	5	5	8	4	1	1	0	4	7	0	7	1	1	5	0	2	3	1	1	3	2	3	5	2	1	1	0	1	2	3	3	0					
		0.23%	0.54%	0.50%	0.0%	0.24%	0.48%	0.48%	0.97%	0.29%	0.10%	0.07%	0.0%	0.32%	0.42%	0.0%	0.52%	0.10%	0.09%	0.48%	0.0%	0.17%	0.23%	0.08%	0.08%	0.24%	0.15%	0.25%	0.38%	0.16%	0.08%	0.08%	0.0%	0.08%	0.18%	0.24%	0.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	373	3	2	3	28	17	17	7	6	10	18	5	8	30	8	10	7	8	7	7	12	15	9	11	9	6	10	15	11	12	14	15	8	6	11	7	1					
		0.97%	0.81%	0.50%	3.44%	1.73%	1.65%	1.65%	0.85%	0.44%	1.07%	1.33%	0.45%	0.64%	1.81%	0.90%	0.75%	0.75%	0.79%	0.67%	0.71%	1.04%	1.17%	0.75%	0.96%	0.74%	0.46%	0.85%	1.15%	0.92%	1.00%	1.14%	1.31%	0.68%	0.55%	0.90%	0.63%	5.26%					
25	"8. ""Народно-республиканская партия России"""	44	1	0	0	5	0	0	1	2	1	0	1	3	5	0	1	1	0	0	1	4	2	1	0	4	1	0	0	1	0	3	1	3	0	1	1	0					
		0.11%	0.27%	0.0%	0.0%	0.30%	0.0%	0.0%	0.12%	0.14%	0.10%	0.0%	0.09%	0.24%	0.30%	0.0%	0.07%	0.10%	0.0%	0.0%	0.10%	0.34%	0.15%	0.08%	0.0%	0.33%	0.07%	0.0%	0.0%	0.08%	0.0%	0.24%	0.08%	0.25%	0.0%	0.08%	0.09%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	170	2	0	0	12	4	2	4	4	6	6	4	2	8	5	6	2	2	4	4	5	8	3	7	2	6	7	3	6	11	2	6	6	4	9	8	0					
		0.44%	0.54%	0.0%	0.0%	0.74%	0.38%	0.19%	0.48%	0.29%	0.64%	0.44%	0.36%	0.16%	0.48%	0.56%	0.45%	0.21%	0.19%	0.38%	0.40%	0.43%	0.62%	0.25%	0.61%	0.16%	0.46%	0.59%	0.23%	0.50%	0.91%	0.16%	0.52%	0.51%	0.37%	0.74%	0.72%	0.0%					
27	"10. ""Аграрная партия России"""	792	7	7	3	16	27	19	18	36	19	28	23	24	32	18	13	17	17	22	17	23	31	23	26	28	23	24	34	28	28	36	30	25	27	23	20	0					
		2.07%	1.89%	1.77%	3.44%	0.98%	2.62%	1.84%	2.20%	2.65%	2.03%	2.07%	2.10%	1.93%	1.93%	2.03%	0.98%	1.83%	1.68%	2.13%	1.74%	2.00%	2.42%	1.92%	2.27%	2.31%	1.79%	2.04%	2.62%	2.34%	2.34%	2.95%	2.62%	2.13%	2.51%	1.90%	1.80%	0.0%					
28	"11. ""Истинные патриоты России"""	42	0	0	0	9	0	1	0	1	1	0	1	3	7	2	3	0	0	0	1	1	0	3	1	0	1	1	1	1	0	0	0	0	2	1	1	0					
		0.10%	0.0%	0.0%	0.0%	0.55%	0.0%	0.09%	0.0%	0.07%	0.10%	0.0%	0.09%	0.24%	0.42%	0.22%	0.22%	0.0%	0.0%	0.0%	0.10%	0.08%	0.0%	0.25%	0.08%	0.0%	0.07%	0.08%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.18%	0.08%	0.09%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	1579	10	18	0	39	58	40	34	57	35	49	42	66	147	43	44	56	42	46	67	49	53	44	51	45	50	36	42	29	36	45	49	31	44	38	44	0					
		4.13%	2.70%	4.56%	0.0%	2.41%	5.63%	3.88%	4.15%	4.20%	3.74%	3.63%	3.83%	5.30%	8.87%	4.85%	3.32%	6.05%	4.15%	4.46%	6.85%	4.26%	4.14%	3.67%	4.45%	3.71%	3.90%	3.06%	3.23%	2.42%	3.01%	3.68%	4.28%	2.64%	4.09%	3.14%	3.96%	0.0%					
30	"13. ""Демократическая партия России"""	70	0	0	1	7	2	3	0	0	1	0	2	5	6	2	4	2	1	1	0	2	1	0	3	1	2	1	0	2	3	5	0	7	2	1	3	0					
		0.18%	0.0%	0.0%	1.14%	0.43%	0.19%	0.29%	0.0%	0.0%	0.10%	0.0%	0.18%	0.40%	0.36%	0.22%	0.30%	0.21%	0.09%	0.09%	0.0%	0.17%	0.07%	0.0%	0.26%	0.08%	0.15%	0.08%	0.0%	0.16%	0.25%	0.40%	0.0%	0.59%	0.18%	0.08%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	55	0	1	0	2	1	2	2	0	2	1	5	3	2	3	1	2	1	0	3	0	0	3	1	1	0	2	2	1	5	1	1	0	3	4	0	0					
		0.14%	0.0%	0.25%	0.0%	0.12%	0.09%	0.19%	0.24%	0.0%	0.21%	0.07%	0.45%	0.24%	0.12%	0.33%	0.07%	0.21%	0.09%	0.0%	0.30%	0.0%	0.0%	0.25%	0.08%	0.08%	0.0%	0.17%	0.15%	0.08%	0.41%	0.08%	0.08%	0.0%	0.27%	0.33%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	74	0	1	0	7	0	7	0	1	2	1	2	4	3	2	7	0	1	0	0	0	5	1	1	4	4	1	1	2	4	4	0	0	2	4	3	0					
		0.19%	0.0%	0.25%	0.0%	0.43%	0.0%	0.68%	0.0%	0.07%	0.21%	0.07%	0.18%	0.32%	0.18%	0.22%	0.52%	0.0%	0.09%	0.0%	0.0%	0.0%	0.39%	0.08%	0.08%	0.33%	0.31%	0.08%	0.07%	0.16%	0.33%	0.32%	0.0%	0.0%	0.18%	0.33%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4969	47	47	9	102	109	134	93	161	107	186	128	120	136	102	101	113	155	171	139	155	161	181	154	198	210	178	207	195	179	140	162	168	144	200	176	1					
		13.00%	12.70%	11.92%	10.34%	6.30%	10.58%	13.02%	11.36%	11.89%	11.45%	13.78%	11.68%	9.65%	8.20%	11.51%	7.63%	12.21%	15.34%	16.60%	14.22%	13.48%	12.59%	15.13%	13.46%	16.33%	16.40%	15.17%	15.95%	16.33%	14.96%	11.47%	14.16%	14.34%	13.40%	16.52%	15.84%	5.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	0	0	0	3	1	0	2	3	3	1	2	1	6	1	9	2	0	0	1	0	3	1	1	2	0	3	0	2	1	1	1	3	0	0	3	0					
		0.14%	0.0%	0.0%	0.0%	0.18%	0.09%	0.0%	0.24%	0.22%	0.32%	0.07%	0.18%	0.08%	0.36%	0.11%	0.68%	0.21%	0.0%	0.0%	0.10%	0.0%	0.23%	0.08%	0.08%	0.16%	0.0%	0.25%	0.0%	0.16%	0.08%	0.08%	0.08%	0.25%	0.0%	0.0%	0.27%	0.0%					
35	"18. ""ЛДПР"""	4792	48	45	14	425	127	132	110	229	111	154	165	169	295	90	389	103	121	118	94	122	123	109	112	119	90	147	111	123	95	136	104	131	117	106	106	2					
		12.54%	12.97%	11.42%	16.09%	26.28%	12.33%	12.82%	13.44%	16.91%	11.88%	11.41%	15.06%	13.59%	17.80%	10.15%	29.40%	11.13%	11.98%	11.45%	9.62%	10.61%	9.62%	9.11%	9.79%	9.81%	7.03%	12.53%	8.55%	10.30%	7.94%	11.14%	9.09%	11.18%	10.89%	8.76%	9.54%	10.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	541	2	4	2	21	10	22	11	14	15	16	20	11	17	14	21	19	13	15	11	16	38	11	12	12	10	14	24	19	20	14	23	11	31	14	11	3					
		1.41%	0.54%	1.01%	2.29%	1.29%	0.97%	2.13%	1.34%	1.03%	1.60%	1.18%	1.82%	0.88%	1.02%	1.58%	1.58%	2.05%	1.28%	1.45%	1.12%	1.39%	2.97%	0.91%	1.04%	0.99%	0.78%	1.19%	1.85%	1.59%	1.67%	1.14%	2.01%	0.93%	2.88%	1.15%	0.99%	15.78%					
37	"20. ""Политическая партия ""Единая Россия"""	11237	128	130	31	483	346	304	264	438	330	411	315	434	481	294	355	279	294	281	293	325	369	379	399	315	338	327	309	321	319	368	305	333	303	332	301	3					
		29.41%	34.59%	32.99%	35.63%	29.87%	33.59%	29.54%	32.27%	32.34%	35.33%	30.46%	28.76%	34.91%	29.02%	33.18%	26.83%	30.16%	29.10%	27.28%	29.98%	28.28%	28.87%	31.68%	34.87%	25.99%	26.40%	27.87%	23.82%	26.88%	26.67%	30.16%	26.66%	28.43%	28.21%	27.43%	27.09%	15.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	0	1	0	5	3	0	1	1	1	3	0	2	6	0	1	0	0	1	1	1	0	0	0	2	1	3	0	0	2	0	1	2	0	2	2	0					
		0.10%	0.0%	0.25%	0.0%	0.30%	0.29%	0.0%	0.12%	0.07%	0.10%	0.22%	0.0%	0.16%	0.36%	0.0%	0.07%	0.0%	0.0%	0.09%	0.10%	0.08%	0.0%	0.0%	0.0%	0.16%	0.07%	0.25%	0.0%	0.0%	0.16%	0.0%	0.08%	0.17%	0.0%	0.16%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	89	0	2	0	9	3	2	3	1	1	6	2	1	3	1	7	0	1	5	2	1	2	2	3	3	4	4	4	1	3	3	1	3	1	4	1	0					
		0.23%	0.0%	0.50%	0.0%	0.55%	0.29%	0.19%	0.36%	0.07%	0.10%	0.44%	0.18%	0.08%	0.18%	0.11%	0.52%	0.0%	0.09%	0.48%	0.20%	0.08%	0.15%	0.16%	0.26%	0.24%	0.31%	0.34%	0.30%	0.08%	0.25%	0.24%	0.08%	0.25%	0.09%	0.33%	0.09%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5587	37	64	16	158	146	140	105	153	126	160	149	182	160	131	105	161	154	180	143	192	215	184	163	197	258	164	206	176	187	201	208	220	174	175	193	4					
		14.62%	10.0%	16.24%	18.39%	9.77%	14.17%	13.60%	12.83%	11.29%	13.49%	11.86%	13.60%	14.64%	9.65%	14.78%	7.93%	17.40%	15.24%	17.47%	14.63%	16.71%	16.82%	15.38%	14.24%	16.25%	20.15%	13.98%	15.88%	14.74%	15.63%	16.47%	18.18%	18.78%	16.20%	14.46%	17.37%	21.05%					
																																											
41	Против всех	1943	12	16	3	108	58	65	55	70	50	75	87	67	116	45	116	48	48	38	55	47	49	33	43	39	64	52	63	53	61	51	52	37	54	56	57	0					
		5.08%	3.24%	4.06%	3.44%	6.67%	5.63%	6.31%	6.72%	5.16%	5.35%	5.55%	7.94%	5.39%	7.00%	5.07%	8.76%	5.18%	4.75%	3.68%	5.62%	4.09%	3.83%	2.75%	3.75%	3.21%	5.0%	4.43%	4.85%	4.43%	5.10%	4.18%	4.54%	3.15%	5.02%	4.62%	5.13%	0.0%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
