Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Теучежская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	16	1	7	0	0	0	0	0	0	3	1	0	0	2	0	0	0	2	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	41	0	0	4	1	4	1	2	2	2	2	0	1	2	0	4	4	2	3	2	1	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	485	71	84	9	6	2	3	40	26	12	15	14	2	42	13	34	14	6	28	28	27	9					
		5.46%	9.87%	9.72%	6.67%	5.04%	2.30%	2.27%	9.78%	3.51%	0.75%	5.64%	9.15%	0.47%	4.89%	8.97%	10.24%	10.00%	4.35%	7.95%	3.05%	11.02%	8.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	385	105	103	7	8	0	7	5	22	16	8	3	2	14	2	5	7	12	11	15	27	6					
		4.33%	14.60%	11.92%	5.19%	6.72%	0.00%	5.30%	1.22%	2.97%	0.99%	3.01%	1.96%	0.47%	1.63%	1.38%	1.51%	5.00%	8.70%	3.13%	1.64%	11.02%	5.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	103	5	20	2	2	3	1	3	13	6	3	5	1	13	3	3	1	4	6	8	1	0					
		1.16%	0.70%	2.31%	1.48%	1.68%	3.45%	0.76%	0.73%	1.75%	0.37%	1.13%	3.27%	0.24%	1.51%	2.07%	0.90%	0.71%	2.90%	1.70%	0.87%	0.41%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2566	202	209	34	36	18	25	118	253	199	106	55	122	311	33	138	70	35	130	402	54	16					
		28.87%	28.09%	24.19%	25.19%	30.25%	20.69%	18.94%	28.85%	34.14%	12.42%	39.85%	35.95%	28.91%	36.20%	22.76%	41.57%	50.00%	25.36%	36.93%	43.84%	22.04%	14.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	149	25	30	5	1	1	2	7	7	8	4	4	1	12	2	6	1	1	21	9	1	1					
		1.68%	3.48%	3.47%	3.70%	0.84%	1.15%	1.52%	1.71%	0.94%	0.50%	1.50%	2.61%	0.24%	1.40%	1.38%	1.81%	0.71%	0.72%	5.97%	0.98%	0.41%	0.89%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4878	296	361	73	61	63	93	235	400	1293	115	66	292	412	80	134	45	80	150	427	129	73					
		54.88%	41.17%	41.78%	54.07%	51.26%	72.41%	70.45%	57.46%	53.98%	80.71%	43.23%	43.14%	69.19%	47.96%	55.17%	40.36%	32.14%	57.97%	42.61%	46.56%	52.65%	65.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	73	4	10	0	0	0	0	1	20	13	1	1	2	3	1	4	2	0	6	4	0	1					
		0.82%	0.56%	1.16%	0.00%	0.00%	0.00%	0.00%	0.24%	2.70%	0.81%	0.38%	0.65%	0.47%	0.35%	0.69%	1.20%	1.43%	0.00%	1.70%	0.44%	0.00%	0.89%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
