Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Колпнянская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349					
		0.50%	0.73%	1.14%	1.51%	0.57%	0.12%	0.76%	0.65%	0.0%	0.0%	0.0%	0.30%	1.58%	0.0%	0.35%	0.34%	0.59%	0.0%	0.0%	0.0%	0.74%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	2.13%	0.0%					
22	"5. ""За Русь Святую"""	29	3	2	1	0	2	2	0	0	3	0	1	0	0	2	1	0	2	3	0	2	0	0	3	2	0	0	0	0					
		0.22%	0.36%	0.20%	0.15%	0.0%	0.25%	0.21%	0.0%	0.0%	0.56%	0.0%	0.30%	0.0%	0.0%	0.35%	0.17%	0.0%	0.67%	0.57%	0.0%	0.37%	0.0%	0.0%	0.99%	0.82%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	2	5	2	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.11%	0.24%	0.52%	0.30%	0.14%	0.0%	0.10%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	9	4	5	2	8	6	1	0	0	2	2	1	0	1	2	0	0	0	0	2	3	2	0	0	0	0	1	0					
		0.39%	1.09%	0.41%	0.75%	0.28%	1.02%	0.65%	0.32%	0.0%	0.0%	1.02%	0.61%	0.31%	0.0%	0.17%	0.34%	0.0%	0.0%	0.0%	0.0%	0.37%	0.75%	0.75%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0					
		0.06%	0.12%	0.0%	0.0%	0.14%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	5	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.03%	0.24%	0.10%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
27	"10. ""Аграрная партия России"""	407	14	20	11	6	33	18	14	6	22	7	25	23	3	24	16	20	7	10	4	25	16	10	23	1	0	1	20	28					
		3.18%	1.70%	2.08%	1.66%	0.86%	4.23%	1.95%	4.56%	2.69%	4.13%	3.57%	7.69%	7.27%	2.23%	4.28%	2.73%	3.98%	2.36%	1.90%	1.32%	4.67%	4.02%	3.78%	7.64%	0.41%	0.0%	0.44%	7.11%	8.51%					
28	"11. ""Истинные патриоты России"""	4	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.0%	0.20%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	86	8	16	10	9	2	8	0	0	7	3	0	1	0	2	1	2	0	0	0	9	2	0	1	0	0	0	5	0					
		0.67%	0.97%	1.66%	1.51%	1.29%	0.25%	0.86%	0.0%	0.0%	1.31%	1.53%	0.0%	0.31%	0.0%	0.35%	0.17%	0.39%	0.0%	0.0%	0.0%	1.68%	0.50%	0.0%	0.33%	0.0%	0.0%	0.0%	1.77%	0.0%					
30	"13. ""Демократическая партия России"""	24	2	4	2	0	2	6	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	2					
		0.18%	0.24%	0.41%	0.30%	0.0%	0.25%	0.65%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.60%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	2	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3					
		0.10%	0.24%	0.20%	0.15%	0.0%	0.0%	0.32%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%					
32	"15. ""Партия СЛОН"""	14	3	1	1	2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0					
		0.10%	0.36%	0.10%	0.15%	0.28%	0.0%	0.0%	0.0%	0.44%	0.18%	0.0%	0.0%	0.0%	0.0%	0.17%	0.17%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	418	60	34	31	28	33	40	4	3	18	2	9	10	2	28	27	3	9	10	0	19	13	2	4	12	0	0	10	7					
		3.27%	7.32%	3.54%	4.70%	4.04%	4.23%	4.34%	1.30%	1.34%	3.38%	1.02%	2.76%	3.16%	1.49%	4.99%	4.61%	0.59%	3.04%	1.90%	0.0%	3.55%	3.26%	0.75%	1.32%	4.97%	0.0%	0.0%	3.55%	2.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	5	2	2	3	0	0	1	0	0	2	1	0	1	1	0	2	3	0	1	2	0	0	0	0	0	1	1					
		0.21%	0.0%	0.52%	0.30%	0.28%	0.38%	0.0%	0.0%	0.44%	0.0%	0.0%	0.61%	0.31%	0.0%	0.17%	0.17%	0.0%	0.67%	0.57%	0.0%	0.18%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.30%					
35	"18. ""ЛДПР"""	1389	127	140	73	109	126	126	20	12	82	30	33	28	4	59	87	26	22	29	11	53	36	14	25	17	55	8	11	26					
		10.87%	15.50%	14.58%	11.07%	15.72%	16.15%	13.68%	6.51%	5.38%	15.41%	15.30%	10.15%	8.86%	2.98%	10.53%	14.87%	5.17%	7.43%	5.52%	3.63%	9.90%	9.04%	5.30%	8.30%	7.05%	9.80%	3.57%	3.91%	7.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	133	10	11	14	10	1	12	7	1	2	2	4	2	0	13	8	0	3	7	0	6	2	0	6	3	0	0	2	7					
		1.04%	1.22%	1.14%	2.12%	1.44%	0.12%	1.30%	2.28%	0.44%	0.37%	1.02%	1.23%	0.63%	0.0%	2.32%	1.36%	0.0%	1.01%	1.33%	0.0%	1.12%	0.50%	0.0%	1.99%	1.24%	0.0%	0.0%	0.71%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	7883	353	464	347	407	391	464	216	176	274	113	191	201	112	329	367	396	220	373	279	335	246	211	154	191	457	205	192	219					
		61.73%	43.10%	48.33%	52.65%	58.73%	50.12%	50.38%	70.35%	78.92%	51.50%	57.65%	58.76%	63.60%	83.58%	58.74%	62.73%	78.88%	74.32%	71.04%	92.07%	62.61%	61.80%	79.92%	51.16%	79.25%	81.46%	91.51%	68.32%	66.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	3	3	0	1	1	0	0	0	0	0	1	0	1	0	0	1	4	0	2	2	0	1	0	0	0	3	1					
		0.19%	0.12%	0.31%	0.45%	0.0%	0.12%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.17%	0.0%	0.0%	0.33%	0.76%	0.0%	0.37%	0.50%	0.0%	0.33%	0.0%	0.0%	0.0%	1.06%	0.30%					
39	"22. ""Развитие предпринимательства"""	17	4	2	2	0	2	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1					
		0.13%	0.48%	0.20%	0.30%	0.0%	0.25%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.74%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1392	149	148	84	66	118	159	23	14	71	14	38	26	8	64	52	39	13	23	4	34	44	23	76	7	47	6	19	23					
		10.90%	18.19%	15.41%	12.74%	9.52%	15.12%	17.26%	7.49%	6.27%	13.34%	7.14%	11.69%	8.22%	5.97%	11.42%	8.88%	7.76%	4.39%	4.38%	1.32%	6.35%	11.05%	8.71%	25.24%	2.90%	8.37%	2.67%	6.76%	6.99%					
																																			
41	Против всех	317	28	43	24	23	27	29	8	4	24	5	3	8	4	17	10	1	4	10	5	11	11	0	2	4	1	1	3	7					
		2.48%	3.41%	4.47%	3.64%	3.31%	3.46%	3.14%	2.60%	1.79%	4.51%	2.55%	0.92%	2.53%	2.98%	3.03%	1.70%	0.19%	1.35%	1.90%	1.65%	2.05%	2.76%	0.0%	0.66%	1.65%	0.17%	0.44%	1.06%	2.12%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
