Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кызылская городская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31					
		0.06%	0.14%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.13%	0.0%	0.23%	0.19%	0.0%	0.21%	0.0%	0.0%	0.10%	0.0%	0.0%	0.23%	0.0%	0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	54	2	3	1	5	0	7	0	0	1	3	4	0	1	2	2	2	3	0	0	2	2	0	3	2	0	1	1	0	1	4	2					
		0.21%	0.28%	0.39%	0.17%	0.55%	0.0%	0.55%	0.0%	0.0%	0.09%	0.53%	0.54%	0.0%	0.07%	0.19%	0.19%	0.21%	0.41%	0.0%	0.0%	0.21%	0.23%	0.0%	0.29%	0.24%	0.0%	0.15%	0.12%	0.0%	0.10%	0.39%	0.63%					
27	"10. ""Аграрная партия России"""	414	15	8	8	15	11	14	14	15	13	9	12	6	27	11	20	6	20	10	10	20	19	10	17	13	23	11	14	15	17	11	0					
		1.64%	2.17%	1.05%	1.43%	1.66%	2.27%	1.10%	2.17%	1.82%	1.25%	1.60%	1.62%	1.28%	2.14%	1.06%	1.96%	0.63%	2.77%	1.47%	1.07%	2.17%	2.22%	1.16%	1.64%	1.58%	2.88%	1.70%	1.80%	2.49%	1.75%	1.07%	0.0%					
28	"11. ""Истинные патриоты России"""	27	0	0	0	0	0	17	0	1	2	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	1.34%	0.0%	0.12%	0.19%	0.0%	0.0%	0.0%	0.07%	0.09%	0.0%	0.10%	0.0%	0.14%	0.0%	0.10%	0.11%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	79	2	3	4	2	4	2	1	4	4	0	1	1	8	4	3	3	1	1	2	0	2	1	4	3	3	1	8	1	1	5	0					
		0.31%	0.28%	0.39%	0.71%	0.22%	0.82%	0.15%	0.15%	0.48%	0.38%	0.0%	0.13%	0.21%	0.63%	0.38%	0.29%	0.31%	0.13%	0.14%	0.21%	0.0%	0.23%	0.11%	0.38%	0.36%	0.37%	0.15%	1.03%	0.16%	0.10%	0.48%	0.0%					
30	"13. ""Демократическая партия России"""	49	2	2	3	0	1	8	1	0	0	2	1	0	9	0	1	2	1	2	0	0	2	0	0	0	3	0	3	2	3	0	1					
		0.19%	0.28%	0.26%	0.53%	0.0%	0.20%	0.63%	0.15%	0.0%	0.0%	0.35%	0.13%	0.0%	0.71%	0.0%	0.09%	0.21%	0.13%	0.29%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.37%	0.0%	0.38%	0.33%	0.30%	0.0%	0.31%					
31	"14. ""Великая Россия - Евразийский Союз"""	189	7	4	3	4	4	7	3	4	14	5	13	4	4	5	10	5	3	8	14	6	17	4	5	6	12	0	3	5	5	3	2					
		0.75%	1.01%	0.52%	0.53%	0.44%	0.82%	0.55%	0.46%	0.48%	1.34%	0.89%	1.75%	0.85%	0.31%	0.48%	0.98%	0.53%	0.41%	1.17%	1.50%	0.65%	1.98%	0.46%	0.48%	0.73%	1.50%	0.0%	0.38%	0.83%	0.51%	0.29%	0.63%					
32	"15. ""Партия СЛОН"""	16	0	0	1	0	0	3	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	2	1	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.17%	0.0%	0.0%	0.23%	0.15%	0.0%	0.09%	0.0%	0.13%	0.21%	0.07%	0.09%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.11%	0.0%	0.09%	0.0%	0.25%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1486	46	37	20	77	21	55	27	31	57	32	45	25	84	90	81	67	62	29	46	74	51	28	49	45	45	19	55	37	54	93	4					
		5.91%	6.66%	4.86%	3.59%	8.52%	4.34%	4.34%	4.18%	3.78%	5.48%	5.71%	6.08%	5.35%	6.67%	8.70%	7.95%	7.13%	8.58%	4.26%	4.93%	8.05%	5.96%	3.27%	4.75%	5.50%	5.63%	2.93%	7.08%	6.14%	5.57%	9.09%	1.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	54	0	0	2	3	2	2	2	1	2	1	1	3	2	1	1	3	1	3	17	0	0	2	0	1	0	2	0	0	1	1	0					
		0.21%	0.0%	0.0%	0.35%	0.33%	0.41%	0.15%	0.31%	0.12%	0.19%	0.17%	0.13%	0.64%	0.15%	0.09%	0.09%	0.31%	0.13%	0.44%	1.82%	0.0%	0.0%	0.23%	0.0%	0.12%	0.0%	0.30%	0.0%	0.0%	0.10%	0.09%	0.0%					
35	"18. ""ЛДПР"""	2245	75	75	55	78	72	246	58	72	42	25	52	38	80	63	111	63	71	33	69	78	69	45	111	63	69	56	104	69	85	86	32					
		8.93%	10.86%	9.85%	9.89%	8.63%	14.90%	19.44%	8.99%	8.78%	4.03%	4.46%	7.02%	8.13%	6.35%	6.09%	10.90%	6.70%	9.83%	4.85%	7.40%	8.48%	8.07%	5.25%	10.76%	7.70%	8.64%	8.65%	13.40%	11.46%	8.77%	8.40%	10.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	551	8	12	7	17	10	17	9	13	21	7	10	9	27	20	23	25	20	12	23	29	27	21	38	25	15	16	13	9	22	39	7					
		2.19%	1.15%	1.57%	1.25%	1.88%	2.07%	1.34%	1.39%	1.58%	2.01%	1.24%	1.35%	1.92%	2.14%	1.93%	2.25%	2.66%	2.77%	1.76%	2.46%	3.15%	3.15%	2.45%	3.68%	3.05%	1.87%	2.47%	1.67%	1.49%	2.27%	3.81%	2.22%					
37	"20. ""Политическая партия ""Единая Россия"""	13637	366	460	337	485	229	553	349	466	640	345	399	244	664	543	460	497	364	412	557	460	422	567	537	449	453	435	379	304	537	543	181					
		54.28%	53.04%	60.44%	60.61%	53.70%	47.41%	43.71%	54.10%	56.82%	61.53%	61.60%	53.91%	52.24%	52.78%	52.51%	45.18%	52.92%	50.41%	60.58%	59.76%	50.05%	49.35%	66.23%	52.08%	54.88%	56.76%	67.23%	48.84%	50.49%	55.41%	53.07%	57.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	2	0	0	1	2	7	4	0	5	0	1	1	5	1	3	5	1	2	2	2	1	1	2	2	1	1	3	0	3	1	0					
		0.23%	0.28%	0.0%	0.0%	0.11%	0.41%	0.55%	0.62%	0.0%	0.48%	0.0%	0.13%	0.21%	0.39%	0.09%	0.29%	0.53%	0.13%	0.29%	0.21%	0.21%	0.11%	0.11%	0.19%	0.24%	0.12%	0.15%	0.38%	0.0%	0.30%	0.09%	0.0%					
39	"22. ""Развитие предпринимательства"""	49	3	2	3	2	0	4	0	2	3	0	0	0	3	1	0	1	1	0	8	1	2	1	1	2	2	0	2	1	1	2	1					
		0.19%	0.43%	0.26%	0.53%	0.22%	0.0%	0.31%	0.0%	0.24%	0.28%	0.0%	0.0%	0.0%	0.23%	0.09%	0.0%	0.10%	0.13%	0.0%	0.85%	0.10%	0.23%	0.11%	0.09%	0.24%	0.25%	0.0%	0.25%	0.16%	0.10%	0.19%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2562	74	76	44	88	50	123	100	87	128	33	84	57	110	113	121	103	70	78	68	107	101	70	97	86	73	40	95	73	82	98	33					
		10.19%	10.72%	9.98%	7.91%	9.74%	10.35%	9.72%	15.50%	10.60%	12.30%	5.89%	11.35%	12.20%	8.74%	10.92%	11.88%	10.96%	9.69%	11.47%	7.29%	11.64%	11.81%	8.17%	9.40%	10.51%	9.14%	6.18%	12.24%	12.12%	8.46%	9.57%	10.47%					
																																						
41	Против всех	676	10	16	7	18	10	48	17	20	20	8	20	16	73	40	28	28	16	9	18	33	27	17	31	22	27	5	16	20	27	19	10					
		2.69%	1.44%	2.10%	1.25%	1.99%	2.07%	3.79%	2.63%	2.43%	1.92%	1.42%	2.70%	3.42%	5.80%	3.86%	2.75%	2.98%	2.21%	1.32%	1.93%	3.59%	3.15%	1.98%	3.00%	2.68%	3.38%	0.77%	2.06%	3.32%	2.78%	1.85%	3.17%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
