Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Щербиновская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №5701	УИК №5702	УИК №5703	УИК №5704	УИК №5705	УИК №5706	УИК №5707	УИК №5708	УИК №5709	УИК №5710	УИК №5711	УИК №5712	УИК №5713	УИК №5714	УИК №5715	УИК №5716	УИК №5717	УИК №5718					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2534	129	197	230	135	232	210	124	179	179	96	151	135	125	116	107	138	31	20					
		11.82%	9.46%	11.19%	15.48%	10.57%	15.34%	12.06%	11.55%	11.04%	10.31%	7.07%	11.85%	14.12%	8.99%	12.92%	12.47%	18.78%	10.99%	16.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	8	7	4	1	2	6	2	4	2	1	2	1	3	1	2	1	0	0					
		0.22%	0.59%	0.40%	0.27%	0.08%	0.13%	0.34%	0.19%	0.25%	0.12%	0.07%	0.16%	0.10%	0.22%	0.11%	0.23%	0.14%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	34	1	1	3	1	4	3	4	3	2	4	3	0	1	0	0	3	0	1					
		0.16%	0.07%	0.06%	0.20%	0.08%	0.26%	0.17%	0.37%	0.18%	0.12%	0.29%	0.24%	0.00%	0.07%	0.00%	0.00%	0.41%	0.00%	0.83%					
24	7.Политическая партия «Либерально-демократическая партия России»	1622	149	155	106	125	151	157	110	82	87	81	73	58	108	46	42	58	27	7					
		7.56%	10.93%	8.81%	7.13%	9.79%	9.99%	9.01%	10.24%	5.06%	5.01%	5.97%	5.73%	6.07%	7.76%	5.12%	4.90%	7.89%	9.57%	5.79%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1375	132	110	109	84	80	95	33	92	80	89	110	69	102	37	64	51	27	11					
		6.41%	9.68%	6.25%	7.34%	6.58%	5.29%	5.45%	3.07%	5.67%	4.61%	6.56%	8.63%	7.22%	7.33%	4.12%	7.46%	6.94%	9.57%	9.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	127	2	12	11	19	13	7	0	13	10	10	4	6	7	4	5	2	0	2					
		0.59%	0.15%	0.68%	0.74%	1.49%	0.86%	0.40%	0.00%	0.80%	0.58%	0.74%	0.31%	0.63%	0.50%	0.45%	0.58%	0.27%	0.00%	1.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14502	850	1168	935	825	929	1185	742	1133	1249	1020	876	640	987	663	589	452	182	77					
		67.63%	62.36%	66.36%	62.92%	64.60%	61.44%	68.03%	69.09%	69.85%	71.95%	75.17%	68.76%	66.95%	70.96%	73.83%	68.65%	61.50%	64.54%	63.64%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	101	9	12	15	10	8	5	3	5	7	6	2	6	6	3	1	2	1	0					
		0.47%	0.66%	0.68%	1.01%	0.78%	0.53%	0.29%	0.28%	0.31%	0.40%	0.44%	0.16%	0.63%	0.43%	0.33%	0.12%	0.27%	0.35%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
