Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Каргатская  																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417					
		0.38%	0.60%	0.00%	0.85%	0.48%	0.22%	0.14%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	1.82%	0.00%	0.00%	0.00%	0.00%	0.47%	1.06%	0.00%	0.00%	0.00%	2.33%	0.00%	0.00%	0.35%	0.00%	0.00%	0.57%	0.00%	0.41%	0.00%	0.00%	0.84%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
