Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Павловская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481					
		6.70%	6.13%	3.58%	3.13%	4.81%	9.85%	5.92%	7.32%	7.51%	3.05%	8.67%	1.33%	21.36%	2.24%	8.58%	7.21%	8.31%	11.93%	6.61%	0.0%	5.77%	8.35%	12.38%	6.16%	7.05%	1.84%	3.2%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.16%	0.49%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	75	10	18	8	5	0	3	4	1	2	0	0	1	4	1	1	4	4	0	2	2	3	1	1	0	0	0					
		0.79%	1.45%	2.22%	0.93%	0.83%	0.0%	0.74%	0.94%	0.57%	1.52%	0.0%	0.0%	0.21%	1.28%	0.27%	1.03%	0.92%	0.90%	0.0%	2.5%	0.35%	0.78%	0.45%	0.34%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	8	3	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.43%	0.0%	0.23%	0.0%	0.0%	0.0%	0.23%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	1	2	1	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0					
		0.13%	0.14%	0.24%	0.11%	0.33%	0.0%	0.24%	0.23%	0.0%	0.0%	0.22%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.26%	0.0%	0.34%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.06%	0.0%	0.0%	0.11%	0.16%	0.0%	0.0%	0.23%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%					
33	"16. ""Родина"" (народно-патриотический союз)"""	497	53	93	71	42	11	8	28	3	2	10	3	8	8	10	1	7	18	6	12	18	12	2	22	2	40	7					
		5.25%	7.73%	11.48%	8.25%	6.97%	5.41%	1.97%	6.61%	1.73%	1.52%	2.28%	4.0%	1.70%	2.56%	2.77%	1.03%	1.61%	4.05%	4.95%	15.0%	3.15%	3.13%	0.91%	7.53%	2.35%	7.38%	2.8%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	2	1	2	1	1	1	0	0	0	0	0	0	1	1	0	3	0	0	1	0	2	0	0	0	0	0					
		0.16%	0.29%	0.12%	0.23%	0.16%	0.49%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.27%	0.0%	0.69%	0.0%	0.0%	1.25%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	599	52	75	90	41	23	1	29	11	5	37	4	18	23	24	5	3	51	7	3	25	9	6	29	17	9	2					
		6.33%	7.59%	9.25%	10.46%	6.81%	11.33%	0.24%	6.85%	6.35%	3.81%	8.44%	5.33%	3.84%	7.37%	6.64%	5.15%	0.69%	11.48%	5.78%	3.75%	4.37%	2.34%	2.75%	9.93%	20.0%	1.66%	0.8%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	79	7	8	6	8	0	4	5	1	0	3	0	2	3	9	1	6	3	1	0	4	2	4	0	1	1	0					
		0.83%	1.02%	0.98%	0.69%	1.32%	0.0%	0.98%	1.18%	0.57%	0.0%	0.68%	0.0%	0.42%	0.96%	2.49%	1.03%	1.38%	0.67%	0.82%	0.0%	0.70%	0.52%	1.83%	0.0%	1.17%	0.18%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5789	370	418	452	382	109	298	203	126	88	287	62	229	227	232	63	261	250	85	51	352	243	151	203	50	391	206					
		61.18%	54.01%	51.60%	52.55%	63.45%	53.69%	73.58%	47.99%	72.83%	67.17%	65.52%	82.66%	48.93%	72.75%	64.26%	64.94%	60.27%	56.30%	70.24%	63.75%	61.64%	63.44%	69.26%	69.52%	58.82%	72.14%	82.4%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	0	1	0	0	0					
		0.08%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.27%	0.0%	0.23%	0.22%	0.0%	0.0%	0.35%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.24%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	975	71	79	96	50	20	34	86	9	16	28	1	70	26	17	13	73	26	5	5	89	47	20	7	6	62	19					
		10.30%	10.36%	9.75%	11.16%	8.30%	9.85%	8.39%	20.33%	5.20%	12.21%	6.39%	1.33%	14.95%	8.33%	4.70%	13.40%	16.85%	5.85%	4.13%	6.25%	15.58%	12.27%	9.17%	2.39%	7.05%	11.43%	7.6%					
																																	
41	Против всех	180	23	28	27	11	7	6	3	0	3	4	0	9	7	2	4	3	11	4	1	15	0	1	4	1	4	2					
		1.90%	3.35%	3.45%	3.13%	1.82%	3.44%	1.48%	0.70%	0.0%	2.29%	0.91%	0.0%	1.92%	2.24%	0.55%	4.12%	0.69%	2.47%	3.30%	1.25%	2.62%	0.0%	0.45%	1.36%	1.17%	0.73%	0.8%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
