Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Рыбинская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	423	10	5	19	16	5	5	10	10	20	10	5	10	5	10	5	5	26	14	40	13	7	14	4	10	46	22	2	5	5	5	25	10	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	302	4	0	12	6	4	3	10	4	20	4	0	3	0	6	3	2	26	11	33	8	3	7	4	7	46	21	0	3	3	4	25	2	5	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	363	7	0	9	1	17	7	27	7	11	0	5	4	4	9	3	10	10	4	17	18	105	6	5	14	4	2	2	4	3	7	14	8	2	17					
14	Число погашенных неиспользованных открепительных удостоверений	121	6	5	7	10	1	2	0	6	0	6	5	7	5	4	2	3	0	3	7	5	4	7	0	3	0	1	2	2	2	1	0	8	5	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	2	0	0	1	1	0	1	0	1	0	1	0	1	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	2	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	623	34	2	17	16	11	16	23	18	26	6	8	29	16	25	36	28	45	7	43	2	18	36	12	17	22	14	11	15	9	7	18	4	14	18					
		4.32%	4.84%	2.20%	2.59%	3.75%	6.11%	7.37%	5.91%	7.66%	2.65%	2.02%	3.65%	9.06%	18.82%	6.78%	16.90%	8.48%	4.63%	2.94%	5.19%	1.52%	3.35%	4.65%	5.97%	4.86%	3.34%	2.85%	4.06%	4.64%	3.80%	4.38%	1.66%	1.20%	3.42%	2.56%					
19	2.Всероссийская политическая партия «Гражданская Сила»	88	1	0	5	3	2	0	2	1	8	5	1	1	0	0	2	1	4	1	1	1	12	0	2	3	11	7	0	3	2	1	3	0	1	4					
		0.61%	0.14%	0.00%	0.76%	0.70%	1.11%	0.00%	0.51%	0.43%	0.82%	1.68%	0.46%	0.31%	0.00%	0.00%	0.94%	0.30%	0.41%	0.42%	0.12%	0.76%	2.23%	0.00%	0.99%	0.86%	1.67%	1.42%	0.00%	0.93%	0.84%	0.63%	0.28%	0.00%	0.24%	0.57%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.27%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1299	68	3	63	32	17	18	36	9	117	26	17	24	6	43	14	24	47	14	68	0	62	123	15	28	67	28	11	31	16	3	136	40	28	65					
		9.01%	9.67%	3.30%	9.59%	7.49%	9.44%	8.29%	9.25%	3.83%	11.94%	8.75%	7.76%	7.50%	7.06%	11.65%	6.57%	7.27%	4.84%	5.88%	8.20%	0.00%	11.52%	15.87%	7.46%	8.00%	10.17%	5.69%	4.06%	9.60%	6.75%	1.88%	12.53%	11.98%	6.85%	9.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	74	1	0	4	1	1	0	2	2	5	2	0	1	1	1	0	0	6	0	1	0	2	9	0	1	2	3	5	3	5	0	7	2	5	2					
		0.51%	0.14%	0.00%	0.61%	0.23%	0.56%	0.00%	0.51%	0.85%	0.51%	0.67%	0.00%	0.31%	1.18%	0.27%	0.00%	0.00%	0.62%	0.00%	0.12%	0.00%	0.37%	1.16%	0.00%	0.29%	0.30%	0.61%	1.85%	0.93%	2.11%	0.00%	0.65%	0.60%	1.22%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	0	0	0	0	0	1	0	4	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	4	2	0	1	0	0	6	0	2	0					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.41%	0.00%	0.46%	0.31%	0.00%	0.27%	0.00%	0.30%	0.10%	0.00%	0.00%	0.00%	0.19%	0.13%	0.00%	0.00%	0.61%	0.41%	0.00%	0.31%	0.00%	0.00%	0.55%	0.00%	0.49%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2049	70	11	131	86	17	29	37	31	163	39	27	39	8	40	20	43	148	29	84	16	61	105	31	46	102	91	53	45	29	24	187	38	52	117					
		14.21%	9.96%	12.09%	19.94%	20.14%	9.44%	13.36%	9.51%	13.19%	16.63%	13.13%	12.33%	12.19%	9.41%	10.84%	9.39%	13.03%	15.23%	12.18%	10.13%	12.12%	11.34%	13.55%	15.42%	13.14%	15.48%	18.50%	19.56%	13.93%	12.24%	15.00%	17.24%	11.38%	12.71%	16.64%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1847	107	8	75	54	27	33	56	30	137	43	25	29	11	50	17	49	157	30	81	9	93	90	12	35	84	64	20	28	34	12	120	58	59	110					
		12.81%	15.22%	8.79%	11.42%	12.65%	15.00%	15.21%	14.40%	12.77%	13.98%	14.48%	11.42%	9.06%	12.94%	13.55%	7.98%	14.85%	16.15%	12.61%	9.77%	6.82%	17.29%	11.61%	5.97%	10.00%	12.75%	13.01%	7.38%	8.67%	14.35%	7.50%	11.06%	17.37%	14.43%	15.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	0	1	0	2	1	0	2	0	7	0	0	0	0	0	2	1	9	7	6	0	1	0	0	0	3	0	1	2	2	0	1	1	4	3					
		0.39%	0.00%	1.10%	0.00%	0.47%	0.56%	0.00%	0.51%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.30%	0.93%	2.94%	0.72%	0.00%	0.19%	0.00%	0.00%	0.00%	0.46%	0.00%	0.37%	0.62%	0.84%	0.00%	0.09%	0.30%	0.98%	0.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8161	417	63	353	221	104	121	223	140	498	173	140	187	43	205	121	180	544	150	533	103	277	400	128	217	344	278	168	189	140	112	589	187	236	377					
		56.60%	59.32%	69.23%	53.73%	51.76%	57.78%	55.76%	57.33%	59.57%	50.82%	58.25%	63.93%	58.44%	50.59%	55.56%	56.81%	54.55%	55.97%	63.03%	64.29%	78.03%	51.49%	51.61%	63.68%	62.00%	52.20%	56.50%	61.99%	58.51%	59.07%	70.00%	54.29%	55.99%	57.70%	53.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	88	2	3	5	7	0	0	3	2	10	1	0	5	0	1	0	0	4	0	4	0	5	5	0	1	9	2	1	0	0	0	6	1	6	5					
		0.61%	0.28%	3.30%	0.76%	1.64%	0.00%	0.00%	0.77%	0.85%	1.02%	0.34%	0.00%	1.56%	0.00%	0.27%	0.00%	0.00%	0.41%	0.00%	0.48%	0.00%	0.93%	0.65%	0.00%	0.29%	1.37%	0.41%	0.37%	0.00%	0.00%	0.00%	0.55%	0.30%	1.47%	0.71%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
