Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Коношская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392					
23	"6. ""Объединенная Российская партия ""Русь"""	38	0	1	2	0	0	0	1	0	0	0	5	1	0	0	0	0	0	3	5	2	3	1	0	2	1	0	1	4	0	0	0	0	0	1	1	1	3	0	0					
		0.30%	0.0%	0.20%	0.96%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.42%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.47%	0.24%	0.44%	0.17%	0.0%	0.60%	0.67%	0.0%	0.55%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.25%	0.66%	1.35%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	0	2	1	0	0	2	2	0	0	1	3	0	1	0	1	0	3	2	8	3	4	4	5	1	0	5	0	7	1	0	0	0	0	1	3	1	0	0	0					
		0.49%	0.0%	0.41%	0.48%	0.0%	0.0%	0.72%	2.15%	0.0%	0.0%	1.02%	0.25%	0.0%	0.69%	0.0%	1.78%	0.0%	1.32%	0.26%	0.75%	0.37%	0.59%	0.71%	0.74%	0.30%	0.0%	2.32%	0.0%	0.56%	0.71%	0.0%	0.0%	0.0%	0.0%	0.78%	0.75%	0.66%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	2	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0					
		0.13%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.08%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.18%	0.24%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	0	4	0	0	0	1	0	0	0	0	5	0	0	2	1	0	1	0	4	2	0	1	4	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1					
		0.25%	0.0%	0.83%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.98%	1.78%	0.0%	0.44%	0.0%	0.37%	0.24%	0.0%	0.17%	0.59%	0.30%	0.0%	0.0%	0.0%	0.16%	0.71%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.65%					
27	"10. ""Аграрная партия России"""	502	5	31	15	4	17	22	7	8	0	8	25	11	1	25	14	0	14	11	34	17	21	21	28	8	5	6	4	39	6	1	1	2	7	13	35	7	15	1	13					
		4.09%	4.42%	6.49%	7.21%	3.27%	5.78%	8.02%	7.52%	4.14%	0.0%	8.16%	2.12%	3.74%	0.69%	12.31%	24.99%	0.0%	6.19%	1.48%	3.21%	2.10%	3.12%	3.76%	4.19%	2.40%	3.35%	2.79%	2.22%	3.16%	4.31%	2.08%	0.62%	3.07%	8.23%	10.23%	8.86%	4.66%	6.78%	1.75%	8.55%					
28	"11. ""Истинные патриоты России"""	8	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	1.17%	0.0%	0.0%	0.66%	0.45%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	146	0	10	3	3	5	5	3	0	2	1	19	5	2	4	1	0	4	7	6	7	9	5	9	2	1	5	2	6	2	1	3	0	0	1	3	3	3	3	1					
		1.19%	0.0%	2.09%	1.44%	2.45%	1.70%	1.82%	3.22%	0.0%	3.63%	1.02%	1.61%	1.70%	1.38%	1.97%	1.78%	0.0%	1.76%	0.94%	0.56%	0.86%	1.34%	0.89%	1.34%	0.60%	0.67%	2.32%	1.11%	0.48%	1.43%	2.08%	1.87%	0.0%	0.0%	0.78%	0.75%	2.0%	1.35%	5.26%	0.65%					
30	"13. ""Демократическая партия России"""	51	0	3	0	0	1	1	2	3	0	0	2	1	2	1	0	1	1	5	4	7	1	0	3	0	0	0	0	7	0	1	1	0	0	0	0	1	1	2	0					
		0.41%	0.0%	0.62%	0.0%	0.0%	0.34%	0.36%	2.15%	1.55%	0.0%	0.0%	0.16%	0.34%	1.38%	0.49%	0.0%	3.57%	0.44%	0.67%	0.37%	0.86%	0.14%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	2.08%	0.62%	0.0%	0.0%	0.0%	0.0%	0.66%	0.45%	3.50%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	0	1	0	1	0	1	0	0	0	2	1	1	1	0	0	0	1	2	2	2	1	5	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1	1					
		0.24%	0.0%	0.0%	0.48%	0.0%	0.34%	0.0%	1.07%	0.0%	0.0%	0.0%	0.16%	0.34%	0.69%	0.49%	0.0%	0.0%	0.0%	0.13%	0.18%	0.24%	0.29%	0.17%	0.74%	0.0%	0.67%	0.0%	0.55%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	0.65%					
32	"15. ""Партия СЛОН"""	12	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0					
		0.09%	0.88%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.08%	0.0%	2.08%	0.62%	0.0%	0.0%	0.78%	0.25%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	973	7	42	15	11	19	12	7	13	8	6	67	10	4	6	2	0	18	72	89	88	71	24	34	42	23	20	7	111	14	9	10	7	10	5	38	12	20	2	18					
		7.93%	6.19%	8.80%	7.21%	9.01%	6.46%	4.37%	7.52%	6.73%	14.54%	6.12%	5.68%	3.40%	2.77%	2.95%	3.57%	0.0%	7.96%	9.71%	8.42%	10.89%	10.58%	4.30%	5.09%	12.61%	15.43%	9.30%	3.88%	9.00%	10.07%	18.75%	6.25%	10.76%	11.76%	3.93%	9.62%	8.0%	9.04%	3.50%	11.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	0	2	0	1	2	0	4	0	0	5	1	0	1	1	0	0	0	3	1	0	1	6	1	0	2	0	1	0	0	1	0	0	0	2	2	1	0	0					
		0.30%	0.0%	0.0%	0.96%	0.0%	0.34%	0.72%	0.0%	2.07%	0.0%	0.0%	0.42%	0.34%	0.0%	0.49%	1.78%	0.0%	0.0%	0.0%	0.28%	0.12%	0.0%	0.17%	0.89%	0.30%	0.0%	0.93%	0.0%	0.08%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.50%	1.33%	0.45%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1761	25	59	34	23	36	41	12	20	5	7	156	36	16	30	10	5	33	119	144	109	103	86	104	31	18	47	27	221	17	8	29	12	8	22	40	19	16	8	25					
		14.35%	22.12%	12.36%	16.34%	18.85%	12.24%	14.96%	12.90%	10.36%	9.09%	7.14%	13.23%	12.24%	11.11%	14.77%	17.85%	17.85%	14.60%	16.05%	13.63%	13.49%	15.35%	15.41%	15.59%	9.30%	12.08%	21.86%	15.0%	17.92%	12.23%	16.66%	18.12%	18.46%	9.41%	17.32%	10.12%	12.66%	7.23%	14.03%	16.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	268	1	14	4	5	3	10	2	6	4	2	30	4	10	2	0	0	5	19	27	18	12	13	13	4	3	5	8	16	5	0	3	2	5	1	6	2	1	0	3					
		2.18%	0.88%	2.93%	1.92%	4.09%	1.02%	3.64%	2.15%	3.10%	7.27%	2.04%	2.54%	1.36%	6.94%	0.98%	0.0%	0.0%	2.21%	2.56%	2.55%	2.22%	1.78%	2.32%	1.94%	1.20%	2.01%	2.32%	4.44%	1.29%	3.59%	0.0%	1.87%	3.07%	5.88%	0.78%	1.51%	1.33%	0.45%	0.0%	1.97%					
37	"20. ""Политическая партия ""Единая Россия"""	5448	51	165	76	53	144	116	42	108	27	54	544	123	62	90	13	17	101	318	465	360	293	281	294	185	56	78	90	569	58	19	60	19	30	49	179	68	108	32	51					
		44.41%	45.13%	34.59%	36.53%	43.44%	48.97%	42.33%	45.16%	55.95%	49.09%	55.10%	46.14%	41.83%	43.05%	44.33%	23.21%	60.71%	44.69%	42.91%	44.03%	44.55%	43.66%	50.35%	44.07%	55.55%	37.58%	36.27%	50.0%	46.14%	41.72%	39.58%	37.5%	29.23%	35.29%	38.58%	45.31%	45.33%	48.86%	56.14%	33.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	4	3	2	3	2	2	0	0	0	0	2	2	0	1	0	1	1	2	1	1	0	1					
		0.26%	0.0%	0.41%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.28%	0.24%	0.44%	0.35%	0.29%	0.0%	0.0%	0.0%	0.0%	0.16%	1.43%	0.0%	0.62%	0.0%	1.17%	0.78%	0.50%	0.66%	0.45%	0.0%	0.65%					
39	"22. ""Развитие предпринимательства"""	31	0	1	0	1	1	0	0	0	0	0	1	2	0	5	0	0	1	2	3	1	1	1	0	1	0	0	0	2	2	1	2	0	0	0	1	0	0	0	2					
		0.25%	0.0%	0.20%	0.0%	0.81%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.68%	0.0%	2.46%	0.0%	0.0%	0.44%	0.26%	0.28%	0.12%	0.14%	0.17%	0.0%	0.30%	0.0%	0.0%	0.0%	0.16%	1.43%	2.08%	1.25%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	1.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	895	15	50	25	4	7	15	4	4	2	6	142	32	15	14	2	1	5	45	75	63	28	33	33	20	26	5	9	77	13	1	23	4	10	8	32	13	22	1	11					
		7.29%	13.27%	10.48%	12.01%	3.27%	2.38%	5.47%	4.30%	2.07%	3.63%	6.12%	12.04%	10.88%	10.41%	6.89%	3.57%	3.57%	2.21%	6.07%	7.10%	7.79%	4.17%	5.91%	4.94%	6.00%	17.44%	2.32%	5.0%	6.24%	9.35%	2.08%	14.37%	6.15%	11.76%	6.29%	8.10%	8.66%	9.95%	1.75%	7.23%					
																																														
41	Против всех	430	2	22	8	4	11	8	4	11	2	9	48	17	22	1	2	1	6	29	38	24	25	13	19	3	1	17	5	32	6	2	6	6	2	2	10	1	2	1	8					
		3.50%	1.76%	4.61%	3.84%	3.27%	3.74%	2.91%	4.30%	5.69%	3.63%	9.18%	4.07%	5.78%	15.27%	0.49%	3.57%	3.57%	2.65%	3.91%	3.59%	2.97%	3.72%	2.32%	2.84%	0.90%	0.67%	7.90%	2.77%	2.59%	4.31%	4.16%	3.75%	9.23%	2.35%	1.57%	2.53%	0.66%	0.90%	1.75%	5.26%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
