Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    ТИК Кизеловского МР																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417					
		0.12%	0.19%	0.00%	0.00%	0.10%	0.00%	0.00%	0.13%	0.11%	0.27%	0.00%	0.00%	0.17%	0.13%	0.34%	0.11%	0.28%	0.26%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1216	63	85	98	87	101	87	100	95	59	27	30	2	47	95	75	80	85					
		9.15%	11.75%	7.97%	10.04%	8.52%	11.25%	10.12%	12.50%	10.15%	8.09%	5.37%	7.94%	0.34%	6.17%	10.78%	8.49%	11.30%	10.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	113	3	18	8	10	8	11	9	11	9	1	0	3	2	7	4	4	5					
		0.85%	0.56%	1.69%	0.82%	0.98%	0.89%	1.28%	1.13%	1.18%	1.23%	0.20%	0.00%	0.51%	0.26%	0.79%	0.45%	0.56%	0.65%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	0	3	1	0	2	1	1	0	0	2	0	3	2	0	3	0					
		0.14%	0.00%	0.00%	0.31%	0.10%	0.00%	0.23%	0.13%	0.11%	0.00%	0.00%	0.53%	0.00%	0.39%	0.23%	0.00%	0.42%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1328	71	126	107	109	93	91	75	71	58	51	37	87	98	56	54	78	66					
		9.99%	13.25%	11.82%	10.96%	10.68%	10.36%	10.58%	9.38%	7.59%	7.96%	10.14%	9.79%	14.92%	12.86%	6.36%	6.12%	11.02%	8.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1131	36	71	96	111	93	100	74	65	45	28	20	4	86	109	72	60	61					
		8.51%	6.72%	6.66%	9.84%	10.87%	10.36%	11.63%	9.25%	6.94%	6.17%	5.57%	5.29%	0.69%	11.29%	12.37%	8.15%	8.47%	7.88%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	121	7	17	4	12	17	10	6	6	7	6	4	2	5	8	4	1	5					
		0.91%	1.31%	1.59%	0.41%	1.18%	1.89%	1.16%	0.75%	0.64%	0.96%	1.19%	1.06%	0.34%	0.66%	0.91%	0.45%	0.14%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8803	319	701	620	644	544	511	497	646	522	377	277	475	498	555	645	453	519					
		66.22%	59.51%	65.76%	63.52%	63.08%	60.58%	59.42%	62.13%	69.02%	71.60%	74.95%	73.28%	81.48%	65.35%	62.99%	73.05%	63.98%	67.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	114	6	9	14	8	8	12	8	8	7	2	1	2	8	12	4	2	3					
		0.86%	1.12%	0.84%	1.43%	0.78%	0.89%	1.40%	1.00%	0.85%	0.96%	0.40%	0.26%	0.34%	1.05%	1.36%	0.45%	0.28%	0.39%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
