Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Академический район																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №3160	УИК №3161					
23	. Харитонов Николай Михайлович	2611	51	99	113	74	98	95	112	73	82	105	120	74	154	164	109	104	74	100	71	97	89	107	180	79	76	69	38	4					
		7.27%	4.42%	7.75%	7.66%	4.33%	6.98%	6.25%	7.04%	5.48%	7.56%	7.35%	7.50%	7.05%	9.94%	9.84%	6.02%	7.13%	6.81%	8.40%	5.59%	8.34%	8.62%	7.78%	10.10%	7.44%	6.91%	6.57%	6.37%	5.19%					
																																			
24	Против всех	2747	100	103	116	226	91	123	90	87	63	111	98	73	153	120	173	91	71	95	102	99	66	112	96	81	80	87	29	11					
		7.65%	8.66%	8.06%	7.86%	13.22%	6.48%	8.10%	5.66%	6.54%	5.81%	7.77%	6.12%	6.95%	9.87%	7.20%	9.55%	6.24%	6.53%	7.98%	8.03%	8.51%	6.40%	8.15%	5.39%	7.63%	7.27%	8.29%	4.86%	14.29%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
