Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Хохольская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №3801	УИК №3802	УИК №3803	УИК №3804	УИК №3805	УИК №3806	УИК №3807	УИК №3808	УИК №3809	УИК №3810	УИК №3811	УИК №3812	УИК №3813	УИК №3814	УИК №3815	УИК №3816	УИК №3817	УИК №3818	УИК №3819	УИК №3820	УИК №3821	УИК №3822	УИК №3823	УИК №3824	УИК №3825	УИК №3826	УИК №3827	УИК №3828	УИК №3829	УИК №3830	УИК №3831	УИК №3832	УИК №3833	УИК №3834	УИК №3835	УИК №3836									
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	290	10	10	6	10	10	10	5	10	3	5	1	3	5	5	3	3	3	3	3	10	10	20	20	12	20	1	10	15	7	5	3	6	0	30	3	10									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	240	7	10	6	10	3	5	5	10	3	5	1	3	5	5	3	3	3	3	3	3	10	12	9	12	20	1	10	15	7	5	0	6	0	30	3	4									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	60	2	0	2	4	0	4	0	0	0	2	0	0	0	0	0	2	2	1	0	1	3	2	2	3	4	2	6	6	2	0	3	3	0	1	2	1									
14	Число погашенных неиспользованных открепительных удостоверений	50	3	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	11	0	0	0	0	0	0	0	3	0	0	0	0	6									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	58	4	0	2	4	0	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	2	13	4	17	0	3	0	0	0	0	0	0	1	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	75	4	1	1	4	8	0	0	5	3	2	0	0	1	13	1	0	0	2	0	0	8	3	0	0	4	0	3	0	1	0	1	0	6	0	0	4									
		0.37%	0.53%	0.09%	0.16%	0.48%	0.81%	0.00%	0.00%	0.60%	0.61%	0.48%	0.00%	0.00%	0.35%	2.60%	0.25%	0.00%	0.00%	0.58%	0.00%	0.00%	1.89%	0.89%	0.00%	0.00%	0.26%	0.00%	0.40%	0.00%	0.16%	0.00%	0.50%	0.00%	1.81%	0.00%	0.00%	0.43%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	162	20	1	1	8	14	4	4	12	6	8	0	0	0	0	7	0	0	10	0	0	15	15	0	0	4	0	9	1	5	0	1	0	9	0	0	8									
		0.80%	2.63%	0.09%	0.16%	0.95%	1.41%	0.39%	1.57%	1.44%	1.21%	1.93%	0.00%	0.00%	0.00%	0.00%	1.76%	0.00%	0.00%	2.88%	0.00%	0.00%	3.55%	4.44%	0.00%	0.00%	0.26%	0.00%	1.21%	0.09%	0.80%	0.00%	0.50%	0.00%	2.72%	0.00%	0.00%	0.86%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	129	7	1	0	5	13	0	5	13	5	4	0	0	1	11	1	0	0	1	2	0	6	8	0	0	19	0	7	0	1	0	0	0	8	3	0	8									
		0.64%	0.92%	0.09%	0.00%	0.59%	1.31%	0.00%	1.97%	1.56%	1.01%	0.96%	0.00%	0.00%	0.35%	2.20%	0.25%	0.00%	0.00%	0.29%	0.93%	0.00%	1.42%	2.37%	0.00%	0.00%	1.25%	0.00%	0.94%	0.00%	0.16%	0.00%	0.00%	0.00%	2.42%	1.35%	0.00%	0.86%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14964	514	789	451	648	775	757	186	625	369	274	50	169	233	381	331	313	333	258	181	315	230	135	828	607	1276	82	554	911	488	421	165	298	83	160	130	644									
		74.27%	67.54%	70.38%	70.58%	76.96%	78.13%	73.99%	73.23%	75.03%	74.55%	66.02%	80.65%	84.92%	81.47%	76.20%	83.17%	80.05%	82.22%	74.35%	83.80%	75.54%	54.37%	39.94%	74.93%	70.09%	83.62%	82.00%	74.66%	82.22%	78.46%	85.57%	82.50%	81.64%	25.08%	71.75%	69.52%	69.62%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	36	3	0	0	0	3	0	0	1	4	10	0	0	1	0	0	0	0	0	0	0	0	3	0	0	5	0	1	0	1	0	2	0	1	0	0	1									
		0.18%	0.39%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.12%	0.81%	2.41%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.33%	0.00%	0.13%	0.00%	0.16%	0.00%	1.00%	0.00%	0.30%	0.00%	0.00%	0.11%									
24	"6. Политическая партия ""Гражданская Платформа"""	11	0	0	1	0	4	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1									
		0.05%	0.00%	0.00%	0.16%	0.00%	0.40%	0.10%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	562	43	6	1	25	45	10	22	44	0	42	3	4	3	21	10	3	13	15	6	1	36	35	6	0	22	4	23	0	10	2	3	10	55	8	7	24									
		2.79%	5.65%	0.54%	0.16%	2.97%	4.54%	0.98%	8.66%	5.28%	0.00%	10.12%	4.84%	2.01%	1.05%	4.20%	2.51%	0.77%	3.21%	4.32%	2.78%	0.24%	8.51%	10.36%	0.54%	0.00%	1.44%	4.00%	3.10%	0.00%	1.61%	0.41%	1.50%	2.74%	16.62%	3.59%	3.74%	2.59%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	13	3	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1									
		0.06%	0.39%	0.00%	0.00%	0.00%	0.20%	0.29%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	47	4	1	1	4	6	0	1	1	1	5	0	0	1	1	0	0	0	0	0	0	0	5	0	0	6	0	2	0	1	0	0	0	2	0	0	5									
		0.23%	0.53%	0.09%	0.16%	0.48%	0.60%	0.00%	0.39%	0.12%	0.20%	1.20%	0.00%	0.00%	0.35%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.48%	0.00%	0.00%	0.39%	0.00%	0.27%	0.00%	0.16%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.54%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	9	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0									
		0.04%	0.00%	0.00%	0.16%	0.00%	0.40%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	55	2	1	1	11	3	3	2	1	0	1	0	0	0	1	1	0	0	1	0	0	10	2	0	0	3	0	4	0	0	0	0	0	5	0	0	3									
		0.27%	0.26%	0.09%	0.16%	1.31%	0.30%	0.29%	0.79%	0.12%	0.00%	0.24%	0.00%	0.00%	0.00%	0.20%	0.25%	0.00%	0.00%	0.29%	0.00%	0.00%	2.36%	0.59%	0.00%	0.00%	0.20%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	1.51%	0.00%	0.00%	0.32%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2497	136	315	168	46	89	152	27	52	61	60	3	8	15	26	10	35	16	25	7	59	82	100	159	216	118	4	60	94	55	22	10	29	36	31	31	140									
		12.39%	17.87%	28.10%	26.29%	5.46%	8.97%	14.86%	10.63%	6.24%	12.32%	14.46%	4.84%	4.02%	5.24%	5.20%	2.51%	8.95%	3.95%	7.20%	3.24%	14.15%	19.39%	29.59%	14.39%	24.94%	7.73%	4.00%	8.09%	8.48%	8.84%	4.47%	5.00%	7.95%	10.88%	13.90%	16.58%	15.14%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	31	6	0	1	2	4	0	1	2	1	0	0	0	0	0	0	0	0	1	0	1	3	1	0	0	3	0	1	0	2	0	0	0	2	0	0	0									
		0.15%	0.79%	0.00%	0.16%	0.24%	0.40%	0.00%	0.39%	0.24%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.24%	0.71%	0.30%	0.00%	0.00%	0.20%	0.00%	0.13%	0.00%	0.32%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1504	16	6	12	89	16	92	5	75	45	5	6	18	29	46	37	40	40	31	20	39	33	20	108	43	58	10	75	102	56	47	18	28	117	21	17	84									
		7.46%	2.10%	0.54%	1.88%	10.57%	1.61%	8.99%	1.97%	9.00%	9.09%	1.20%	9.68%	9.05%	10.14%	9.20%	9.30%	10.23%	9.88%	8.93%	9.26%	9.35%	7.80%	5.92%	9.77%	4.97%	3.80%	10.00%	10.11%	9.21%	9.00%	9.55%	9.00%	7.67%	35.35%	9.42%	9.09%	9.08%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
