Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Дальнеконстантиновская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804					
		2.58%	2.95%	2.81%	2.06%	4.27%	2.52%	2.42%	3.12%	2.84%	3.50%	2.41%	1.66%	2.24%	3.62%	2.09%	1.22%	1.87%	1.34%	3.50%	1.67%	1.17%	1.83%	3.53%	0.00%	2.12%	2.61%	2.44%	2.93%	3.49%	2.91%	2.02%					
20	. Миронов Сергей Михайлович	92	6	9	5	2	2	1	2	0	4	0	2	1	1	2	5	5	3	1	2	7	4	0	0	0	3	3	6	8	8	0					
		0.68%	0.61%	1.01%	0.64%	0.39%	0.42%	0.40%	0.78%	0.00%	1.00%	0.00%	0.66%	0.20%	0.12%	0.47%	3.05%	1.87%	0.50%	0.29%	0.56%	1.64%	0.43%	0.00%	0.00%	0.00%	1.96%	0.67%	1.35%	0.96%	0.89%	0.00%					
21	. Путин Владимир Владимирович	9562	663	598	536	379	367	174	199	102	250	191	220	375	524	266	121	181	421	238	302	278	625	53	37	254	101	333	300	594	744	136					
		70.27%	67.38%	67.12%	68.89%	73.59%	77.10%	70.16%	77.73%	72.34%	62.50%	65.64%	73.09%	76.53%	63.21%	61.86%	73.78%	67.54%	70.40%	69.39%	83.89%	64.95%	67.13%	62.35%	67.27%	67.37%	66.01%	74.00%	67.57%	71.57%	83.22%	68.69%					
22	. Хакамада Ирина Муцуовна	294	18	31	18	11	4	7	6	1	13	3	4	12	22	7	0	9	19	9	5	7	25	1	0	7	2	7	12	18	14	2					
		2.16%	1.83%	3.48%	2.31%	2.14%	0.84%	2.82%	2.34%	0.71%	3.25%	1.03%	1.33%	2.45%	2.65%	1.63%	0.00%	3.36%	3.18%	2.62%	1.39%	1.64%	2.69%	1.18%	0.00%	1.86%	1.31%	1.56%	2.70%	2.17%	1.57%	1.01%					
23	. Харитонов Николай Михайлович	2414	203	137	153	75	71	46	39	26	83	75	55	72	176	123	28	58	102	66	37	91	198	24	17	86	38	65	86	88	52	44					
		17.74%	20.63%	15.38%	19.67%	14.56%	14.92%	18.55%	15.23%	18.44%	20.75%	25.77%	18.27%	14.69%	21.23%	28.60%	17.07%	21.64%	17.06%	19.24%	10.28%	21.26%	21.27%	28.24%	30.91%	22.81%	24.84%	14.44%	19.37%	10.60%	5.82%	22.22%					
																																					
24	Против всех	393	41	37	19	11	7	5	2	3	11	7	8	10	27	6	2	7	24	5	6	16	20	1	0	7	0	11	16	55	26	3					
		2.89%	4.17%	4.15%	2.44%	2.14%	1.47%	2.02%	0.78%	2.13%	2.75%	2.41%	2.66%	2.04%	3.26%	1.40%	1.22%	2.61%	4.01%	1.46%	1.67%	3.74%	2.15%	1.18%	0.00%	1.86%	0.00%	2.44%	3.60%	6.63%	2.91%	1.52%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
