Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Район Хамовники																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040					
26	"9. ""Российская экологическая партия ""Зеленые"""	319	10	12	20	12	13	7	10	8	6	11	10	11	10	12	11	9	5	7	15	12	12	13	15	8	20	13	10	10	0	4	1	0	0	2	0					
		0.84%	0.98%	0.98%	1.29%	0.85%	0.93%	0.51%	0.90%	0.61%	0.54%	1.02%	1.11%	0.79%	0.83%	0.76%	0.88%	0.62%	0.37%	0.47%	0.98%	0.76%	0.74%	1.00%	1.23%	0.69%	1.30%	0.94%	0.64%	0.87%	0.0%	1.07%	0.96%	0.0%	0.0%	2.22%	0.0%					
27	"10. ""Аграрная партия России"""	565	27	8	23	28	18	29	12	12	13	14	11	24	12	21	24	17	23	26	18	28	25	22	22	9	23	27	17	22	1	4	2	0	1	2	0					
		1.49%	2.64%	0.65%	1.48%	1.99%	1.29%	2.13%	1.08%	0.92%	1.18%	1.30%	1.23%	1.73%	1.00%	1.34%	1.93%	1.18%	1.70%	1.75%	1.18%	1.77%	1.56%	1.69%	1.80%	0.78%	1.49%	1.95%	1.08%	1.92%	1.36%	1.07%	1.92%	0.0%	2.32%	2.22%	0.0%					
28	"11. ""Истинные патриоты России"""	30	2	0	0	1	3	0	2	1	1	3	0	0	1	2	0	0	0	2	1	0	0	2	2	2	2	2	1	0	0	0	0	0	0	0	0					
		0.07%	0.19%	0.0%	0.0%	0.07%	0.21%	0.0%	0.18%	0.07%	0.09%	0.28%	0.0%	0.0%	0.08%	0.12%	0.0%	0.0%	0.0%	0.13%	0.06%	0.0%	0.0%	0.15%	0.16%	0.17%	0.13%	0.14%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	379	10	6	12	11	9	12	11	9	16	10	6	18	15	10	14	7	16	26	13	16	19	20	13	13	11	19	20	8	0	7	1	0	0	1	0					
		1.00%	0.98%	0.49%	0.77%	0.78%	0.64%	0.88%	0.99%	0.69%	1.45%	0.93%	0.67%	1.29%	1.25%	0.63%	1.12%	0.48%	1.18%	1.75%	0.85%	1.01%	1.18%	1.53%	1.06%	1.12%	0.71%	1.37%	1.28%	0.69%	0.0%	1.88%	0.96%	0.0%	0.0%	1.11%	0.0%					
30	"13. ""Демократическая партия России"""	40	0	1	1	1	0	1	3	1	1	1	1	1	0	5	1	0	0	3	0	3	0	3	1	3	5	2	1	0	0	1	0	0	0	0	0					
		0.10%	0.0%	0.08%	0.06%	0.07%	0.0%	0.07%	0.27%	0.07%	0.09%	0.09%	0.11%	0.07%	0.0%	0.31%	0.08%	0.0%	0.0%	0.20%	0.0%	0.19%	0.0%	0.23%	0.08%	0.26%	0.32%	0.14%	0.06%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	79	3	4	0	6	4	4	0	2	3	0	2	3	5	3	4	3	1	0	1	6	2	3	5	2	5	2	5	1	0	0	0	0	0	0	0					
		0.20%	0.29%	0.32%	0.0%	0.42%	0.28%	0.29%	0.0%	0.15%	0.27%	0.0%	0.22%	0.21%	0.41%	0.19%	0.32%	0.20%	0.07%	0.0%	0.06%	0.38%	0.12%	0.23%	0.41%	0.17%	0.32%	0.14%	0.32%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	91	2	4	4	1	2	6	5	2	0	0	3	5	3	7	3	6	5	4	0	1	3	3	1	4	5	2	6	4	0	0	0	0	0	0	0					
		0.24%	0.19%	0.32%	0.25%	0.07%	0.14%	0.44%	0.45%	0.15%	0.0%	0.0%	0.33%	0.36%	0.25%	0.44%	0.24%	0.41%	0.37%	0.26%	0.0%	0.06%	0.18%	0.23%	0.08%	0.34%	0.32%	0.14%	0.38%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6366	168	155	254	245	244	212	196	223	186	178	144	221	234	200	211	263	257	259	291	313	260	220	199	161	247	230	293	181	12	66	16	24	1	2	0					
		16.81%	16.47%	12.70%	16.44%	17.43%	17.55%	15.62%	17.65%	17.10%	16.97%	16.65%	16.12%	15.94%	19.56%	12.77%	17.02%	18.26%	19.06%	17.45%	19.14%	19.88%	16.22%	16.93%	16.35%	13.98%	16.07%	16.67%	18.77%	15.83%	16.43%	17.74%	15.38%	18.89%	2.32%	2.22%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	0	3	1	1	0	1	1	0	0	0	0	0	3	2	2	0	1	1	0	1	1	0	2	1	1	2	1	0	0	0	0	0	0	3	0					
		0.07%	0.0%	0.24%	0.06%	0.07%	0.0%	0.07%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.12%	0.16%	0.0%	0.07%	0.06%	0.0%	0.06%	0.06%	0.0%	0.16%	0.08%	0.06%	0.14%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	0.0%					
35	"18. ""ЛДПР"""	1887	36	60	51	35	34	71	48	34	42	55	40	109	57	159	152	45	45	47	43	50	81	67	63	58	65	67	125	79	3	18	6	2	7	31	2					
		4.98%	3.52%	4.91%	3.30%	2.49%	2.44%	5.23%	4.32%	2.60%	3.83%	5.14%	4.47%	7.86%	4.76%	10.15%	12.26%	3.12%	3.33%	3.16%	2.82%	3.17%	5.05%	5.15%	5.17%	5.03%	4.22%	4.85%	8.00%	6.91%	4.10%	4.83%	5.76%	1.57%	16.27%	34.44%	25.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	266	11	9	12	12	4	8	8	7	11	6	8	9	12	8	6	6	10	9	3	8	16	3	11	9	15	12	12	8	1	4	1	4	1	2	0					
		0.70%	1.07%	0.73%	0.77%	0.85%	0.28%	0.58%	0.72%	0.53%	1.00%	0.56%	0.89%	0.64%	1.00%	0.51%	0.48%	0.41%	0.74%	0.60%	0.19%	0.50%	0.99%	0.23%	0.90%	0.78%	0.97%	0.87%	0.76%	0.69%	1.36%	1.07%	0.96%	3.14%	2.32%	2.22%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	9359	201	298	303	283	348	351	225	292	277	314	258	361	279	424	321	289	370	343	334	338	391	368	287	310	364	395	396	374	15	132	39	46	16	17	0					
		24.71%	19.70%	24.42%	19.61%	20.14%	25.03%	25.86%	20.27%	22.39%	25.27%	29.37%	28.89%	26.04%	23.32%	27.07%	25.90%	20.06%	27.44%	23.11%	21.97%	21.47%	24.40%	28.32%	23.58%	26.93%	23.68%	28.64%	25.36%	32.72%	20.54%	35.48%	37.5%	36.22%	37.20%	18.88%	0.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	0	2	1	1	0	3	1	2	1	3	4	2	1	6	1	1	4	0	0	2	1	0	0	4	0	4	2	2	0	1	0	1	1	0	0					
		0.13%	0.0%	0.16%	0.06%	0.07%	0.0%	0.22%	0.09%	0.15%	0.09%	0.28%	0.44%	0.14%	0.08%	0.38%	0.08%	0.06%	0.29%	0.0%	0.0%	0.12%	0.06%	0.0%	0.0%	0.34%	0.0%	0.29%	0.12%	0.17%	0.0%	0.26%	0.0%	0.78%	2.32%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	92	3	0	4	3	0	6	2	4	4	0	1	1	10	10	9	1	3	6	3	3	2	2	3	2	0	2	1	6	0	0	0	0	0	1	0					
		0.24%	0.29%	0.0%	0.25%	0.21%	0.0%	0.44%	0.18%	0.30%	0.36%	0.0%	0.11%	0.07%	0.83%	0.63%	0.72%	0.06%	0.22%	0.40%	0.19%	0.19%	0.12%	0.15%	0.24%	0.17%	0.0%	0.14%	0.06%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3811	59	88	199	232	141	122	121	130	112	72	81	137	169	144	135	199	148	168	173	178	147	117	110	86	138	103	148	70	12	31	13	16	5	5	2					
		10.06%	5.78%	7.21%	12.88%	16.51%	10.14%	8.99%	10.90%	9.96%	10.21%	6.73%	9.07%	9.88%	14.13%	9.19%	10.89%	13.81%	10.97%	11.32%	11.38%	11.30%	9.17%	9.00%	9.03%	7.47%	8.97%	7.46%	9.48%	6.12%	16.43%	8.33%	12.5%	12.59%	11.62%	5.55%	25.0%					
																																										
41	Против всех	2243	73	67	74	68	70	75	69	62	53	67	57	76	63	133	100	56	72	89	90	83	91	65	70	88	119	68	113	69	5	25	7	9	6	11	0					
		5.92%	7.15%	5.49%	4.78%	4.83%	5.03%	5.52%	6.21%	4.75%	4.83%	6.26%	6.38%	5.48%	5.26%	8.49%	8.07%	3.88%	5.34%	5.99%	5.92%	5.27%	5.68%	5.00%	5.75%	7.64%	7.74%	4.93%	7.23%	6.03%	6.84%	6.72%	6.73%	7.08%	13.95%	12.22%	0.0%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
