Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Верхневилюйская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	130	23	14	8	15	12	9	4	0	2	3	4	0	6	1	4	3	1	4	2	2	0	1	0	2	0	0	1	3	0	2	1	0	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	130	5	15	14	1	6	5	12	2	3	6	6	0	0	0	1	1	1	0	5	2	1	2	0	4	4	6	8	7	5	0	1	2	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	2	4	0	4	4	2	1	0	1	1	0	1	0	0	0	0	1	0	2	0	1	0	0	2	0	2	0	0	1	1	1	1	1	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2386	127	153	79	116	153	123	95	8	73	29	61	106	102	41	95	47	77	143	64	51	101	68	4	55	11	77	45	38	11	42	33	69	61	28					
		29.69%	28.41%	29.31%	27.34%	30.05%	32.90%	28.34%	27.70%	25.00%	32.44%	29.29%	41.50%	32.22%	30.18%	36.94%	34.17%	21.17%	36.15%	45.40%	23.53%	22.37%	43.53%	30.63%	17.39%	17.24%	31.43%	38.12%	26.63%	23.90%	22.00%	22.22%	18.64%	27.06%	27.98%	30.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	97	7	3	1	7	3	2	4	0	2	0	3	7	8	0	1	0	5	4	6	4	2	2	0	4	0	3	3	4	0	4	2	2	1	3					
		1.21%	1.57%	0.57%	0.35%	1.81%	0.65%	0.46%	1.17%	0.00%	0.89%	0.00%	2.04%	2.13%	2.37%	0.00%	0.36%	0.00%	2.35%	1.27%	2.21%	1.75%	0.86%	0.90%	0.00%	1.25%	0.00%	1.49%	1.78%	2.52%	0.00%	2.12%	1.13%	0.78%	0.46%	3.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	2	0	1	8	3	3	0	0	1	0	0	3	5	0	0	1	0	0	1	0	0	0	0	3	0	4	0	0	0	1	1	1	0	1					
		0.49%	0.45%	0.00%	0.35%	2.07%	0.65%	0.69%	0.00%	0.00%	0.44%	0.00%	0.00%	0.91%	1.48%	0.00%	0.00%	0.45%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	1.98%	0.00%	0.00%	0.00%	0.53%	0.56%	0.39%	0.00%	1.09%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1158	72	111	49	71	81	74	47	3	30	17	16	52	56	23	54	13	18	32	37	42	16	12	9	43	4	19	24	32	7	28	10	22	22	12					
		14.41%	16.11%	21.26%	16.96%	18.39%	17.42%	17.05%	13.70%	9.38%	13.33%	17.17%	10.88%	15.81%	16.57%	20.72%	19.42%	5.86%	8.45%	10.16%	13.60%	18.42%	6.90%	5.41%	39.13%	13.48%	11.43%	9.41%	14.20%	20.13%	14.00%	14.81%	5.65%	8.63%	10.09%	13.04%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	40	2	4	4	7	2	3	3	0	0	2	0	1	0	0	0	0	0	0	2	2	0	1	0	0	0	0	1	1	0	2	0	1	0	2					
		0.50%	0.45%	0.77%	1.38%	1.81%	0.43%	0.69%	0.87%	0.00%	0.00%	2.02%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.88%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.59%	0.63%	0.00%	1.06%	0.00%	0.39%	0.00%	2.17%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4241	233	248	151	173	217	225	191	20	116	51	66	154	163	46	123	160	110	135	155	129	111	138	10	211	20	99	96	81	32	110	130	160	132	45					
		52.77%	52.13%	47.51%	52.25%	44.82%	46.67%	51.84%	55.69%	62.50%	51.56%	51.52%	44.90%	46.81%	48.22%	41.44%	44.24%	72.07%	51.64%	42.86%	56.99%	56.58%	47.84%	62.16%	43.48%	66.14%	57.14%	49.01%	56.80%	50.94%	64.00%	58.20%	73.45%	62.75%	60.55%	48.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	2	0	1	1	2	3	0	1	0	0	0	3	2	1	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	1	0	0	0					
		0.31%	0.45%	0.00%	0.35%	0.26%	0.43%	0.69%	0.00%	3.13%	0.00%	0.00%	0.00%	0.91%	0.59%	0.90%	1.08%	0.00%	0.00%	0.00%	0.37%	0.00%	0.43%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.56%	0.00%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
