Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Игринская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	2	0	0	7	2	3	1	1	1	2	1	1	6	0	1	3	1	0	2	5	1	2	1	3	2	1	1	1	1	4	3	3	2	1	1	2	1	0	2					
		0.32%	0.25%	0.0%	0.0%	0.43%	0.23%	0.25%	0.13%	0.25%	0.38%	0.33%	0.16%	0.23%	0.44%	0.0%	0.90%	0.34%	0.14%	0.0%	0.63%	0.52%	0.86%	0.28%	0.76%	0.52%	0.43%	0.24%	0.15%	0.18%	0.22%	0.78%	0.78%	0.42%	0.56%	0.27%	0.31%	0.46%	0.23%	0.0%	1.44%					
35	"18. ""ЛДПР"""	3361	143	144	179	311	180	224	152	78	40	109	81	86	239	80	21	147	81	4	32	146	20	64	6	41	65	38	73	62	34	91	31	109	34	24	35	54	54	21	28					
		15.49%	18.14%	19.27%	22.89%	19.46%	20.78%	18.80%	19.94%	19.59%	15.20%	18.10%	13.34%	20.18%	17.86%	16.22%	18.91%	17.03%	11.96%	5.63%	10.09%	15.32%	17.39%	8.98%	4.58%	7.19%	14.28%	9.45%	11.06%	11.19%	7.65%	17.94%	8.15%	15.37%	9.63%	6.57%	11.04%	12.61%	12.64%	12.20%	20.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	316	11	10	13	26	13	11	18	4	5	7	6	4	14	3	1	18	12	1	1	19	3	20	1	10	2	3	9	4	6	11	1	13	7	6	1	6	11	3	2					
		1.45%	1.39%	1.33%	1.66%	1.62%	1.50%	0.92%	2.36%	1.00%	1.90%	1.16%	0.98%	0.93%	1.04%	0.60%	0.90%	2.08%	1.77%	1.40%	0.31%	1.99%	2.60%	2.80%	0.76%	1.75%	0.43%	0.74%	1.36%	0.72%	1.35%	2.16%	0.26%	1.83%	1.98%	1.64%	0.31%	1.40%	2.57%	1.74%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	10557	354	327	292	627	329	487	303	201	140	285	275	213	608	240	64	405	392	46	195	443	30	375	99	375	224	201	351	297	283	248	248	352	220	253	202	234	193	96	50					
		48.66%	44.92%	43.77%	37.34%	39.23%	37.99%	40.89%	39.76%	50.50%	53.23%	47.34%	45.30%	50.0%	45.44%	48.68%	57.65%	46.92%	57.90%	64.78%	61.51%	46.48%	26.08%	52.66%	75.57%	65.78%	49.23%	49.99%	53.18%	53.61%	63.73%	48.91%	65.26%	49.64%	62.32%	69.31%	63.72%	54.67%	45.19%	55.81%	36.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	83	1	2	3	5	1	2	2	1	1	1	2	1	14	1	0	5	6	1	0	8	1	1	0	4	1	0	4	1	0	1	2	1	0	1	0	7	0	1	1					
		0.38%	0.12%	0.26%	0.38%	0.31%	0.11%	0.16%	0.26%	0.25%	0.38%	0.16%	0.32%	0.23%	1.04%	0.20%	0.0%	0.57%	0.88%	1.40%	0.0%	0.83%	0.86%	0.14%	0.0%	0.70%	0.21%	0.0%	0.60%	0.18%	0.0%	0.19%	0.52%	0.14%	0.0%	0.27%	0.0%	1.63%	0.0%	0.58%	0.72%					
39	"22. ""Развитие предпринимательства"""	54	1	2	6	3	4	4	1	0	0	1	2	0	5	0	1	0	0	1	2	1	2	2	0	2	2	0	2	0	0	4	1	0	2	0	0	0	3	0	0					
		0.24%	0.12%	0.26%	0.76%	0.18%	0.46%	0.33%	0.13%	0.0%	0.0%	0.16%	0.32%	0.0%	0.37%	0.0%	0.90%	0.0%	0.0%	1.40%	0.63%	0.10%	1.73%	0.28%	0.0%	0.35%	0.43%	0.0%	0.30%	0.0%	0.0%	0.78%	0.26%	0.0%	0.56%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1437	67	53	45	97	95	93	73	18	13	41	51	26	77	32	5	40	39	2	10	77	17	53	2	19	25	27	55	34	27	48	26	59	16	17	6	23	19	5	5					
		6.62%	8.50%	7.09%	5.75%	6.07%	10.96%	7.80%	9.58%	4.52%	4.94%	6.81%	8.40%	6.10%	5.75%	6.49%	4.50%	4.63%	5.76%	2.81%	3.15%	8.07%	14.78%	7.44%	1.52%	3.33%	5.49%	6.71%	8.33%	6.13%	6.08%	9.46%	6.84%	8.32%	4.53%	4.65%	1.89%	5.37%	4.44%	2.90%	3.62%					
																																														
41	Против всех	968	29	42	67	129	47	83	43	16	5	21	34	14	71	20	2	46	15	3	5	36	1	24	2	21	21	16	29	10	15	19	6	28	10	8	5	8	10	3	4					
		4.46%	3.68%	5.62%	8.56%	8.07%	5.42%	6.96%	5.64%	4.02%	1.90%	3.48%	5.60%	3.28%	5.30%	4.05%	1.80%	5.33%	2.21%	4.22%	1.57%	3.77%	0.86%	3.37%	1.52%	3.68%	4.61%	3.98%	4.39%	1.80%	3.37%	3.74%	1.57%	3.94%	2.83%	2.19%	1.57%	1.86%	2.34%	1.74%	2.89%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
