Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Вичугская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2653	92	125	118	139	163	125	179	137	147	137	151	76	108	103	138	94	179	83	98	116	145					
		17.47%	14.81%	21.15%	18.79%	16.28%	19.61%	16.32%	18.19%	20.82%	17.78%	18.07%	15.35%	14.23%	14.88%	18.04%	21.26%	14.05%	17.24%	18.53%	16.20%	17.58%	18.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	322	9	10	19	24	21	18	20	14	28	24	11	6	9	5	13	23	21	16	9	7	15					
		2.12%	1.45%	1.69%	3.03%	2.81%	2.53%	2.35%	2.03%	2.13%	3.39%	3.17%	1.12%	1.12%	1.24%	0.88%	2.00%	3.44%	2.02%	3.57%	1.49%	1.06%	1.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7416	296	272	286	390	381	360	445	286	386	323	510	310	405	304	332	399	558	187	303	314	369					
		48.82%	47.67%	46.02%	45.54%	45.67%	45.85%	46.99%	45.22%	43.47%	46.67%	42.61%	51.83%	58.05%	55.79%	53.24%	51.16%	59.64%	53.76%	41.74%	50.08%	47.58%	46.89%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	106	4	7	3	3	10	15	7	4	3	4	8	4	3	2	5	7	5	0	4	4	4					
		0.70%	0.64%	1.18%	0.48%	0.35%	1.20%	1.96%	0.71%	0.61%	0.36%	0.53%	0.81%	0.75%	0.41%	0.35%	0.77%	1.05%	0.48%	0.00%	0.66%	0.61%	0.51%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
