Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Надеждинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	790	5	5	5	10	5	40	40	40	40	30	20	10	10	20	15	10	10	20	40	40	30	40	40	30	50	10	30	15	30	30	30	30	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	234	4	0	4	4	0	4	8	7	13	5	2	1	1	8	2	4	3	1	11	19	18	15	18	11	13	1	6	5	9	13	13	10	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	163	4	3	6	6	8	4	5	2	13	6	2	2	0	3	1	3	4	10	8	21	6	2	3	1	9	10	3	7	1	2	3	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	556	1	5	1	6	5	36	32	33	27	25	18	9	9	12	13	6	7	19	29	21	12	25	22	19	37	9	24	10	21	17	17	20	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	373	3	1	3	7	1	18	8	22	11	11	15	7	2	13	4	4	2	12	16	20	16	26	15	14	25	7	24	9	7	11	25	11	3					
		2.47%	1.55%	0.95%	1.88%	3.27%	0.65%	3.12%	1.78%	3.05%	1.08%	1.31%	4.42%	4.49%	2.38%	4.01%	1.49%	2.07%	0.97%	3.17%	2.04%	2.12%	2.77%	3.30%	1.78%	2.39%	2.88%	3.14%	2.98%	3.07%	1.71%	2.45%	4.54%	2.55%	1.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	98	0	3	0	0	1	6	2	1	9	3	3	0	0	0	3	2	3	2	6	12	5	4	6	3	7	1	7	1	4	0	2	1	1					
		0.65%	0.00%	2.86%	0.00%	0.00%	0.65%	1.04%	0.44%	0.14%	0.88%	0.36%	0.88%	0.00%	0.00%	0.00%	1.12%	1.04%	1.46%	0.53%	0.76%	1.27%	0.87%	0.51%	0.71%	0.51%	0.81%	0.45%	0.87%	0.34%	0.98%	0.00%	0.36%	0.23%	0.56%					
20	3.Политическая партия «Демократическая партия России»	20	2	1	0	0	0	0	0	2	4	0	0	0	1	0	1	0	0	0	1	4	1	1	0	1	0	0	0	0	0	1	0	0	0					
		0.13%	1.04%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.39%	0.00%	0.00%	0.00%	1.19%	0.00%	0.37%	0.00%	0.00%	0.00%	0.13%	0.42%	0.17%	0.13%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1769	51	21	44	16	6	57	39	48	62	32	49	17	11	30	29	23	9	39	112	155	72	101	99	65	79	20	153	26	66	52	102	71	13					
		11.70%	26.42%	20.00%	27.50%	7.48%	3.87%	9.88%	8.67%	6.66%	6.06%	3.80%	14.45%	10.90%	13.10%	9.26%	10.82%	11.92%	4.37%	10.32%	14.25%	16.42%	12.48%	12.83%	11.76%	11.11%	9.09%	8.97%	18.98%	8.87%	16.14%	11.58%	18.51%	16.44%	7.34%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	69	0	1	0	0	2	1	0	10	2	3	3	0	0	0	1	0	0	1	6	5	5	5	5	2	4	2	3	1	0	2	2	3	0					
		0.46%	0.00%	0.95%	0.00%	0.00%	1.29%	0.17%	0.00%	1.39%	0.20%	0.36%	0.88%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.26%	0.76%	0.53%	0.87%	0.64%	0.59%	0.34%	0.46%	0.90%	0.37%	0.34%	0.00%	0.45%	0.36%	0.69%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	44	0	0	0	0	0	3	0	1	2	1	1	0	0	1	2	1	0	0	5	2	2	3	3	1	4	0	4	1	1	2	2	2	0					
		0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.14%	0.20%	0.12%	0.29%	0.00%	0.00%	0.31%	0.75%	0.52%	0.00%	0.00%	0.64%	0.21%	0.35%	0.38%	0.36%	0.17%	0.46%	0.00%	0.50%	0.34%	0.24%	0.45%	0.36%	0.46%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2361	14	10	11	24	18	104	86	101	173	124	37	24	12	47	40	31	32	56	134	138	103	144	140	122	153	64	97	42	54	67	60	68	31					
		15.62%	7.25%	9.52%	6.88%	11.21%	11.61%	18.02%	19.11%	14.01%	16.91%	14.74%	10.91%	15.38%	14.29%	14.51%	14.93%	16.06%	15.53%	14.81%	17.05%	14.62%	17.85%	18.30%	16.63%	20.85%	17.61%	28.70%	12.03%	14.33%	13.20%	14.92%	10.89%	15.74%	17.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1424	8	5	6	5	3	55	38	60	49	53	31	9	1	9	23	25	14	54	80	129	72	75	77	48	73	16	95	40	47	41	102	51	30					
		9.42%	4.15%	4.76%	3.75%	2.34%	1.94%	9.53%	8.44%	8.32%	4.79%	6.30%	9.14%	5.77%	1.19%	2.78%	8.58%	12.95%	6.80%	14.29%	10.18%	13.67%	12.48%	9.53%	9.14%	8.21%	8.40%	7.17%	11.79%	13.65%	11.49%	9.13%	18.51%	11.81%	16.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	203	2	0	1	3	0	4	4	10	13	10	1	2	1	6	2	4	1	8	9	16	7	13	12	5	7	5	22	9	3	3	10	9	1					
		1.34%	1.04%	0.00%	0.63%	1.40%	0.00%	0.69%	0.89%	1.39%	1.27%	1.19%	0.29%	1.28%	1.19%	1.85%	0.75%	2.07%	0.49%	2.12%	1.15%	1.69%	1.21%	1.65%	1.43%	0.85%	0.81%	2.24%	2.73%	3.07%	0.73%	0.67%	1.81%	2.08%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8350	107	59	86	152	124	316	260	451	668	593	194	94	52	206	159	93	135	192	397	417	270	395	463	312	500	105	384	158	214	262	230	205	97					
		55.24%	55.44%	56.19%	53.75%	71.03%	80.00%	54.77%	57.78%	62.55%	65.30%	70.51%	57.23%	60.26%	61.90%	63.58%	59.33%	48.19%	65.53%	50.79%	50.51%	44.17%	46.79%	50.19%	54.99%	53.33%	57.54%	47.09%	47.64%	53.92%	52.32%	58.35%	41.74%	47.45%	54.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	182	1	2	9	1	0	11	5	6	19	4	2	0	1	4	1	2	4	8	8	15	15	9	8	7	15	3	3	3	2	3	3	7	1					
		1.20%	0.52%	1.90%	5.63%	0.47%	0.00%	1.91%	1.11%	0.83%	1.86%	0.48%	0.59%	0.00%	1.19%	1.23%	0.37%	1.04%	1.94%	2.12%	1.02%	1.59%	2.60%	1.14%	0.95%	1.20%	1.73%	1.35%	0.37%	1.02%	0.49%	0.67%	0.54%	1.62%	0.56%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
