Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Чапаевская городская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146					
		13.47%	12.94%	16.91%	13.84%	13.45%	13.28%	15.87%	16.02%	12.81%	13.72%	12.30%	13.57%	12.95%	14.85%	9.75%	9.77%	17.90%	9.69%	12.81%	14.09%	13.07%	16.13%	17.02%	7.32%	3.22%	8.46%	13.70%	16.37%	16.52%	16.40%	15.54%	13.28%	13.79%	9.21%	15.02%	13.70%	5.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	277	14	6	10	5	7	17	7	1	4	4	2	6	8	2	21	4	9	1	6	3	13	6	2	0	0	7	11	7	10	12	4	12	12	15	23	6					
		1.09%	1.51%	0.58%	1.63%	0.75%	1.02%	2.33%	1.13%	0.16%	0.51%	0.57%	0.26%	1.04%	0.72%	0.31%	2.70%	0.76%	1.09%	0.22%	0.89%	0.59%	1.75%	1.15%	0.70%	0.00%	0.00%	0.81%	1.78%	1.04%	0.99%	1.29%	0.61%	1.55%	2.01%	1.36%	2.42%	0.71%					
23	6.Политическая партия «Партия социальной справедливости»	54	2	1	2	1	0	3	0	1	6	1	1	0	0	4	2	0	0	1	3	0	2	0	0	2	0	0	4	1	3	1	2	3	1	3	2	2					
		0.21%	0.22%	0.10%	0.33%	0.15%	0.00%	0.41%	0.00%	0.16%	0.76%	0.14%	0.13%	0.00%	0.00%	0.63%	0.26%	0.00%	0.00%	0.22%	0.45%	0.00%	0.27%	0.00%	0.00%	0.64%	0.00%	0.00%	0.65%	0.15%	0.30%	0.11%	0.31%	0.39%	0.17%	0.27%	0.21%	0.24%					
24	7.Политическая партия «Либерально-демократическая партия России»	3069	119	116	69	72	92	62	46	63	99	84	98	71	132	89	109	50	113	50	75	53	58	54	37	26	30	98	73	97	109	87	77	93	71	156	142	199					
		12.05%	12.84%	11.21%	11.24%	10.76%	13.43%	8.48%	7.44%	9.84%	12.58%	12.02%	12.55%	12.26%	11.88%	13.99%	14.01%	9.52%	13.68%	11.24%	11.13%	10.50%	7.80%	10.33%	12.89%	8.36%	9.06%	11.38%	11.83%	14.43%	10.83%	9.32%	11.76%	11.98%	11.89%	14.12%	14.96%	23.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2621	101	108	53	73	83	97	75	59	101	60	97	56	119	73	69	36	67	36	99	53	76	35	36	23	33	119	65	63	96	113	77	74	46	127	104	19					
		10.29%	10.90%	10.43%	8.63%	10.91%	12.12%	13.27%	12.14%	9.22%	12.83%	8.58%	12.42%	9.67%	10.71%	11.48%	8.87%	6.86%	8.11%	8.09%	14.69%	10.50%	10.22%	6.69%	12.54%	7.40%	9.97%	13.82%	10.53%	9.38%	9.54%	12.11%	11.76%	9.54%	7.71%	11.49%	10.96%	2.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	173	10	7	2	3	0	3	3	3	5	10	5	2	9	10	3	3	4	2	3	6	8	5	2	1	4	7	6	4	10	4	1	4	4	3	11	6					
		0.68%	1.08%	0.68%	0.33%	0.45%	0.00%	0.41%	0.49%	0.47%	0.64%	1.43%	0.64%	0.35%	0.81%	1.57%	0.39%	0.57%	0.48%	0.45%	0.45%	1.19%	1.08%	0.96%	0.70%	0.32%	1.21%	0.81%	0.97%	0.60%	0.99%	0.43%	0.15%	0.52%	0.67%	0.27%	1.16%	0.71%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14617	504	552	353	381	377	390	354	407	427	410	445	346	637	372	460	313	526	266	360	304	414	306	174	240	221	469	334	367	566	522	371	459	384	578	487	541					
		57.37%	54.37%	53.33%	57.49%	56.95%	55.04%	53.35%	57.28%	63.59%	54.26%	58.66%	56.98%	59.76%	57.34%	58.49%	59.13%	59.62%	63.68%	59.78%	53.41%	60.20%	55.65%	58.51%	60.63%	77.17%	66.77%	54.47%	54.13%	54.61%	56.26%	55.95%	56.64%	59.15%	64.32%	52.31%	51.32%	63.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	211	8	10	1	16	5	16	1	2	4	6	6	7	5	3	7	1	2	12	9	5	7	2	1	1	1	9	6	4	11	12	8	3	1	5	11	3					
		0.83%	0.86%	0.97%	0.16%	2.39%	0.73%	2.19%	0.16%	0.31%	0.51%	0.86%	0.77%	1.21%	0.45%	0.47%	0.90%	0.19%	0.24%	2.70%	1.34%	0.99%	0.94%	0.38%	0.35%	0.32%	0.30%	1.05%	0.97%	0.60%	1.09%	1.29%	1.22%	0.39%	0.17%	0.45%	1.16%	0.35%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
