7	Число избирательных бюллетеней в переносных ящиках для голосования	1498	28	32	19	27	38	49	24	35	18	31	35	31	22	34	16	21	61	39	10	27	18	43	41	40	44	45	47	59	64	22	29	16	18	11	16	25	14	52	45	43	58	11	46	47	19	8	20					
8	Число бюллетеней в стационарных ящиках для голосования	47226	870	795	664	1259	991	985	917	1364	1433	1313	1472	1290	1022	1388	1175	1070	1150	1205	775	782	950	1058	943	962	858	1002	1221	1338	1115	1265	1335	1370	1474	1450	976	1088	1141	856	499	837	636	80	772	1047	532	197	304					
9	Число недействительных избирательных бюллетеней	703	7	10	9	29	13	11	9	26	22	16	25	18	10	20	25	15	18	16	15	8	11	24	10	19	11	15	19	20	13	11	26	18	17	25	11	22	15	18	22	13	12	2	7	13	4	2	1					
10	Число действительных избирательных бюллетеней	48021	891	817	674	1257	1016	1023	932	1373	1429	1328	1482	1303	1034	1402	1166	1076	1193	1228	770	801	957	1077	974	983	891	1032	1249	1377	1166	1276	1338	1368	1475	1436	981	1091	1140	890	522	867	682	89	811	1081	547	203	323					
11	Число полученных открепительных  удостоверений	797	23	13	12	30	9	19	14	11	11	31	30	26	19	26	11	13	25	21	9	8	19	18	19	19	14	14	21	30	18	24	15	15	22	26	22	21	26	9	9	9	8	6	24	12	4	6	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	721	17	12	12	30	9	17	13	11	11	21	30	18	18	26	11	11	24	21	9	8	19	16	17	14	11	11	21	30	17	22	15	15	22	23	21	20	26	5	7	9	3	1	23	12	4	2	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	513	7	5	3	10	11	10	2	9	20	7	20	13	10	21	8	7	15	9	2	15	8	17	10	13	13	9	25	9	7	6	22	17	22	29	15	15	11	10	4	11	6	5	7	8	7	2	1					
14	Число неиспользованных открепительных удостоверений	76	6	1	0	0	0	2	1	0	0	10	0	8	1	0	0	2	1	0	0	0	0	2	2	5	3	3	0	0	1	2	0	0	0	3	1	1	0	4	2	0	5	5	1	0	0	4	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																						
18	Богданов Андрей Владимирович	650	15	9	11	13	13	20	7	24	23	14	23	19	12	18	11	13	17	22	10	4	11	17	8	13	16	15	13	19	11	20	18	16	24	28	12	17	20	10	4	8	7	3	14	17	9	0	2					
		1.33%	1.67%	1.09%	1.61%	1.01%	1.26%	1.93%	0.74%	1.72%	1.59%	1.04%	1.53%	1.44%	1.15%	1.27%	0.92%	1.19%	1.40%	1.77%	1.27%	0.49%	1.14%	1.54%	0.81%	1.30%	1.77%	1.43%	1.03%	1.36%	0.93%	1.55%	1.32%	1.15%	1.61%	1.92%	1.21%	1.53%	1.73%	1.10%	0.74%	0.91%	1.01%	3.30%	1.71%	1.55%	1.63%	0.00%	0.62%					
19	Жириновский Владимир Вольфович	5263	87	74	48	129	108	119	108	153	180	164	158	119	120	164	131	119	102	127	82	94	107	119	115	90	79	98	121	145	125	163	151	177	187	190	118	126	138	83	36	92	64	12	79	127	78	22	35					
		10.80%	9.69%	8.95%	7.03%	10.03%	10.50%	11.51%	11.48%	10.94%	12.41%	12.20%	10.48%	9.01%	11.49%	11.53%	10.99%	10.91%	8.42%	10.21%	10.45%	11.62%	11.05%	10.81%	11.69%	8.98%	8.76%	9.36%	9.54%	10.38%	10.60%	12.67%	11.07%	12.77%	12.53%	13.00%	11.90%	11.32%	11.95%	9.14%	6.62%	10.45%	9.22%	13.19%	9.66%	11.61%	14.16%	10.73%	10.80%					
20	Зюганов Геннадий Андреевич	13722	267	251	228	396	314	299	256	353	386	381	422	381	343	381	267	306	360	321	170	224	262	320	278	303	258	303	424	478	382	417	360	318	406	361	260	280	320	253	186	249	238	13	202	273	129	50	93					
		28.16%	29.73%	30.35%	33.38%	30.79%	30.52%	28.92%	27.21%	25.23%	26.60%	28.35%	28.00%	28.84%	32.85%	26.79%	22.42%	28.05%	29.73%	25.80%	21.66%	27.69%	27.07%	29.06%	28.25%	30.24%	28.60%	28.94%	33.44%	34.22%	32.40%	32.40%	26.39%	22.94%	27.21%	24.71%	26.21%	25.16%	27.71%	27.86%	34.19%	28.30%	34.29%	14.29%	24.69%	24.95%	23.41%	24.39%	28.70%					
21	Медведев Дмитрий Анатольевич	28386	522	483	387	719	581	585	561	843	840	769	879	784	559	839	757	638	714	758	508	479	577	621	573	577	538	616	691	735	648	676	809	857	858	857	591	668	662	544	296	518	373	61	516	664	331	131	193					
		58.26%	58.13%	58.40%	56.66%	55.91%	56.46%	56.58%	59.62%	60.26%	57.89%	57.22%	58.33%	59.35%	53.54%	59.00%	63.56%	58.48%	58.96%	60.93%	64.71%	59.21%	59.61%	56.40%	58.23%	57.58%	59.65%	58.83%	54.50%	52.61%	54.96%	52.53%	59.31%	61.83%	57.51%	58.66%	59.58%	60.02%	57.32%	59.91%	54.41%	58.86%	53.75%	67.03%	63.08%	60.69%	60.07%	63.90%	59.57%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
