Выборы Президента Российской Федерации																																																					
																																																					
"Наименование Избирательной комиссии:    Ульяновск, Засвияжская N2"																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971					
11	Число полученных открепительных  удостоверений	1950	40	40	40	40	40	40	40	40	40	40	40	40	40	50	40	40	50	60	30	30	40	40	40	40	40	40	50	50	50	50	40	50	60	60	60	60	40	40	50	40	40	40	50	20	20	20					
12	Число выданных открепительных удостоверений	433	10	5	9	14	8	14	8	5	11	19	24	23	6	19	6	8	11	15	7	10	16	7	11	9	9	6	10	11	12	9	11	11	15	13	10	11	1	2	10	4	0	5	4	3	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	325	5	5	5	9	4	1	13	9	10	5	16	11	8	12	8	7	7	14	0	6	2	9	6	4	8	5	5	6	9	6	17	3	9	14	5	18	2	5	9	3	7	2	8	7	1	0					
14	Число неиспользованных открепительных удостоверений	1517	30	35	31	26	32	26	32	35	29	21	16	17	34	31	34	32	39	45	23	20	24	33	29	31	31	34	40	39	38	41	29	39	45	47	50	49	39	38	40	36	40	35	46	17	20	19					
15	"Число открепительных удостоверений, выданных в ТИК"	29	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	2	1	0	0	2	1	2	1	0	0	0	0	0	0	2	2	0	1	0	0	0	1	0	3	0	0	3	0	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	4554	96	50	79	105	100	105	83	119	131	120	132	143	100	163	87	103	104	134	60	76	111	87	120	102	101	119	146	143	157	139	108	126	139	131	135	144	53	32	83	40	7	74	95	34	16	22					
		8.55%	9.57%	5.24%	9.88%	7.86%	9.03%	9.76%	8.19%	7.86%	8.22%	8.05%	7.77%	9.32%	8.39%	10.04%	8.39%	8.47%	7.75%	9.56%	7.62%	7.56%	9.71%	7.32%	10.48%	9.29%	9.81%	10.08%	10.38%	9.00%	11.52%	9.74%	6.33%	9.66%	8.34%	7.81%	8.88%	9.06%	5.81%	5.77%	8.23%	5.52%	7.14%	8.18%	7.66%	6.73%	7.37%	6.38%					
19	. Малышкин Олег Александрович	1035	22	16	8	21	30	20	23	39	39	26	38	33	22	42	28	26	24	24	13	15	20	16	31	14	13	22	18	22	19	30	26	26	23	44	31	22	17	10	20	8	1	17	28	23	8	17					
		1.94%	2.19%	1.68%	1.00%	1.57%	2.71%	1.86%	2.27%	2.58%	2.45%	1.74%	2.24%	2.15%	1.85%	2.59%	2.70%	2.14%	1.79%	1.71%	1.65%	1.49%	1.75%	1.35%	2.71%	1.28%	1.26%	1.86%	1.28%	1.38%	1.39%	2.10%	1.52%	1.99%	1.38%	2.62%	2.04%	1.38%	1.86%	1.80%	1.98%	1.10%	1.02%	1.88%	2.26%	4.55%	3.69%	4.93%					
20	. Миронов Сергей Михайлович	564	10	7	17	22	14	9	6	16	18	19	11	16	16	23	11	11	17	16	7	9	16	15	6	6	12	18	11	9	15	14	14	19	24	17	13	33	9	4	5	12	0	3	11	1	0	2					
		1.06%	1.00%	0.73%	2.12%	1.65%	1.26%	0.84%	0.59%	1.06%	1.13%	1.28%	0.65%	1.04%	1.34%	1.42%	1.06%	0.90%	1.27%	1.14%	0.89%	0.90%	1.40%	1.26%	0.52%	0.55%	1.17%	1.53%	0.78%	0.57%	1.10%	0.98%	0.82%	1.46%	1.44%	1.01%	0.86%	2.08%	0.99%	0.72%	0.50%	1.66%	0.00%	0.33%	0.89%	0.20%	0.00%	0.58%					
21	. Путин Владимир Владимирович	33392	585	544	485	837	688	665	681	1020	1003	916	1053	978	721	1007	648	801	771	834	510	573	735	798	710	689	609	716	885	1004	840	886	1151	838	1102	1078	991	1050	524	305	641	417	77	532	797	349	153	195					
		62.68%	58.33%	56.96%	60.62%	62.65%	62.15%	61.80%	67.16%	67.37%	62.92%	61.48%	61.98%	63.71%	60.49%	62.05%	62.49%	65.87%	57.45%	59.53%	64.80%	57.01%	64.30%	67.17%	62.01%	62.75%	59.13%	60.68%	62.94%	63.18%	61.63%	62.09%	67.43%	64.26%	66.11%	64.24%	65.20%	66.08%	57.46%	54.95%	63.59%	57.60%	78.57%	58.78%	64.22%	69.11%	70.51%	56.52%					
22	. Хакамада Ирина Муцуовна	1451	25	82	18	36	28	27	27	33	43	40	45	39	45	56	28	28	35	46	25	26	22	36	34	25	36	26	35	42	33	35	45	27	58	52	43	33	18	13	17	9	0	34	21	19	3	3					
		2.72%	2.49%	8.59%	2.25%	2.69%	2.53%	2.51%	2.66%	2.18%	2.70%	2.68%	2.65%	2.54%	3.78%	3.45%	2.70%	2.30%	2.61%	3.28%	3.18%	2.59%	1.92%	3.03%	2.97%	2.28%	3.50%	2.20%	2.49%	2.64%	2.42%	2.45%	2.64%	2.07%	3.48%	3.10%	2.83%	2.08%	1.97%	2.34%	1.69%	1.24%	0.00%	3.76%	1.69%	3.76%	1.38%	0.87%					
23	. Харитонов Николай Михайлович	9538	210	213	159	258	182	180	151	222	261	301	341	238	209	247	160	184	323	268	118	184	195	181	188	218	221	226	251	294	238	257	293	189	229	282	227	244	236	173	193	198	8	194	216	60	34	84					
		17.91%	20.94%	22.30%	19.88%	19.31%	16.44%	16.73%	14.89%	14.66%	16.37%	20.20%	20.07%	15.50%	17.53%	15.22%	15.43%	15.13%	24.07%	19.13%	14.99%	18.31%	17.06%	15.24%	16.42%	19.85%	21.46%	19.15%	17.85%	18.50%	17.46%	18.01%	17.16%	14.49%	13.74%	16.81%	14.93%	15.36%	25.88%	31.17%	19.15%	27.35%	8.16%	21.44%	17.41%	11.88%	15.67%	24.35%					
																																																					
24	Против всех	2052	44	34	26	43	49	53	32	47	87	56	68	82	73	77	59	45	56	59	40	8	31	47	41	32	28	45	48	65	49	61	60	59	73	55	64	55	30	8	28	20	5	33	48	13	1	15					
		3.85%	4.39%	3.56%	3.25%	3.22%	4.43%	4.93%	3.16%	3.10%	5.46%	3.76%	4.00%	5.34%	6.12%	4.74%	5.69%	3.70%	4.17%	4.21%	5.08%	0.80%	2.71%	3.96%	3.58%	2.91%	2.72%	3.81%	3.41%	4.09%	3.60%	4.27%	3.51%	4.52%	4.38%	3.28%	4.21%	3.46%	3.29%	1.44%	2.78%	2.76%	5.10%	3.65%	3.87%	2.57%	0.46%	4.35%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
