Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Струго-Красненская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	0	1	5	0	3	11	0	0	1	0	0	1	2	0	0	1	2	0	0	0					
		0.34%	0.00%	0.15%	0.95%	0.00%	0.56%	0.47%	0.00%	0.00%	0.43%	0.00%	0.00%	0.50%	0.46%	0.00%	0.00%	0.43%	1.69%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
