9	Число недействительных избирательных бюллетеней	1319	12	21	12	29	14	37	3	3	5	3	22	11	1	21	30	17	29	8	15	19	6	23	33	16	24	19	41	47	40	20	12	0	0	34	25	31	21	32	21	28	7	11	20	14	47	8	11	22	18	5	13	3	7	11	72	30	6	6	27	10	9	26	31	0	4	19	15	21	19	10	10	0	0	22									
10	Число действительных избирательных бюллетеней	116761	1688	1336	1304	1459	1522	1588	1169	1128	1435	1372	1314	1344	1368	1467	1526	1224	1202	1874	1913	1892	1730	1848	2297	1724	1772	2084	2047	1796	1398	1755	1742	2048	1354	1515	1655	1510	1502	1576	1506	1764	1693	1850	1465	1646	1403	1594	1526	1608	1878	1752	1675	1894	1698	1648	1671	1935	1713	1830	1845	1811	1611	1849	1342	1526	1258	1403	2033	1403	1479	1447	1474	487	177	1389									
11	Число полученных открепительных  удостоверений	3706	45	50	45	45	55	50	45	45	50	50	45	45	55	50	45	45	45	65	55	55	60	45	65	65	65	65	51	50	50	45	45	50	45	50	45	45	60	55	60	65	45	60	45	45	50	50	65	55	45	57	60	66	57	45	65	45	45	55	75	50	55	45	45	45	45	45	50	50	45	45	45	0	0	45									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3456	45	47	28	45	55	46	30	43	50	45	36	29	51	48	44	38	45	55	51	52	60	42	63	59	59	65	43	49	46	45	45	50	36	48	45	44	58	47	60	57	42	59	45	45	50	49	55	46	39	55	59	66	56	45	65	45	34	52	75	50	55	45	34	45	36	40	47	48	45	45	35	0	0	45									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3217	37	65	41	68	10	27	40	5	16	34	41	25	32	24	43	13	15	18	21	41	28	31	77	9	40	50	5	46	21	45	17	12	29	22	47	21	35	36	32	16	10	42	17	25	22	32	78	332	50	19	19	31	65	14	23	74	31	28	40	33	22	28	16	16	85	20	28	33	16	27	13	429	177	87									
14	Число неиспользованных открепительных удостоверений	250	0	3	17	0	0	4	15	2	0	5	9	16	4	2	1	7	0	10	4	3	0	3	2	6	6	0	8	1	4	0	0	0	9	2	0	1	2	8	0	8	3	1	0	0	0	1	10	9	6	2	1	0	1	0	0	0	11	3	0	0	0	0	11	0	9	5	3	2	0	0	10	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	18	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	3211	16	31	35	89	36	35	25	57	80	33	72	26	12	80	69	68	53	51	54	38	32	56	49	7	52	42	20	36	75	18	50	31	54	48	81	65	30	81	22	86	27	33	29	24	31	29	45	31	74	42	30	61	16	15	77	87	12	24	79	43	21	30	18	18	32	29	23	34	102	90	31	1	1	77									
		2.72%	0.94%	2.28%	2.66%	5.98%	2.34%	2.15%	2.13%	5.04%	5.56%	2.40%	5.39%	1.92%	0.88%	5.38%	4.43%	5.48%	4.31%	2.71%	2.80%	1.99%	1.84%	2.99%	2.10%	0.40%	2.90%	1.99%	0.96%	1.95%	5.22%	1.01%	2.85%	1.51%	3.99%	3.10%	4.82%	4.22%	1.97%	5.04%	1.44%	4.80%	1.59%	1.77%	1.95%	1.45%	2.14%	1.81%	2.93%	1.90%	3.90%	2.39%	1.78%	3.22%	0.94%	0.90%	4.42%	4.43%	0.70%	1.31%	4.22%	2.36%	1.30%	1.60%	1.31%	1.18%	2.54%	2.04%	1.12%	2.39%	6.81%	6.18%	2.09%	0.21%	0.56%	5.46%									
20	Зюганов Геннадий Андреевич	15635	160	196	92	251	198	170	186	135	159	169	200	117	283	218	290	272	263	302	170	119	141	175	253	287	186	146	340	130	307	333	310	246	108	199	333	80	160	374	151	185	218	189	239	196	98	213	221	277	271	290	303	306	280	268	343	77	251	224	342	301	240	147	168	320	149	148	292	52	227	302	95	5	2	187									
		13.24%	9.41%	14.44%	6.99%	16.87%	12.89%	10.46%	15.87%	11.94%	11.04%	12.29%	14.97%	8.63%	20.67%	14.65%	18.64%	21.92%	21.36%	16.05%	8.82%	6.23%	8.12%	9.35%	10.86%	16.49%	10.36%	6.94%	16.28%	7.05%	21.35%	18.76%	17.67%	12.01%	7.98%	12.85%	19.82%	5.19%	10.51%	23.26%	9.89%	10.32%	12.82%	10.16%	16.09%	11.81%	6.76%	13.30%	14.38%	16.99%	14.29%	16.51%	17.95%	16.13%	16.42%	16.15%	19.68%	3.92%	14.60%	12.20%	18.27%	16.53%	14.81%	7.84%	12.24%	20.97%	11.81%	10.41%	14.26%	3.65%	15.15%	20.73%	6.40%	1.03%	1.13%	13.25%									
21	Миронов Сергей Михайлович	2559	13	25	59	80	32	50	40	17	61	16	34	19	8	68	64	53	51	13	33	36	31	31	42	2	43	21	12	54	63	35	31	16	62	30	85	50	23	66	38	6	14	39	35	36	40	15	16	64	33	45	33	29	29	3	80	64	4	16	57	33	19	30	25	13	53	15	23	23	38	63	16	1	0	42									
		2.17%	0.76%	1.84%	4.48%	5.38%	2.08%	3.08%	3.41%	1.50%	4.24%	1.16%	2.54%	1.40%	0.58%	4.57%	4.11%	4.27%	4.14%	0.69%	1.71%	1.88%	1.79%	1.66%	1.80%	0.11%	2.39%	0.99%	0.57%	2.93%	4.38%	1.97%	1.77%	0.78%	4.58%	1.94%	5.06%	3.24%	1.51%	4.10%	2.49%	0.33%	0.82%	2.10%	2.36%	2.17%	2.76%	0.94%	1.04%	3.93%	1.74%	2.56%	1.95%	1.53%	1.70%	0.18%	4.59%	3.26%	0.23%	0.87%	3.04%	1.81%	1.17%	1.60%	1.82%	0.85%	4.20%	1.05%	1.12%	1.62%	2.54%	4.32%	1.08%	0.21%	0.00%	2.98%									
22	Прохоров Михаил Дмитриевич	6244	14	65	49	159	68	21	4	28	30	51	71	60	66	185	171	148	178	41	70	77	123	94	115	18	88	104	15	144	226	53	33	10	33	102	245	115	73	253	61	15	11	37	74	64	43	10	46	79	28	27	36	70	50	8	223	233	21	37	168	56	7	229	101	30	52	34	28	282	59	232	65	1	1	326									
		5.29%	0.82%	4.79%	3.72%	10.69%	4.43%	1.29%	0.34%	2.48%	2.08%	3.71%	5.31%	4.43%	4.82%	12.43%	10.99%	11.93%	14.46%	2.18%	3.63%	4.03%	7.09%	5.02%	4.94%	1.03%	4.90%	4.95%	0.72%	7.81%	15.72%	2.99%	1.88%	0.49%	2.44%	6.58%	14.58%	7.46%	4.79%	15.73%	3.99%	0.84%	0.65%	1.99%	4.98%	3.86%	2.97%	0.62%	2.99%	4.85%	1.48%	1.54%	2.13%	3.69%	2.93%	0.48%	12.79%	11.86%	1.22%	2.02%	8.97%	3.08%	0.43%	12.21%	7.36%	1.97%	4.12%	2.39%	1.37%	19.80%	3.94%	15.92%	4.38%	0.21%	0.56%	23.10%									
23	Путин Владимир Владимирович	89112	1485	1019	1069	880	1188	1312	914	891	1105	1103	937	1122	999	916	932	683	657	1467	1586	1622	1403	1492	1838	1410	1403	1771	1660	1432	727	1316	1318	1745	1097	1136	911	1200	1216	802	1234	1472	1423	1552	1088	1326	1191	1327	1198	1157	1472	1348	1273	1428	1323	1354	948	1474	1425	1529	1199	1378	1324	1413	1030	1145	972	1177	1667	1012	1053	760	1267	479	173	757									
		75.47%	87.35%	75.09%	81.23%	59.14%	77.34%	80.74%	77.99%	78.78%	76.74%	80.22%	70.13%	82.80%	72.97%	61.56%	59.90%	55.04%	53.37%	77.95%	82.26%	84.88%	80.82%	79.74%	78.88%	81.03%	78.12%	84.21%	79.50%	77.70%	50.56%	74.14%	75.14%	85.21%	81.02%	73.34%	54.23%	77.87%	79.84%	49.88%	80.81%	82.14%	83.71%	83.40%	73.27%	79.88%	82.14%	82.83%	77.94%	70.98%	77.64%	76.72%	75.41%	75.28%	77.60%	81.62%	54.39%	75.01%	82.90%	83.28%	64.05%	75.67%	81.73%	75.36%	75.02%	75.03%	77.02%	82.77%	81.40%	71.07%	70.29%	52.16%	85.38%	98.36%	97.74%	53.65%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
