7	Число избирательных бюллетеней в переносных ящиках для голосования	3820	65	94	90	100	40	60	107	61	57	46	55	87	69	77	90	53	47	47	39	90	69	65	59	59	58	67	59	62	50	69	35	43	36	55	42	45	67	67	33	34	41	32	59	55	24	70	14	12	44	28	36	43	65	45	43	6	44	32	32	29	39	72	26	32	19	45	69	68	33	63	81	71	0					
8	Число бюллетеней в стационарных ящиках для голосования	115635	1475	1304	1481	1511	1623	1860	1489	1341	1586	1532	1602	1518	1644	1665	1681	1343	1419	1654	1697	1663	1688	1711	1932	1692	1802	1982	1647	1734	1572	1797	1705	1767	1223	1736	1972	1668	2011	1931	910	1829	1711	1570	1580	1759	1248	1859	1227	1720	2051	1857	1611	2036	1555	1752	1844	910	1601	1667	1834	2184	1655	1741	813	1742	1025	1470	1321	1583	1306	1794	1864	243	105					
9	Число недействительных избирательных бюллетеней	2344	7	27	31	19	0	0	26	23	28	104	13	18	20	31	22	22	21	54	18	33	18	66	7	36	95	44	28	69	64	37	25	0	25	37	0	26	23	32	14	31	21	24	14	31	18	116	17	145	26	43	44	4	6	95	25	28	56	63	15	34	28	31	18	37	35	32	54	11	18	24	37	0	0					
10	Число действительных избирательных бюллетеней	117111	1533	1371	1540	1592	1663	1920	1570	1379	1615	1474	1644	1587	1693	1711	1749	1374	1445	1647	1718	1720	1739	1710	1984	1715	1765	2005	1678	1727	1558	1829	1715	1810	1234	1754	2014	1687	2055	1966	929	1832	1731	1578	1625	1783	1254	1813	1224	1587	2069	1842	1603	2075	1614	1702	1862	888	1589	1636	1851	2179	1666	1782	821	1737	1009	1483	1336	1640	1321	1833	1908	314	105					
11	Число полученных открепительных  удостоверений	4637	65	65	65	65	75	72	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	70	65	90	70	65	65	65	65	65	65	65	65	70	65	70	70	65	65	65	65	65	65	65	70	65	65	65	65	65	70	65	65	65	40	65	65	65	70	65	65	40	65	65	65	65	65	50	65	70	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3332	46	29	36	49	67	72	44	48	41	44	34	37	44	48	50	37	38	47	46	50	59	46	54	41	66	52	41	47	54	54	52	52	32	41	66	49	46	56	46	48	58	51	42	48	42	51	32	44	59	49	55	67	49	52	45	25	38	41	61	51	56	47	21	41	36	36	45	50	37	45	49	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2675	14	28	36	30	33	43	53	33	21	13	18	16	32	30	42	17	35	8	30	17	19	22	29	23	15	38	27	29	30	60	17	18	20	36	36	25	22	36	16	12	35	48	29	49	23	81	24	64	21	38	30	26	19	2	26	163	38	31	44	40	23	29	38	22	40	31	35	27	25	38	50	302	105					
14	Число неиспользованных открепительных удостоверений	1305	19	36	29	16	8	0	21	17	24	21	31	28	21	17	15	28	27	18	19	15	6	19	16	24	24	18	24	18	11	11	13	13	33	24	4	16	24	14	19	17	7	14	23	17	23	19	33	21	6	16	10	3	16	13	20	15	27	24	4	19	9	18	19	24	29	29	20	15	13	20	21	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																
18	Богданов Андрей Владимирович	2333	3	22	23	23	25	41	29	21	31	33	19	22	46	37	39	39	30	44	51	33	21	43	43	23	38	29	61	45	65	18	28	28	16	33	30	26	32	38	10	12	27	49	22	43	32	46	27	31	41	43	38	50	24	51	48	17	26	47	32	60	25	27	12	21	19	9	35	16	17	119	29	0	0					
		1.95%	0.19%	1.57%	1.46%	1.43%	1.50%	2.14%	1.82%	1.50%	1.89%	2.09%	1.15%	1.37%	2.69%	2.12%	2.20%	2.79%	2.05%	2.59%	2.94%	1.88%	1.20%	2.42%	2.16%	1.31%	2.04%	1.42%	3.58%	2.51%	4.01%	0.96%	1.61%	1.55%	1.27%	1.84%	1.49%	1.52%	1.54%	1.90%	1.06%	0.64%	1.54%	3.06%	1.34%	2.37%	2.52%	2.38%	2.18%	1.79%	1.96%	2.28%	2.31%	2.41%	1.48%	2.84%	2.54%	1.86%	1.58%	2.77%	1.71%	2.71%	1.48%	1.49%	1.43%	1.18%	1.82%	0.59%	2.52%	0.97%	1.27%	6.41%	1.49%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	13449	245	153	178	223	272	200	161	138	153	180	211	236	185	183	225	160	119	141	244	172	249	235	272	234	172	263	169	181	106	274	67	280	179	223	292	256	268	232	119	229	127	162	129	146	60	160	86	147	182	205	158	166	208	137	225	124	131	140	269	198	173	266	120	193	137	242	167	252	170	178	296	12	4					
		11.26%	15.91%	10.94%	11.33%	13.84%	16.36%	10.42%	10.09%	9.84%	9.31%	11.41%	12.73%	14.70%	10.80%	10.51%	12.70%	11.46%	8.12%	8.29%	14.06%	9.81%	14.17%	13.23%	13.66%	13.36%	9.25%	12.84%	9.91%	10.08%	6.54%	14.68%	3.85%	15.47%	14.22%	12.45%	14.50%	14.94%	12.90%	11.61%	12.62%	12.29%	7.25%	10.11%	7.87%	8.05%	4.72%	8.29%	6.93%	8.49%	8.69%	10.88%	9.59%	7.98%	12.84%	7.62%	11.92%	13.54%	7.96%	8.24%	14.42%	8.95%	10.21%	14.67%	14.30%	10.88%	13.12%	15.97%	12.01%	15.26%	12.70%	9.59%	15.22%	3.82%	3.81%					
20	Зюганов Геннадий Андреевич	20252	276	227	271	271	282	361	273	293	351	235	296	299	275	310	283	229	276	289	291	296	320	266	375	292	335	327	328	296	284	329	120	304	203	314	363	291	365	338	149	373	270	280	283	297	145	324	192	283	380	360	331	367	324	292	342	136	295	292	314	352	264	274	127	305	171	247	204	265	230	312	311	20	7					
		16.95%	17.92%	16.24%	17.25%	16.82%	16.96%	18.80%	17.11%	20.90%	21.36%	14.89%	17.86%	18.63%	16.05%	17.80%	15.98%	16.40%	18.83%	16.99%	16.76%	16.89%	18.21%	14.98%	18.83%	16.68%	18.01%	15.96%	19.23%	16.48%	17.51%	17.63%	6.90%	16.80%	16.12%	17.53%	18.02%	16.99%	17.56%	16.92%	15.80%	20.02%	15.41%	17.48%	17.27%	16.37%	11.40%	16.80%	15.47%	16.34%	18.14%	19.10%	20.10%	17.65%	20.00%	16.25%	18.12%	14.85%	17.93%	17.19%	16.83%	15.91%	15.58%	15.11%	15.14%	17.19%	16.38%	16.30%	14.68%	16.05%	17.18%	16.80%	15.99%	6.37%	6.67%					
21	Медведев Дмитрий Анатольевич	81077	1009	969	1068	1075	1084	1318	1107	927	1080	1026	1118	1030	1187	1181	1202	946	1020	1173	1132	1219	1149	1166	1294	1166	1220	1386	1120	1205	1103	1208	1500	1198	836	1184	1329	1114	1390	1358	651	1218	1307	1087	1191	1297	1017	1283	919	1126	1466	1234	1076	1492	1058	1222	1247	611	1137	1157	1236	1569	1204	1215	562	1218	682	985	930	1107	904	1224	1272	282	94					
		67.87%	65.52%	69.31%	67.98%	66.73%	65.18%	68.65%	69.36%	66.12%	65.73%	65.02%	67.47%	64.17%	69.29%	67.80%	67.87%	67.77%	69.58%	68.96%	65.21%	69.54%	65.40%	65.65%	64.99%	66.59%	65.59%	67.64%	65.65%	67.09%	68.00%	64.74%	86.21%	66.19%	66.40%	66.11%	65.99%	65.03%	66.89%	67.97%	69.03%	65.38%	74.60%	67.85%	72.67%	71.50%	79.95%	66.51%	74.05%	65.01%	69.98%	65.46%	65.33%	71.77%	65.31%	68.00%	66.08%	66.70%	69.12%	68.10%	66.24%	70.90%	71.07%	67.02%	66.98%	68.66%	65.33%	65.02%	66.91%	67.05%	67.51%	65.91%	65.40%	89.81%	89.52%					
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
