Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Уржумская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226					
		3.36%	3.42%	2.83%	2.43%	2.16%	2.45%	2.00%	3.55%	4.44%	3.70%	1.4%	5.0%	2.66%	4.69%	2.54%	3.89%	6.29%	0.0%	11.66%	6.29%	1.09%	2.22%	0.66%	7.29%	2.61%	4.64%	3.26%	5.71%	1.71%	4.49%	1.11%	3.27%	6.38%	1.42%	3.62%	4.82%	13.04%	2.91%	3.67%	2.19%	0.78%	12.24%	4.56%	6.44%	1.81%	0.0%	10.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	260	12	8	22	26	26	28	5	6	1	3	0	4	13	1	2	5	2	0	0	0	9	2	3	0	5	0	1	4	6	2	9	2	0	5	5	0	1	3	14	1	5	1	10	2	2	4					
		1.85%	1.95%	1.41%	2.32%	3.51%	3.54%	2.95%	1.47%	3.33%	0.37%	0.6%	0.0%	1.52%	2.90%	0.84%	0.86%	1.96%	2.06%	0.0%	0.0%	0.0%	1.54%	1.33%	3.12%	0.0%	1.36%	0.0%	0.95%	1.71%	1.79%	0.74%	1.17%	1.41%	0.0%	1.81%	1.60%	0.0%	0.97%	0.84%	6.14%	0.78%	10.20%	0.35%	1.61%	0.90%	2.70%	2.66%					
22	"5. ""За Русь Святую"""	93	2	4	2	4	4	5	1	0	3	4	0	4	6	1	3	1	1	1	0	0	1	0	0	2	2	1	0	1	2	2	9	0	3	2	2	0	1	0	0	1	1	1	10	3	1	2					
		0.66%	0.32%	0.70%	0.21%	0.54%	0.54%	0.52%	0.29%	0.0%	1.11%	0.8%	0.0%	1.52%	1.34%	0.84%	1.29%	0.39%	1.03%	1.66%	0.0%	0.0%	0.17%	0.0%	0.0%	1.04%	0.54%	1.08%	0.0%	0.42%	0.59%	0.74%	1.17%	0.0%	1.42%	0.72%	0.64%	0.0%	0.97%	0.0%	0.0%	0.78%	2.04%	0.35%	1.61%	1.36%	1.35%	1.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	1	0	0	0	1	1	1	1	0	3	0	0	2	5	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.17%	0.16%	0.0%	0.0%	0.0%	0.13%	0.10%	0.29%	0.55%	0.0%	0.6%	0.0%	0.0%	0.44%	4.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.52%	0.0%	1.08%	0.0%	0.0%	0.29%	0.37%	0.26%	0.0%	0.47%	0.0%	0.32%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	56	5	2	2	6	5	4	0	0	1	0	0	2	1	0	0	1	0	0	0	0	5	2	1	2	4	0	0	0	1	0	1	0	1	1	0	0	0	1	1	2	0	0	2	1	1	1					
		0.39%	0.81%	0.35%	0.21%	0.81%	0.68%	0.42%	0.0%	0.0%	0.37%	0.0%	0.0%	0.76%	0.22%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.85%	1.33%	1.04%	1.04%	1.09%	0.0%	0.0%	0.0%	0.29%	0.0%	0.13%	0.0%	0.47%	0.36%	0.0%	0.0%	0.0%	0.28%	0.43%	1.56%	0.0%	0.0%	0.32%	0.45%	1.35%	0.66%					
25	"8. ""Народно-республиканская партия России"""	21	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	4	0	0	1	1	0	0	1	0	0	0	0	0	0	3	1					
		0.14%	0.32%	0.0%	0.21%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.52%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.36%	0.32%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.05%	0.66%					
26	"9. ""Российская экологическая партия ""Зеленые"""	27	2	0	3	1	2	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	0	2	1	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0					
		0.19%	0.32%	0.0%	0.31%	0.13%	0.27%	0.10%	0.29%	0.0%	0.37%	0.2%	0.0%	0.38%	0.22%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.52%	0.0%	0.0%	1.90%	0.0%	0.0%	0.74%	0.13%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.28%	0.0%	0.0%	2.04%	0.0%	0.0%	0.45%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2466	54	60	92	70	75	110	67	71	59	116	35	75	110	18	58	44	31	30	25	21	90	32	32	36	99	29	17	50	23	60	89	30	70	110	63	24	27	19	48	51	1	93	81	37	16	18					
		17.59%	8.79%	10.61%	9.73%	9.47%	10.23%	11.60%	19.82%	39.44%	21.85%	23.2%	43.75%	28.51%	24.60%	15.25%	25.10%	17.32%	31.95%	50.0%	17.48%	23.07%	15.41%	21.33%	33.33%	18.84%	27.04%	31.52%	16.19%	21.45%	6.88%	22.38%	11.66%	21.27%	33.17%	39.85%	20.25%	34.78%	26.21%	5.36%	21.05%	39.84%	2.04%	32.63%	13.04%	16.81%	21.62%	12.0%					
28	"11. ""Истинные патриоты России"""	22	0	0	0	2	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	4	0	0	0	1	2	0	0	0	0	1	0	1	0	0	2	0	1					
		0.15%	0.0%	0.0%	0.0%	0.27%	0.13%	0.0%	0.59%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.52%	0.27%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.47%	0.72%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	2.04%	0.0%	0.0%	0.90%	0.0%	0.66%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	159	9	7	14	8	9	12	4	0	3	8	1	3	4	2	0	5	2	0	2	3	10	1	1	0	1	0	2	5	0	3	12	0	5	0	2	0	0	0	0	1	0	6	11	1	0	2					
		1.13%	1.46%	1.23%	1.48%	1.08%	1.22%	1.26%	1.18%	0.0%	1.11%	1.6%	1.25%	1.14%	0.89%	1.69%	0.0%	1.96%	2.06%	0.0%	1.39%	3.29%	1.71%	0.66%	1.04%	0.0%	0.27%	0.0%	1.90%	2.14%	0.0%	1.11%	1.57%	0.0%	2.36%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	2.10%	1.77%	0.45%	0.0%	1.33%					
30	"13. ""Демократическая партия России"""	34	1	1	2	1	1	2	2	0	0	1	0	0	1	1	0	0	0	0	0	1	8	0	0	1	4	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2					
		0.24%	0.16%	0.17%	0.21%	0.13%	0.13%	0.21%	0.59%	0.0%	0.0%	0.2%	0.0%	0.0%	0.22%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	1.36%	0.0%	0.0%	0.52%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.36%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	3	2	4	0	2	2	2	1	1	1	2	0	1	0	1	0	0	1	0	1	2	0	0	0	2	0	1	2	3	1	1	0	1	0	0	0	0	0	0	1	0	1	2	1	0	0					
		0.29%	0.48%	0.35%	0.42%	0.0%	0.27%	0.21%	0.59%	0.55%	0.37%	0.2%	2.5%	0.0%	0.22%	0.0%	0.43%	0.0%	0.0%	1.66%	0.0%	1.09%	0.34%	0.0%	0.0%	0.0%	0.54%	0.0%	0.95%	0.85%	0.89%	0.37%	0.13%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.35%	0.32%	0.45%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	1	0	0	2	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	2	1	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0					
		0.14%	0.16%	0.0%	0.0%	0.27%	0.0%	0.10%	0.0%	0.55%	0.0%	0.2%	0.0%	0.38%	0.22%	0.0%	0.43%	0.39%	0.0%	0.0%	0.0%	0.0%	0.17%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.29%	0.0%	0.13%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.0%	0.16%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1125	55	38	136	112	83	115	26	7	11	40	1	21	21	2	24	20	1	0	9	2	11	13	3	6	18	4	2	29	40	18	60	5	18	33	31	5	9	27	13	3	0	4	32	9	4	4					
		8.02%	8.95%	6.72%	14.39%	15.15%	11.32%	12.13%	7.69%	3.88%	4.07%	8.0%	1.25%	7.98%	4.69%	1.69%	10.38%	7.87%	1.03%	0.0%	6.29%	2.19%	1.88%	8.66%	3.12%	3.14%	4.91%	4.34%	1.90%	12.44%	11.97%	6.71%	7.86%	3.54%	8.53%	11.95%	9.96%	7.24%	8.73%	7.62%	5.70%	2.34%	0.0%	1.40%	5.15%	4.09%	5.40%	2.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	1	1	0	2	1	1	0	0	5	4	1	2	4	3	2	0	1	0	1	0	5	1	0	2	2	1	0	0	0	2	0	2	2	1	2	1	2	3	0	0	0	1	1	2	0	2					
		0.43%	0.16%	0.17%	0.0%	0.27%	0.13%	0.10%	0.0%	0.0%	1.85%	0.8%	1.25%	0.76%	0.89%	2.54%	0.86%	0.0%	1.03%	0.0%	0.69%	0.0%	0.85%	0.66%	0.0%	1.04%	0.54%	1.08%	0.0%	0.0%	0.0%	0.74%	0.0%	1.41%	0.94%	0.36%	0.64%	1.44%	1.94%	0.84%	0.0%	0.0%	0.0%	0.35%	0.16%	0.90%	0.0%	1.33%					
35	"18. ""ЛДПР"""	1811	105	64	94	86	101	157	59	20	41	51	9	17	39	18	35	35	11	2	21	7	73	17	18	38	47	2	15	26	30	43	115	8	11	31	40	19	18	55	19	12	1	39	96	36	11	19					
		12.91%	17.10%	11.32%	9.94%	11.63%	13.77%	16.56%	17.45%	11.11%	15.18%	10.2%	11.25%	6.46%	8.72%	15.25%	15.15%	13.77%	11.34%	3.33%	14.68%	7.69%	12.5%	11.33%	18.75%	19.89%	12.84%	2.17%	14.28%	11.15%	8.98%	16.04%	15.07%	5.67%	5.21%	11.23%	12.86%	27.53%	17.47%	15.53%	8.33%	9.37%	2.04%	13.68%	15.45%	16.36%	14.86%	12.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	352	19	11	21	17	26	31	5	6	5	21	0	7	12	1	1	12	4	2	5	3	15	6	1	2	8	1	1	5	6	1	23	4	1	2	13	1	1	10	3	3	1	4	13	8	0	10					
		2.51%	3.09%	1.94%	2.22%	2.30%	3.54%	3.27%	1.47%	3.33%	1.85%	4.2%	0.0%	2.66%	2.68%	0.84%	0.43%	4.72%	4.12%	3.33%	3.49%	3.29%	2.56%	4.0%	1.04%	1.04%	2.18%	1.08%	0.95%	2.14%	1.79%	0.37%	3.01%	2.83%	0.47%	0.72%	4.18%	1.44%	0.97%	2.82%	1.31%	2.34%	2.04%	1.40%	2.09%	3.63%	0.0%	6.66%					
37	"20. ""Политическая партия ""Единая Россия"""	4372	188	192	313	249	220	295	80	34	69	149	17	67	149	54	51	72	18	11	45	21	265	53	12	71	99	30	45	72	165	86	271	52	54	34	89	6	22	109	84	35	25	72	193	73	21	40					
		31.18%	30.61%	33.98%	33.12%	33.69%	30.01%	31.11%	23.66%	18.88%	25.55%	29.8%	21.25%	25.47%	33.33%	45.76%	22.07%	28.34%	18.55%	18.33%	31.46%	23.07%	45.37%	35.33%	12.5%	37.17%	27.04%	32.60%	42.85%	30.90%	49.40%	32.08%	35.51%	36.87%	25.59%	12.31%	28.61%	8.69%	21.35%	30.79%	36.84%	27.34%	51.02%	25.26%	31.07%	33.18%	28.37%	26.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	3	1	1	0	0	2	2	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	4	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.17%	0.48%	0.17%	0.10%	0.0%	0.0%	0.21%	0.59%	0.55%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	1.09%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.95%	0.0%	0.0%	0.37%	0.52%	0.70%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	31	2	4	3	0	2	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	3	0	2	1	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0					
		0.22%	0.32%	0.70%	0.31%	0.0%	0.27%	0.0%	0.29%	1.11%	0.0%	0.0%	0.0%	0.38%	0.22%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	1.90%	1.28%	0.0%	0.74%	0.13%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.28%	0.0%	0.0%	0.0%	0.35%	0.32%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1679	97	102	160	98	105	112	41	13	42	61	5	37	32	5	30	26	19	4	14	24	31	13	14	11	26	7	4	15	14	25	78	15	16	25	28	2	14	88	26	7	2	32	106	26	7	20					
		11.97%	15.79%	18.05%	16.93%	13.26%	14.32%	11.81%	12.13%	7.22%	15.55%	12.2%	6.25%	14.06%	7.15%	4.23%	12.98%	10.23%	19.58%	6.66%	9.79%	26.37%	5.30%	8.66%	14.58%	5.75%	7.10%	7.60%	3.80%	6.43%	4.19%	9.32%	10.22%	10.63%	7.58%	9.05%	9.00%	2.89%	13.59%	24.85%	11.40%	5.46%	4.08%	11.22%	17.06%	11.81%	9.45%	13.33%					
																																																					
41	Против всех	294	7	17	19	18	21	25	12	4	8	6	1	7	8	1	0	1	1	1	3	3	7	6	3	1	9	0	1	5	6	7	20	1	7	7	3	0	2	8	6	3	0	9	11	2	5	2					
		2.09%	1.14%	3.00%	2.01%	2.43%	2.86%	2.63%	3.55%	2.22%	2.96%	1.2%	1.25%	2.66%	1.78%	0.84%	0.0%	0.39%	1.03%	1.66%	2.09%	3.29%	1.19%	4.0%	3.12%	0.52%	2.45%	0.0%	0.95%	2.14%	1.79%	2.61%	2.62%	0.70%	3.31%	2.53%	0.96%	0.0%	1.94%	2.25%	2.63%	2.34%	0.0%	3.15%	1.77%	0.90%	6.75%	1.33%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
