Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Тулунская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203					
		2.28%	1.24%	1.94%	2.81%	0.0%	4.74%	1.06%	2.80%	1.45%	6.06%	0.94%	2.03%	1.90%	1.63%	3.74%	1.74%	6.31%	3.98%	4.44%	0.0%	1.49%	1.23%	4.5%	3.05%	3.87%	2.38%	1.07%	0.55%	1.37%	1.04%	1.2%	2.80%	4.54%	1.57%	0.99%	1.03%	3.31%	2.07%	3.75%	2.48%	3.49%	0.99%	1.36%	1.07%	3.30%	1.35%	1.37%	2.38%	0.79%	1.98%	2.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	175	4	0	1	0	7	4	9	5	2	16	7	6	1	4	0	0	3	0	0	0	0	1	4	0	4	3	4	0	0	0	10	0	2	0	3	0	6	3	14	5	14	4	0	6	0	4	8	5	5	1					
		1.32%	1.24%	0.0%	1.40%	0.0%	0.97%	1.41%	1.68%	1.45%	0.86%	5.04%	1.42%	5.71%	0.23%	0.99%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.5%	1.74%	0.0%	0.79%	0.80%	1.11%	0.0%	0.0%	0.0%	1.64%	0.0%	1.05%	0.0%	1.03%	0.0%	1.13%	1.87%	2.90%	2.18%	3.47%	2.72%	0.0%	2.20%	0.0%	1.83%	3.80%	0.99%	2.47%	1.09%					
22	"5. ""За Русь Святую"""	40	1	0	0	5	1	0	1	3	1	0	1	0	0	2	0	0	0	2	0	3	1	1	1	0	1	0	0	0	0	0	0	0	0	1	4	0	2	0	0	3	0	0	3	2	0	0	0	0	1	0					
		0.30%	0.31%	0.0%	0.0%	4.38%	0.13%	0.0%	0.18%	0.87%	0.43%	0.0%	0.20%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	4.44%	0.0%	0.89%	1.23%	0.5%	0.43%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	1.37%	0.0%	0.37%	0.0%	0.0%	1.31%	0.0%	0.0%	1.61%	0.73%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	0	0	0	2	4	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	2	0	4	2	1	1	0	0	2	1	8	1	0	0	1	1	2	1	3	2	0	1	1	0	9	0	0	0					
		0.43%	0.0%	0.0%	0.0%	1.75%	0.55%	0.35%	0.18%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	1.5%	0.87%	0.0%	0.79%	0.53%	0.27%	0.68%	0.0%	0.0%	0.32%	0.75%	4.21%	0.99%	0.0%	0.0%	0.18%	0.62%	0.41%	0.43%	0.74%	1.36%	0.0%	0.36%	0.45%	0.0%	4.28%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	34	1	0	1	0	0	2	0	0	1	1	2	0	0	1	0	0	0	0	1	0	1	0	1	0	0	4	2	0	0	0	1	0	0	2	0	2	0	1	4	1	1	0	0	0	0	1	1	2	0	0					
		0.25%	0.31%	0.0%	1.40%	0.0%	0.0%	0.70%	0.0%	0.0%	0.43%	0.31%	0.40%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	1.23%	0.0%	0.43%	0.0%	0.0%	1.07%	0.55%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	1.98%	0.0%	0.94%	0.0%	0.62%	0.82%	0.43%	0.24%	0.0%	0.0%	0.0%	0.0%	0.45%	0.47%	0.39%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	1	0	0	1	3	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	3	0	0	1	0	0					
		0.15%	0.0%	0.97%	0.0%	0.0%	0.13%	1.06%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.37%	0.0%	0.0%	0.0%	0.0%	0.68%	0.53%	0.0%	1.35%	0.0%	0.0%	0.19%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	1	0	0	2	2	0	0	1	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.31%	0.20%	0.0%	0.0%	0.0%	0.0%	1.05%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.19%	0.0%	0.0%	0.68%	0.0%	0.0%	0.16%	0.0%	0.0%	0.99%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.73%	0.90%	0.0%	0.0%	0.19%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	822	36	2	6	2	19	2	14	29	3	15	50	3	5	21	1	5	10	6	1	24	0	7	14	9	68	22	35	9	7	6	54	12	2	19	27	15	71	14	15	18	47	12	3	11	12	14	9	9	22	5					
		6.20%	11.18%	1.94%	8.45%	1.75%	2.64%	0.70%	2.61%	8.43%	1.29%	4.73%	10.18%	2.85%	1.17%	5.23%	0.58%	5.26%	3.32%	13.33%	1.19%	7.16%	0.0%	3.5%	6.11%	6.97%	13.51%	5.89%	9.74%	6.20%	7.29%	2.4%	8.89%	9.09%	1.05%	18.81%	9.27%	7.10%	13.39%	8.75%	3.11%	7.86%	11.66%	8.16%	1.61%	4.04%	5.42%	6.42%	4.28%	1.78%	10.89%	5.49%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.77%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	499	4	13	13	7	48	7	18	6	1	26	15	8	8	10	10	2	17	4	4	11	3	8	8	0	15	22	7	0	2	12	20	1	0	3	5	5	12	20	10	4	20	16	3	12	5	8	5	17	6	18					
		3.76%	1.24%	12.62%	18.30%	6.14%	6.69%	2.47%	3.36%	1.74%	0.43%	8.20%	3.05%	7.61%	1.87%	2.49%	5.81%	2.10%	5.64%	8.88%	4.76%	3.28%	3.70%	4.0%	3.49%	0.0%	2.98%	5.89%	1.94%	0.0%	2.08%	4.8%	3.29%	0.75%	0.0%	2.97%	1.71%	2.36%	2.26%	12.5%	2.07%	1.74%	4.96%	10.88%	1.61%	4.41%	2.26%	3.66%	2.38%	3.37%	2.97%	19.78%					
30	"13. ""Демократическая партия России"""	66	2	0	0	0	3	2	3	0	0	2	1	3	0	0	1	0	0	0	0	0	0	1	0	0	2	2	1	17	0	0	0	0	0	0	0	1	2	4	3	0	1	0	1	3	2	3	0	6	0	0					
		0.49%	0.62%	0.0%	0.0%	0.0%	0.41%	0.70%	0.56%	0.0%	0.0%	0.63%	0.20%	2.85%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.39%	0.53%	0.27%	11.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.37%	2.5%	0.62%	0.0%	0.24%	0.0%	0.53%	1.10%	0.90%	1.37%	0.0%	1.19%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	2	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.18%	0.0%	0.43%	0.0%	0.20%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.39%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	33	0	0	0	1	1	4	2	19	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0					
		0.24%	0.0%	0.0%	0.0%	0.87%	0.13%	1.41%	0.37%	5.52%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.45%	0.0%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	384	3	0	5	2	24	10	22	0	5	4	9	3	5	18	0	1	10	3	0	9	0	5	3	2	22	21	10	5	4	6	26	5	3	5	11	9	10	1	46	2	10	3	1	12	11	8	0	6	1	3					
		2.89%	0.93%	0.0%	7.04%	1.75%	3.34%	3.53%	4.11%	0.0%	2.16%	1.26%	1.83%	2.85%	1.17%	4.48%	0.0%	1.05%	3.32%	6.66%	0.0%	2.68%	0.0%	2.5%	1.31%	1.55%	4.37%	5.63%	2.78%	3.44%	4.16%	2.4%	4.28%	3.78%	1.57%	4.95%	3.78%	4.26%	1.88%	0.62%	9.54%	0.87%	2.48%	2.04%	0.53%	4.41%	4.97%	3.66%	0.0%	1.19%	0.49%	3.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	1	0	0	2	1	3	0	2	1	0	0	0	3	0	2	0	0	0	0	0	6	2	0	3	1	1	1	1	1	1	0	0	0	0	1	3	0	1	0	3	0	0	4	2	0	1	2	0	0					
		0.36%	0.0%	0.97%	0.0%	0.0%	0.27%	0.35%	0.56%	0.0%	0.86%	0.31%	0.0%	0.0%	0.0%	0.74%	0.0%	2.10%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0%	0.87%	0.0%	0.59%	0.26%	0.27%	0.68%	1.04%	0.4%	0.16%	0.0%	0.0%	0.0%	0.0%	0.47%	0.56%	0.0%	0.20%	0.0%	0.74%	0.0%	0.0%	1.47%	0.90%	0.0%	0.47%	0.39%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1377	37	24	10	12	95	38	55	18	12	40	22	5	32	38	16	7	44	4	14	35	10	9	28	21	43	55	39	17	0	13	60	17	9	11	35	42	55	10	60	24	39	15	21	28	23	20	35	46	10	24					
		10.39%	11.49%	23.30%	14.08%	10.52%	13.24%	13.42%	10.28%	5.23%	5.19%	12.61%	4.48%	4.76%	7.49%	9.47%	9.30%	7.36%	14.61%	8.88%	16.66%	10.44%	12.34%	4.5%	12.22%	16.27%	8.54%	14.74%	10.86%	11.72%	0.0%	5.2%	9.88%	12.87%	4.73%	10.89%	12.02%	19.90%	10.37%	6.25%	12.44%	10.48%	9.67%	10.20%	11.29%	10.29%	10.40%	9.17%	16.66%	9.12%	4.95%	26.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	211	6	4	0	2	13	2	8	3	7	6	2	2	10	8	0	1	10	0	1	18	0	3	5	1	6	14	6	2	0	8	12	3	0	1	5	5	6	4	3	2	4	0	0	7	3	0	4	3	0	1					
		1.59%	1.86%	3.88%	0.0%	1.75%	1.81%	0.70%	1.49%	0.87%	3.03%	1.89%	0.40%	1.90%	2.34%	1.99%	0.0%	1.05%	3.32%	0.0%	1.19%	5.37%	0.0%	1.5%	2.18%	0.77%	1.19%	3.75%	1.67%	1.37%	0.0%	3.2%	1.97%	2.27%	0.0%	0.99%	1.71%	2.36%	1.13%	2.5%	0.62%	0.87%	0.99%	0.0%	0.0%	2.57%	1.35%	0.0%	1.90%	0.59%	0.0%	1.09%					
37	"20. ""Политическая партия ""Единая Россия"""	5979	158	28	20	50	283	129	230	189	108	113	222	57	273	169	99	58	113	19	26	122	60	105	100	76	223	157	165	68	60	158	285	66	151	15	152	72	225	65	190	102	164	61	98	139	112	77	66	175	101	25					
		45.14%	49.06%	27.18%	28.16%	43.85%	39.47%	45.58%	42.99%	54.94%	46.75%	35.64%	45.21%	54.28%	63.93%	42.14%	57.55%	61.05%	37.54%	42.22%	30.95%	36.41%	74.07%	52.5%	43.66%	58.91%	44.33%	42.09%	45.96%	46.89%	62.5%	63.2%	46.95%	50.0%	79.47%	14.85%	52.23%	34.12%	42.45%	40.62%	39.41%	44.54%	40.69%	41.49%	52.68%	51.10%	50.67%	35.32%	31.42%	34.72%	50.0%	27.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	1	2	0	0	2	3	2	1	0	1	0	1	0	4	1	0	0	0	0	0	0	1	0	0	2	0	0	1	1	1	2	0	2	0	0	1	2	3	2	0	2	0	1	1	5	0	0	2	0	0					
		0.35%	0.31%	1.94%	0.0%	0.0%	0.27%	1.06%	0.37%	0.29%	0.0%	0.31%	0.0%	0.95%	0.0%	0.99%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.39%	0.0%	0.0%	0.68%	1.04%	0.4%	0.32%	0.0%	1.05%	0.0%	0.0%	0.47%	0.37%	1.87%	0.41%	0.0%	0.49%	0.0%	0.53%	0.36%	2.26%	0.0%	0.0%	0.39%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	1.04%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.47%	0.18%	0.0%	0.20%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.49%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2287	52	22	12	22	131	49	100	42	61	71	110	14	69	84	23	7	50	4	33	97	5	23	20	8	70	47	73	18	10	23	81	18	7	35	25	27	80	18	75	40	63	25	37	23	24	71	50	191	38	9					
		17.26%	16.14%	21.35%	16.90%	19.29%	18.27%	17.31%	18.69%	12.20%	26.40%	22.39%	22.40%	13.33%	16.15%	20.94%	13.37%	7.36%	16.61%	8.88%	39.28%	28.95%	6.17%	11.5%	8.73%	6.20%	13.91%	12.60%	20.33%	12.41%	10.41%	9.2%	13.34%	13.63%	3.68%	34.65%	8.59%	12.79%	15.09%	11.25%	15.56%	17.46%	15.63%	17.00%	19.89%	8.45%	10.85%	32.56%	23.80%	37.89%	18.81%	9.89%					
																																																									
41	Против всех	323	5	2	1	6	16	8	21	11	6	10	19	0	7	5	7	1	12	1	0	6	0	3	12	2	9	7	6	0	2	4	7	1	0	1	9	8	15	1	27	4	8	3	6	0	7	5	12	16	2	2					
		2.43%	1.55%	1.94%	1.40%	5.26%	2.23%	2.82%	3.92%	3.19%	2.59%	3.15%	3.86%	0.0%	1.63%	1.24%	4.06%	1.05%	3.98%	2.22%	0.0%	1.79%	0.0%	1.5%	5.24%	1.55%	1.78%	1.87%	1.67%	0.0%	2.08%	1.6%	1.15%	0.75%	0.0%	0.99%	3.09%	3.79%	2.83%	0.62%	5.60%	1.74%	1.98%	2.04%	3.22%	0.0%	3.16%	2.29%	5.71%	3.17%	0.99%	2.19%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
