16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																							
19	Жириновский Владимир Вольфович	5717	72	75	65	84	104	122	98	107	98	57	84	68	84	49	43	63	91	95	93	84	93	50	75	90	52	65	72	72	86	82	50	43	122	94	68	106	86	112	57	96	46	71	67	76	100	46	112	54	54	55	80	64	53	91	91	89	41	79	92	48	45	66	59	70	56	73	58	83	108	57	93	61	107	103	48	14									
		6.64%	6.55%	6.99%	8.24%	7.55%	9.01%	7.95%	6.67%	8.47%	7.75%	5.53%	6.63%	5.05%	6.64%	5.48%	6.09%	7.26%	7.26%	7.33%	6.74%	7.51%	7.19%	7.00%	6.45%	6.29%	4.67%	7.23%	5.76%	5.66%	10.72%	6.79%	8.35%	12.43%	7.84%	8.19%	7.74%	7.16%	6.33%	6.75%	5.27%	8.76%	6.13%	6.59%	4.55%	5.37%	7.55%	5.13%	10.34%	3.95%	5.16%	3.90%	4.85%	4.66%	4.75%	5.79%	6.58%	8.76%	5.44%	7.01%	5.99%	4.09%	6.56%	5.18%	7.69%	5.91%	5.67%	5.79%	7.88%	7.38%	7.83%	8.81%	6.79%	6.58%	7.71%	8.01%	6.31%	6.73%									
20	Зюганов Геннадий Андреевич	19719	233	242	181	234	254	407	332	246	246	232	275	301	308	207	163	193	242	275	342	260	300	146	282	329	259	174	286	358	149	312	156	55	356	274	172	356	317	396	269	236	193	272	385	357	311	181	173	341	246	342	416	332	297	356	300	203	142	311	348	208	169	276	146	285	189	322	195	270	327	148	313	223	284	303	155	45									
		22.91%	21.18%	22.57%	22.94%	21.02%	22.01%	26.51%	22.59%	19.48%	19.46%	22.52%	21.70%	22.36%	24.35%	23.15%	23.09%	22.24%	19.30%	21.22%	24.80%	23.26%	23.18%	20.45%	24.25%	22.99%	23.27%	19.35%	22.90%	28.14%	18.58%	25.85%	26.04%	15.90%	22.86%	23.87%	19.59%	24.04%	23.33%	23.87%	24.86%	21.53%	25.70%	25.23%	26.15%	25.23%	23.49%	20.20%	15.97%	24.95%	23.50%	24.22%	25.20%	24.20%	26.61%	22.63%	21.71%	19.98%	18.86%	27.60%	22.66%	17.72%	24.64%	21.68%	19.04%	24.05%	19.15%	25.54%	26.49%	24.02%	23.71%	22.87%	22.86%	24.06%	20.48%	23.56%	20.37%	21.63%									
21	Миронов Сергей Михайлович	4206	43	55	38	42	51	69	67	70	63	53	45	54	80	39	39	38	55	64	66	61	57	38	43	81	46	27	61	58	34	50	33	18	81	67	46	72	65	64	43	48	56	51	82	79	57	68	58	90	67	87	87	75	61	69	62	36	35	52	73	71	39	72	35	55	39	54	46	49	62	34	65	36	68	73	34	5									
		4.89%	3.91%	5.13%	4.82%	3.77%	4.42%	4.50%	4.56%	5.54%	4.98%	5.15%	3.55%	4.01%	6.32%	4.36%	5.52%	4.38%	4.39%	4.94%	4.79%	5.46%	4.40%	5.32%	3.70%	5.66%	4.13%	3.00%	4.88%	4.56%	4.24%	4.14%	5.51%	5.20%	5.20%	5.84%	5.24%	4.86%	4.78%	3.86%	3.97%	4.38%	7.46%	4.73%	5.57%	5.58%	4.31%	7.59%	5.36%	6.58%	6.40%	6.16%	5.27%	5.47%	5.47%	4.39%	4.49%	3.54%	4.65%	4.61%	4.75%	6.05%	5.69%	5.66%	4.56%	4.64%	3.95%	4.28%	6.25%	4.36%	4.50%	5.26%	4.75%	3.88%	4.90%	5.68%	4.47%	2.40%									
22	Прохоров Михаил Дмитриевич	12881	145	147	112	151	129	195	169	127	145	101	141	205	158	147	91	108	176	183	153	156	143	103	177	218	194	196	213	237	74	161	94	19	208	188	146	195	217	257	182	169	141	146	253	240	179	199	230	213	220	296	318	285	223	238	207	165	157	143	247	249	102	211	103	190	179	174	96	145	173	76	169	141	182	165	62	34									
		14.97%	13.18%	13.71%	14.20%	13.57%	11.18%	12.70%	11.50%	10.06%	11.47%	9.81%	11.13%	15.23%	12.49%	16.44%	12.89%	12.44%	14.04%	14.12%	11.09%	13.95%	11.05%	14.43%	15.22%	15.23%	17.43%	21.80%	17.05%	18.63%	9.23%	13.34%	15.69%	5.49%	13.36%	16.38%	16.63%	13.17%	15.97%	15.49%	16.82%	15.42%	18.77%	13.54%	17.19%	16.96%	13.52%	22.21%	21.24%	15.58%	21.01%	20.96%	19.26%	20.77%	19.98%	15.13%	14.98%	16.24%	20.85%	12.69%	16.08%	21.21%	14.87%	16.58%	13.43%	16.03%	18.14%	13.80%	13.04%	12.90%	12.55%	11.75%	12.34%	15.21%	13.12%	12.83%	8.15%	16.35%									
23	Путин Владимир Владимирович	42503	595	546	385	595	604	727	790	694	694	578	706	707	616	443	369	463	683	669	713	547	690	363	574	701	548	414	595	540	450	589	253	208	771	513	434	704	658	802	519	535	308	519	668	642	658	393	492	658	447	601	729	601	469	798	710	508	374	524	759	580	324	627	416	576	511	623	328	570	686	327	710	456	733	627	456	110									
		49.39%	54.09%	50.93%	48.80%	53.46%	52.34%	47.36%	53.74%	54.95%	54.91%	56.12%	55.72%	52.53%	48.70%	49.55%	52.27%	53.34%	54.47%	51.62%	51.70%	48.93%	53.32%	50.84%	49.36%	48.99%	49.24%	46.05%	47.64%	42.45%	56.11%	48.80%	42.24%	60.12%	49.52%	44.69%	49.43%	47.54%	48.42%	48.34%	47.97%	48.81%	41.01%	48.14%	45.38%	45.37%	49.70%	43.86%	45.43%	48.13%	42.69%	42.56%	44.16%	43.80%	42.03%	50.73%	51.37%	50.00%	49.67%	46.50%	49.41%	49.40%	47.23%	49.25%	54.24%	48.61%	51.77%	49.41%	44.57%	50.71%	49.75%	50.54%	51.86%	49.19%	52.85%	48.76%	59.92%	52.88%									
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
