7	Число избирательных бюллетеней в переносных ящиках для голосования	3518	143	29	48	27	32	18	48	32	33	41	212	13	27	45	30	44	25	43	57	21	52	13	0	24	19	16	38	5	64	10	23	309	122	27	49	24	12	34	50	45	43	31	3	34	22	31	58	42	36	134	15	24	20	43	51	70	252	138	45	134	28	33	31	11	29	52	203	1					
8	Число бюллетеней в стационарных ящиках для голосования	79623	913	1085	1221	1004	1113	1611	1329	1250	1171	1027	897	1426	1257	1282	1427	1739	1298	1271	1118	1119	1195	930	901	1231	1338	762	1204	363	1428	825	884	1364	1487	1865	1014	850	617	1009	2193	1387	1819	1643	1562	1275	881	1145	1351	953	832	1274	1394	1382	1119	1232	1536	1245	753	1025	1087	560	1186	1219	1300	1086	1253	1350	500	256					
9	Число недействительных избирательных бюллетеней	1352	25	16	14	13	19	14	26	10	13	10	8	25	11	9	20	12	12	21	11	21	33	16	42	14	25	5	17	5	59	15	21	32	21	27	23	8	12	17	42	22	27	46	24	36	38	29	33	21	17	13	23	24	18	22	35	26	9	10	9	10	20	17	23	15	12	15	11	3					
10	Число действительных избирательных бюллетеней	81789	1031	1098	1255	1018	1126	1615	1351	1272	1191	1058	1101	1414	1273	1318	1437	1771	1311	1293	1164	1119	1214	927	859	1241	1332	773	1225	363	1433	820	886	1641	1588	1865	1040	866	617	1026	2201	1410	1835	1628	1541	1273	865	1147	1376	974	851	1395	1386	1382	1121	1253	1552	1289	996	1153	1123	684	1194	1235	1308	1082	1270	1387	692	254					
11	Число полученных открепительных  удостоверений	8220	75	90	60	75	106	110	110	75	100	85	85	110	120	105	110	120	130	115	100	95	110	70	295	100	100	65	50	25	90	60	80	110	85	85	70	325	50	129	120	100	270	610	1040	125	60	88	100	57	60	110	150	105	80	120	90	135	65	90	90	50	95	110	95	110	105	100	0	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	7735	70	82	53	70	97	110	104	70	98	77	82	104	119	105	110	120	128	114	100	93	110	66	239	98	96	63	46	25	79	52	70	108	82	85	66	294	41	126	107	91	261	528	986	121	55	88	99	57	55	104	125	104	80	120	90	128	65	90	83	45	91	110	91	103	97	98	0	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	7582	33	39	60	42	46	83	46	119	55	84	115	69	48	47	100	69	81	75	73	67	80	106	31	65	38	57	47	15	92	55	44	55	51	95	301	48	101	81	606	186	184	817	1206	64	27	32	74	28	78	74	87	173	106	45	145	87	36	74	44	95	62	38	60	81	75	69	43	173					
14	Число неиспользованных открепительных удостоверений	485	5	8	7	5	9	0	6	5	2	8	3	6	1	0	0	0	2	1	0	2	0	4	56	2	4	2	4	0	11	8	10	2	3	0	4	31	9	3	13	9	9	82	54	4	5	0	1	0	5	6	25	1	0	0	0	7	0	0	7	5	4	0	4	7	8	2	0	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	201	4	4	4	3	4	5	1	4	3	7	5	4	1	6	4	3	2	6	4	0	5	2	0	4	4	2	2	0	2	1	2	3	2	1	2	1	1	11	4	2	2	1	0	0	3	2	3	3	3	3	3	6	0	4	4	4	4	8	4	1	2	5	5	2	2	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																											
18	Богданов Андрей Владимирович	2156	33	28	24	24	22	28	29	20	29	33	24	37	34	30	35	28	33	29	28	44	37	28	39	52	34	9	35	4	43	24	25	31	30	72	33	22	12	20	75	41	58	53	56	43	37	32	49	29	34	41	36	27	24	25	51	37	19	24	28	25	12	28	37	24	21	33	11	4					
		2.59%	3.13%	2.51%	1.89%	2.33%	1.92%	1.72%	2.11%	1.56%	2.41%	3.09%	2.16%	2.57%	2.65%	2.26%	2.40%	1.57%	2.49%	2.21%	2.38%	3.86%	2.97%	2.97%	4.33%	4.14%	2.51%	1.16%	2.82%	1.09%	2.88%	2.87%	2.76%	1.85%	1.86%	3.81%	3.10%	2.52%	1.91%	1.92%	3.34%	2.86%	3.11%	3.17%	3.58%	3.28%	4.10%	2.72%	3.48%	2.91%	3.92%	2.91%	2.56%	1.92%	2.11%	1.96%	3.21%	2.81%	1.89%	2.06%	2.47%	3.60%	0.99%	2.24%	2.78%	2.19%	1.64%	2.35%	1.56%	1.56%					
19	Жириновский Владимир Вольфович	10986	153	152	132	142	181	183	159	150	149	145	145	170	164	169	215	181	220	153	149	157	151	118	158	195	172	125	185	59	226	116	112	233	157	219	129	120	81	143	307	159	328	246	261	162	112	108	151	98	101	195	255	250	144	165	209	153	108	157	125	87	172	136	181	141	192	158	110	47					
		13.21%	14.49%	13.64%	10.40%	13.77%	15.81%	11.23%	11.55%	11.70%	12.38%	13.58%	13.07%	11.81%	12.77%	12.74%	14.76%	10.15%	16.63%	11.64%	12.68%	13.77%	12.11%	12.51%	17.54%	15.54%	12.68%	16.07%	14.90%	16.03%	15.15%	13.89%	12.35%	13.93%	9.76%	11.58%	12.14%	13.73%	12.88%	13.71%	13.69%	11.10%	17.62%	14.70%	16.68%	12.38%	12.40%	9.18%	10.72%	9.85%	11.64%	13.85%	18.10%	17.78%	12.64%	12.94%	13.17%	11.63%	10.75%	13.50%	11.04%	12.54%	14.17%	10.86%	13.60%	12.85%	14.98%	11.27%	15.65%	18.29%					
20	Зюганов Геннадий Андреевич	19135	226	287	292	241	256	375	284	243	303	262	260	343	313	323	325	297	349	314	309	277	268	194	103	286	324	138	324	70	339	172	216	443	286	374	227	223	177	259	554	362	342	271	216	290	233	293	369	261	191	369	313	275	338	327	362	316	142	281	357	186	361	328	334	274	319	374	137	58					
		23.02%	21.40%	25.76%	23.01%	23.38%	22.36%	23.02%	20.62%	18.95%	25.17%	24.53%	23.44%	23.84%	24.38%	24.34%	22.31%	16.66%	26.38%	23.90%	26.30%	24.30%	21.49%	20.57%	11.43%	22.79%	23.88%	17.74%	26.09%	19.02%	22.72%	20.60%	23.81%	26.48%	17.78%	19.77%	21.35%	25.51%	28.14%	24.83%	24.70%	25.28%	18.37%	16.19%	13.80%	22.15%	25.80%	24.91%	26.19%	26.23%	22.00%	26.21%	22.21%	19.56%	29.68%	25.65%	22.81%	24.03%	14.13%	24.16%	31.54%	26.80%	29.74%	26.20%	25.09%	24.98%	24.88%	26.68%	19.49%	22.57%					
21	Медведев Дмитрий Анатольевич	49512	619	631	807	611	667	1029	879	859	710	618	672	864	762	796	862	1265	709	797	678	641	758	587	559	708	802	501	681	230	825	508	533	934	1115	1200	651	501	347	604	1265	848	1107	1058	1008	778	483	714	807	586	525	790	782	830	615	736	930	783	727	691	613	386	649	743	756	643	738	822	434	145					
		59.55%	58.62%	56.64%	63.59%	59.26%	58.25%	63.17%	63.83%	67.00%	58.97%	57.87%	60.60%	60.04%	59.35%	59.98%	59.16%	70.95%	53.59%	60.65%	57.70%	56.23%	60.79%	62.25%	62.04%	56.41%	59.10%	64.40%	54.83%	62.50%	55.29%	60.84%	58.77%	55.83%	69.30%	63.42%	61.24%	57.32%	55.17%	57.91%	56.40%	59.22%	59.45%	63.20%	64.41%	59.43%	53.49%	60.71%	57.27%	58.89%	60.48%	56.11%	55.50%	59.03%	53.99%	57.73%	58.60%	59.54%	72.34%	59.42%	54.15%	55.62%	53.46%	59.35%	56.80%	58.61%	57.57%	58.63%	61.74%	56.42%					
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
