Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Елабужская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	287	12	8	5	2	13	3	2	6	7	3	6	0	5	3	6	12	9	16	16	1	2	0	12	2	14	11	3	4	26	3	6	7	7	42	3	4	6	0					
14	Число погашенных неиспользованных открепительных удостоверений	35	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	2	8	2	0	0	0	0	0	1	0	0	1	0	0	0	7	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	0	0	0	2	1	0	0	3	2	0	1	0	0	1	1	1	0	1	0	0	1	1	6	0	4	3	0	0	3	0	0	2	0	1	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	298	4	10	14	12	13	0	3	17	7	5	2	0	7	10	5	4	8	5	12	0	9	6	4	6	12	8	2	4	17	14	6	8	32	0	16	16	0	0					
		0.70%	0.38%	0.88%	1.26%	1.17%	1.47%	0.00%	0.87%	1.63%	0.64%	0.58%	0.15%	0.00%	1.13%	0.66%	0.63%	0.29%	0.75%	0.45%	0.71%	0.00%	1.05%	0.52%	0.20%	0.33%	0.58%	0.37%	0.21%	0.31%	0.91%	1.32%	0.72%	0.44%	1.78%	0.00%	1.02%	0.99%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	171	0	7	7	6	5	0	3	3	5	4	0	0	2	5	3	3	3	2	5	0	3	0	1	6	15	10	7	5	8	8	4	12	25	0	4	0	0	0					
		0.40%	0.00%	0.61%	0.63%	0.59%	0.56%	0.00%	0.87%	0.29%	0.46%	0.46%	0.00%	0.00%	0.32%	0.33%	0.38%	0.22%	0.28%	0.18%	0.30%	0.00%	0.35%	0.00%	0.05%	0.33%	0.73%	0.46%	0.73%	0.39%	0.43%	0.75%	0.48%	0.66%	1.39%	0.00%	0.25%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	70	0	4	3	4	0	0	0	0	2	0	1	0	4	0	0	3	2	1	1	0	0	0	2	1	0	0	0	0	1	11	4	0	23	0	3	0	0	0					
		0.16%	0.00%	0.35%	0.27%	0.39%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.07%	0.00%	0.65%	0.00%	0.00%	0.22%	0.19%	0.09%	0.06%	0.00%	0.00%	0.00%	0.10%	0.05%	0.00%	0.00%	0.00%	0.00%	0.05%	1.03%	0.48%	0.00%	1.28%	0.00%	0.19%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3741	74	84	68	101	77	100	23	151	97	67	163	0	34	122	55	115	88	97	151	16	32	128	231	261	122	199	66	103	130	79	60	184	152	13	179	92	27	0					
		8.76%	7.12%	7.37%	6.13%	9.87%	8.69%	9.76%	6.67%	14.46%	8.86%	7.75%	12.12%	0.00%	5.48%	8.00%	6.89%	8.48%	8.29%	8.82%	8.93%	9.76%	3.74%	11.05%	11.70%	14.22%	5.94%	9.19%	6.88%	8.08%	6.99%	7.43%	7.23%	10.18%	8.45%	6.70%	11.37%	5.72%	7.74%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	108	0	3	1	3	0	0	0	2	5	1	1	0	1	0	0	3	5	0	2	0	4	4	2	8	4	6	1	5	4	7	4	5	21	0	4	2	0	0					
		0.25%	0.00%	0.26%	0.09%	0.29%	0.00%	0.00%	0.00%	0.19%	0.46%	0.12%	0.07%	0.00%	0.16%	0.00%	0.00%	0.22%	0.47%	0.00%	0.12%	0.00%	0.47%	0.35%	0.10%	0.44%	0.19%	0.28%	0.10%	0.39%	0.22%	0.66%	0.48%	0.28%	1.17%	0.00%	0.25%	0.12%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	89	0	4	1	7	3	0	0	0	2	0	0	0	1	2	3	3	0	16	5	0	0	0	2	1	4	7	1	2	2	1	1	3	10	0	4	4	0	0					
		0.21%	0.00%	0.35%	0.09%	0.68%	0.34%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.16%	0.13%	0.38%	0.22%	0.00%	1.45%	0.30%	0.00%	0.00%	0.00%	0.10%	0.05%	0.19%	0.32%	0.10%	0.16%	0.11%	0.09%	0.12%	0.17%	0.56%	0.00%	0.25%	0.25%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1378	53	83	53	14	39	39	10	57	31	24	20	0	13	58	28	43	55	31	90	3	31	44	40	32	25	45	43	55	21	46	48	32	50	2	50	69	0	1					
		3.23%	5.10%	7.29%	4.77%	1.37%	4.40%	3.80%	2.90%	5.46%	2.83%	2.77%	1.49%	0.00%	2.10%	3.80%	3.51%	3.17%	5.18%	2.82%	5.33%	1.83%	3.63%	3.80%	2.03%	1.74%	1.22%	2.08%	4.48%	4.31%	1.13%	4.33%	5.78%	1.77%	2.78%	1.03%	3.17%	4.29%	0.00%	4.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1647	32	20	59	21	45	3	1	38	22	39	57	0	18	38	66	21	40	6	58	5	84	56	90	136	52	20	81	72	111	46	30	86	13	3	50	122	6	0					
		3.86%	3.08%	1.76%	5.32%	2.05%	5.08%	0.29%	0.29%	3.64%	2.01%	4.51%	4.24%	0.00%	2.90%	2.49%	8.27%	1.55%	3.77%	0.55%	3.43%	3.05%	9.82%	4.84%	4.56%	7.41%	2.53%	0.92%	8.44%	5.65%	5.97%	4.33%	3.61%	4.76%	0.72%	1.55%	3.17%	7.59%	1.72%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	119	0	4	1	6	1	1	0	3	7	0	7	0	2	3	4	0	3	4	6	1	2	0	4	1	5	0	3	5	7	3	6	7	12	1	3	7	0	0					
		0.28%	0.00%	0.35%	0.09%	0.59%	0.11%	0.10%	0.00%	0.29%	0.64%	0.00%	0.52%	0.00%	0.32%	0.20%	0.50%	0.00%	0.28%	0.36%	0.36%	0.61%	0.23%	0.00%	0.20%	0.05%	0.24%	0.00%	0.31%	0.39%	0.38%	0.28%	0.72%	0.39%	0.67%	0.52%	0.19%	0.44%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	34611	867	912	886	837	700	880	305	770	903	719	1089	97	533	1281	630	1153	847	933	1350	139	682	920	1582	1376	1651	1855	748	1003	1540	835	664	1455	1445	175	1250	1277	298	24					
		81.03%	83.45%	80.07%	79.82%	81.82%	79.01%	85.85%	88.41%	73.75%	82.47%	83.12%	80.97%	10.00%	85.97%	84.00%	78.95%	85.03%	79.76%	84.82%	79.88%	84.76%	79.77%	79.45%	80.14%	74.99%	80.38%	85.68%	77.92%	78.67%	82.88%	78.55%	80.00%	80.48%	80.32%	90.21%	79.37%	79.46%	85.39%	96.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	189	7	5	10	5	2	2	0	3	7	4	5	0	5	3	4	3	4	5	5	0	6	0	6	7	10	9	2	4	17	9	3	7	16	0	6	8	0	0					
		0.44%	0.67%	0.44%	0.90%	0.49%	0.23%	0.20%	0.00%	0.29%	0.64%	0.46%	0.37%	0.00%	0.81%	0.20%	0.50%	0.22%	0.38%	0.45%	0.30%	0.00%	0.70%	0.00%	0.30%	0.38%	0.49%	0.42%	0.21%	0.31%	0.91%	0.85%	0.36%	0.39%	0.89%	0.00%	0.38%	0.50%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
