Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Кинешемская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	538	14	5	7	21	27	25	18	56	15	8	73	11	14	53	19	19	9	13	10	23	13	19	18	18	15	15					
		4.93%	5.22%	2.75%	4.64%	8.90%	4.13%	3.44%	5.94%	24.89%	7.28%	5.16%	10.50%	6.08%	2.28%	5.98%	11.95%	4.95%	6.98%	7.78%	4.88%	3.17%	2.70%	3.22%	2.92%	2.62%	2.03%	2.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	69	0	0	1	1	4	7	2	0	1	0	7	0	2	8	0	6	0	0	1	3	2	6	7	3	3	5					
		0.63%	0.00%	0.00%	0.66%	0.42%	0.61%	0.96%	0.66%	0.00%	0.49%	0.00%	1.01%	0.00%	0.33%	0.90%	0.00%	1.56%	0.00%	0.00%	0.49%	0.41%	0.42%	1.02%	1.13%	0.44%	0.41%	0.91%					
20	3.Политическая партия «Демократическая партия России»	8	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	0	0	1	0					
		0.07%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.21%	0.17%	0.00%	0.00%	0.14%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1090	21	10	10	20	66	93	36	24	44	10	93	25	74	81	13	51	25	15	21	60	43	45	54	47	64	45					
		9.98%	7.84%	5.49%	6.62%	8.47%	10.09%	12.79%	11.88%	10.67%	21.36%	6.45%	13.38%	13.81%	12.07%	9.14%	8.18%	13.28%	19.38%	8.98%	10.24%	8.26%	8.94%	7.63%	8.75%	6.85%	8.66%	8.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	0	0	2	0	0	2	0	0	0	0	0	0	1	4	0	1	0	1	0	4	1	6	1	5	6	2					
		0.33%	0.00%	0.00%	1.32%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.45%	0.00%	0.26%	0.00%	0.60%	0.00%	0.55%	0.21%	1.02%	0.16%	0.73%	0.81%	0.36%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	0	0	3	1	1	0	0	0	1	0	0	2	0	2	1	1	0	2	0	0	1	0	0	0					
		0.14%	0.00%	0.00%	0.00%	0.00%	0.46%	0.14%	0.33%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.23%	0.00%	0.52%	0.78%	0.60%	0.00%	0.28%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1129	24	11	5	19	92	49	22	36	17	13	84	28	85	86	10	34	23	8	33	85	35	64	67	78	64	57					
		10.34%	8.96%	6.04%	3.31%	8.05%	14.07%	6.74%	7.26%	16.00%	8.25%	8.39%	12.09%	15.47%	13.87%	9.71%	6.29%	8.85%	17.83%	4.79%	16.10%	11.71%	7.28%	10.85%	10.86%	11.37%	8.66%	10.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	877	19	11	6	8	37	84	10	6	5	7	42	12	32	83	7	49	3	6	7	100	42	48	57	74	72	50					
		8.03%	7.09%	6.04%	3.97%	3.39%	5.66%	11.55%	3.30%	2.67%	2.43%	4.52%	6.04%	6.63%	5.22%	9.37%	4.40%	12.76%	2.33%	3.59%	3.41%	13.77%	8.73%	8.14%	9.24%	10.79%	9.74%	9.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	92	1	1	2	1	9	5	1	2	0	2	9	3	7	16	0	2	2	2	2	3	4	6	4	4	3	1					
		0.84%	0.37%	0.55%	1.32%	0.42%	1.38%	0.69%	0.33%	0.89%	0.00%	1.29%	1.29%	1.66%	1.14%	1.81%	0.00%	0.52%	1.55%	1.20%	0.98%	0.41%	0.83%	1.02%	0.65%	0.58%	0.41%	0.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6933	187	142	118	166	405	456	210	101	123	112	372	98	393	538	109	212	64	120	126	435	335	384	400	449	506	372					
		63.51%	69.78%	78.02%	78.15%	70.34%	61.93%	62.72%	69.31%	44.89%	59.71%	72.26%	53.53%	54.14%	64.11%	60.72%	68.55%	55.21%	49.61%	71.86%	61.46%	59.92%	69.65%	65.08%	64.83%	65.45%	68.47%	67.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	1	0	0	0	2	3	1	0	1	0	5	2	2	9	0	7	0	0	2	5	3	4	3	4	1	1					
		0.51%	0.37%	0.00%	0.00%	0.00%	0.31%	0.41%	0.33%	0.00%	0.49%	0.00%	0.72%	1.10%	0.33%	1.02%	0.00%	1.82%	0.00%	0.00%	0.98%	0.69%	0.62%	0.68%	0.49%	0.58%	0.14%	0.18%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
