Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Глушковская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
		0.40%	0.38%	0.0%	0.28%	1.02%	0.0%	0.0%	0.0%	2.94%	0.84%	0.0%	0.0%	0.0%	3.59%	0.0%	0.32%	0.13%	0.77%	0.70%	0.75%	0.23%	0.0%	0.55%	0.0%	0.76%	1.61%	0.35%	0.45%	0.65%	0.0%	0.27%	0.0%					
27	"10. ""Аграрная партия России"""	966	28	3	35	26	18	11	12	2	43	4	15	32	17	22	51	36	42	39	46	30	48	42	10	5	17	71	27	77	41	101	15					
		6.91%	10.72%	5.88%	10.11%	8.87%	12.32%	6.54%	9.67%	5.88%	6.03%	2.33%	8.28%	6.06%	10.17%	2.02%	4.09%	4.76%	5.44%	6.84%	6.96%	7.09%	8.64%	11.73%	6.45%	3.81%	13.70%	6.32%	6.19%	10.11%	5.29%	13.74%	12.5%					
28	"11. ""Истинные патриоты России"""	18	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	3	0	1	6	0	0	0	1	0	0	0	2	0					
		0.12%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.12%	0.0%	0.45%	0.0%	0.18%	1.67%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.27%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	190	4	0	4	1	1	0	2	0	7	3	1	5	4	21	13	10	10	11	12	5	7	4	1	3	2	21	8	8	8	13	1					
		1.36%	1.53%	0.0%	1.15%	0.34%	0.68%	0.0%	1.61%	0.0%	0.98%	1.75%	0.55%	0.94%	2.39%	1.93%	1.04%	1.32%	1.29%	1.92%	1.81%	1.18%	1.26%	1.11%	0.64%	2.29%	1.61%	1.86%	1.83%	1.05%	1.03%	1.76%	0.83%					
30	"13. ""Демократическая партия России"""	49	0	0	0	2	1	0	0	1	2	2	0	1	2	2	5	1	2	3	1	6	2	0	1	0	0	3	6	1	0	5	0					
		0.35%	0.0%	0.0%	0.0%	0.68%	0.68%	0.0%	0.0%	2.94%	0.28%	1.16%	0.0%	0.18%	1.19%	0.18%	0.40%	0.13%	0.25%	0.52%	0.15%	1.41%	0.36%	0.0%	0.64%	0.0%	0.0%	0.26%	1.37%	0.13%	0.0%	0.68%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	69	0	0	3	1	0	1	0	0	7	5	2	2	1	1	1	2	2	0	1	3	9	2	2	0	0	7	6	4	2	5	0					
		0.49%	0.0%	0.0%	0.86%	0.34%	0.0%	0.59%	0.0%	0.0%	0.98%	2.92%	1.10%	0.37%	0.59%	0.09%	0.08%	0.26%	0.25%	0.0%	0.15%	0.70%	1.62%	0.55%	1.29%	0.0%	0.0%	0.62%	1.37%	0.52%	0.25%	0.68%	0.0%					
32	"15. ""Партия СЛОН"""	18	0	1	0	0	0	0	1	0	1	0	0	0	0	5	2	1	2	0	1	0	1	0	0	0	1	1	1	0	0	0	0					
		0.12%	0.0%	1.96%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.46%	0.16%	0.13%	0.25%	0.0%	0.15%	0.0%	0.18%	0.0%	0.0%	0.0%	0.80%	0.08%	0.22%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	551	6	1	9	33	4	3	4	2	21	5	0	14	1	67	55	46	25	23	32	11	17	7	3	4	2	80	9	17	20	21	9					
		3.94%	2.29%	1.96%	2.60%	11.26%	2.73%	1.78%	3.22%	5.88%	2.94%	2.92%	0.0%	2.65%	0.59%	6.16%	4.41%	6.08%	3.24%	4.03%	4.84%	2.60%	3.06%	1.95%	1.93%	3.05%	1.61%	7.12%	2.06%	2.23%	2.58%	2.85%	7.5%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	92	0	1	0	0	0	1	1	0	4	0	0	6	3	5	6	3	6	6	5	2	4	1	6	4	2	6	5	8	0	7	0					
		0.65%	0.0%	1.96%	0.0%	0.0%	0.0%	0.59%	0.80%	0.0%	0.56%	0.0%	0.0%	1.13%	1.79%	0.46%	0.48%	0.39%	0.77%	1.05%	0.75%	0.47%	0.72%	0.27%	3.87%	3.05%	1.61%	0.53%	1.14%	1.05%	0.0%	0.95%	0.0%					
35	"18. ""ЛДПР"""	2162	54	4	37	27	9	16	4	1	95	14	10	76	21	213	307	177	93	65	69	55	107	34	21	9	0	268	27	111	158	59	21					
		15.48%	20.68%	7.84%	10.69%	9.21%	6.16%	9.52%	3.22%	2.94%	13.32%	8.18%	5.52%	14.39%	12.57%	19.61%	24.65%	23.41%	12.06%	11.40%	10.45%	13.00%	19.27%	9.49%	13.54%	6.87%	0.0%	23.86%	6.19%	14.58%	20.41%	8.02%	17.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	238	6	0	2	13	1	2	0	0	9	3	2	8	4	29	24	14	11	7	9	7	5	4	3	1	2	21	6	15	15	10	5					
		1.70%	2.29%	0.0%	0.57%	4.43%	0.68%	1.19%	0.0%	0.0%	1.26%	1.75%	1.10%	1.51%	2.39%	2.67%	1.92%	1.85%	1.42%	1.22%	1.36%	1.65%	0.90%	1.11%	1.93%	0.76%	1.61%	1.86%	1.37%	1.97%	1.93%	1.36%	4.16%					
37	"20. ""Политическая партия ""Единая Россия"""	4618	58	11	114	68	37	78	56	16	255	60	73	172	40	412	412	238	242	149	209	123	188	147	45	49	19	314	145	276	299	280	33					
		33.06%	22.22%	21.56%	32.94%	23.20%	25.34%	46.42%	45.16%	47.05%	35.76%	35.08%	40.33%	32.57%	23.95%	37.93%	33.09%	31.48%	31.38%	26.14%	31.66%	29.07%	33.87%	41.06%	29.03%	37.40%	15.32%	27.96%	33.25%	36.26%	38.63%	38.09%	27.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	128	3	1	8	4	2	2	5	0	6	4	4	4	1	0	12	4	6	5	7	4	2	3	2	4	2	8	3	12	4	4	2					
		0.91%	1.14%	1.96%	2.31%	1.36%	1.36%	1.19%	4.03%	0.0%	0.84%	2.33%	2.20%	0.75%	0.59%	0.0%	0.96%	0.52%	0.77%	0.87%	1.06%	0.94%	0.36%	0.83%	1.29%	3.05%	1.61%	0.71%	0.68%	1.57%	0.51%	0.54%	1.66%					
39	"22. ""Развитие предпринимательства"""	49	1	1	1	0	1	0	0	0	2	0	1	1	1	5	3	3	4	0	3	3	0	1	1	1	1	6	3	0	1	5	0					
		0.35%	0.38%	1.96%	0.28%	0.0%	0.68%	0.0%	0.0%	0.0%	0.28%	0.0%	0.55%	0.18%	0.59%	0.46%	0.24%	0.39%	0.51%	0.0%	0.45%	0.70%	0.0%	0.27%	0.64%	0.76%	0.80%	0.53%	0.68%	0.0%	0.12%	0.68%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2230	43	14	85	79	42	16	12	5	64	16	19	107	30	160	186	103	125	111	125	77	58	51	37	20	41	170	87	101	135	98	13					
		15.96%	16.47%	27.45%	24.56%	26.96%	28.76%	9.52%	9.67%	14.70%	8.97%	9.35%	10.49%	20.26%	17.96%	14.73%	14.93%	13.62%	16.21%	19.47%	18.93%	18.20%	10.45%	14.24%	23.87%	15.26%	33.06%	15.13%	19.95%	13.27%	17.44%	13.33%	10.83%					
																																						
41	Против всех	515	12	0	10	10	6	4	4	1	29	6	12	20	7	31	40	27	46	42	41	11	29	7	10	12	2	35	14	17	15	15	0					
		3.68%	4.59%	0.0%	2.89%	3.41%	4.10%	2.38%	3.22%	2.94%	4.06%	3.50%	6.62%	3.78%	4.19%	2.85%	3.21%	3.57%	5.96%	7.36%	6.21%	2.60%	5.22%	1.95%	6.45%	9.16%	1.61%	3.11%	3.21%	2.23%	1.93%	2.04%	0.0%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
