Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Притобольная																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	3	7	9	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
		0.26%	0.41%	0.99%	1.34%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.38%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.58%	0.17%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1231	109	139	132	20	52	36	68	25	28	20	30	31	7	49	19	6	55	13	46	11	5	65	31	11	7	40	136	18	14	8					
		13.52%	14.73%	19.72%	19.70%	5.76%	8.90%	9.76%	16.71%	9.23%	7.71%	5.97%	10.27%	12.30%	6.67%	14.41%	12.50%	5.50%	15.24%	9.42%	12.99%	16.92%	3.21%	25.90%	22.63%	12.64%	6.67%	8.70%	26.15%	14.75%	6.09%	10.53%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	2	4	1	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	4	0	0	0	1	0	0	0	3	0	0	0					
		0.21%	0.27%	0.57%	0.15%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	1.13%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	1	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1					
		0.13%	0.14%	0.14%	0.15%	0.00%	0.00%	0.54%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	1.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	870	60	71	56	30	52	29	50	42	45	35	39	39	4	35	11	14	38	19	37	4	12	18	14	9	9	43	34	4	16	1					
		9.56%	8.11%	10.07%	8.36%	8.65%	8.90%	7.86%	12.29%	15.50%	12.40%	10.45%	13.36%	15.48%	3.81%	10.29%	7.24%	12.84%	10.53%	13.77%	10.45%	6.15%	7.69%	7.17%	10.22%	10.34%	8.57%	9.35%	6.54%	3.28%	6.96%	1.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	316	30	32	34	6	15	13	17	5	10	13	9	7	1	10	0	7	16	8	12	2	13	3	1	0	3	13	20	2	7	7					
		3.47%	4.05%	4.54%	5.07%	1.73%	2.57%	3.52%	4.18%	1.85%	2.75%	3.88%	3.08%	2.78%	0.95%	2.94%	0.00%	6.42%	4.43%	5.80%	3.39%	3.08%	8.33%	1.20%	0.73%	0.00%	2.86%	2.83%	3.85%	1.64%	3.04%	9.21%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	96	6	6	11	6	10	3	6	3	5	3	4	7	1	1	0	0	6	1	1	2	0	2	0	0	1	2	7	0	2	0					
		1.05%	0.81%	0.85%	1.64%	1.73%	1.71%	0.81%	1.47%	1.11%	1.38%	0.90%	1.37%	2.78%	0.95%	0.29%	0.00%	0.00%	1.66%	0.72%	0.28%	3.08%	0.00%	0.80%	0.00%	0.00%	0.95%	0.43%	1.35%	0.00%	0.87%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5904	491	405	393	259	429	268	231	182	256	234	188	155	91	221	111	75	222	86	230	37	109	121	64	59	71	307	282	95	178	54					
		64.86%	66.35%	57.45%	58.66%	74.64%	73.46%	72.63%	56.76%	67.16%	70.52%	69.85%	64.38%	61.51%	86.67%	65.00%	73.03%	68.81%	61.50%	62.32%	64.97%	56.92%	69.87%	48.21%	46.72%	67.82%	67.62%	66.74%	54.23%	77.87%	77.39%	71.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	2	5	8	1	1	0	2	0	1	2	0	2	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	0	0	0					
		0.35%	0.27%	0.71%	1.19%	0.29%	0.17%	0.00%	0.49%	0.00%	0.28%	0.60%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.99%	1.46%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
