Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Кудымкарская районная																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №5101	УИК №5102	УИК №5103	УИК №5104	УИК №5105	УИК №5106	УИК №5107	УИК №5108	УИК №5109	УИК №5110	УИК №5111	УИК №5112	УИК №5113	УИК №5114	УИК №5115	УИК №5116	УИК №5117	УИК №5118	УИК №5119	УИК №5120	УИК №5121	УИК №5122	УИК №5123	УИК №5124	УИК №5125	УИК №5126	УИК №5127	УИК №5128	УИК №5129	УИК №5130	УИК №5131	УИК №5132	УИК №5133	УИК №5134	УИК №5135	УИК №5136	УИК №5137	УИК №5138	УИК №5139	УИК №5140	УИК №5141	УИК №5142	УИК №5143					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1826	158	26	21	23	9	25	108	18	13	10	101	21	53	52	42	45	11	23	36	86	50	16	38	47	24	75	76	11	13	11	33	65	35	27	57	15	14	6	86	104	35	97	10					
		18.38%	26.69%	20.00%	17.50%	21.70%	9.57%	21.37%	29.51%	27.27%	13.54%	12.35%	16.81%	14.09%	26.24%	22.32%	19.72%	14.95%	10.68%	19.17%	21.95%	20.43%	18.52%	12.80%	20.77%	18.95%	12.00%	21.37%	19.29%	12.94%	14.13%	17.19%	19.64%	13.10%	14.64%	17.42%	17.76%	13.76%	8.24%	6.45%	20.00%	18.57%	15.22%	17.02%	9.35%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1389	78	19	13	16	10	14	57	9	17	15	81	15	23	49	21	39	10	15	11	45	49	19	16	34	18	32	67	13	12	4	17	81	29	15	45	11	16	20	87	90	53	74	30					
		13.98%	13.18%	14.62%	10.83%	15.09%	10.64%	11.97%	15.57%	13.64%	17.71%	18.52%	13.48%	10.07%	11.39%	21.03%	9.86%	12.96%	9.71%	12.50%	6.71%	10.69%	18.15%	15.20%	8.74%	13.71%	9.00%	9.12%	17.01%	15.29%	13.04%	6.25%	10.12%	16.33%	12.13%	9.68%	14.02%	10.09%	9.41%	21.51%	20.23%	16.07%	23.04%	12.98%	28.04%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	147	10	1	3	4	1	4	1	1	4	0	10	0	4	7	2	4	2	0	1	6	5	3	0	2	1	7	6	1	2	0	4	4	3	6	6	4	2	1	9	5	4	7	0					
		1.48%	1.69%	0.77%	2.50%	3.77%	1.06%	3.42%	0.27%	1.52%	4.17%	0.00%	1.66%	0.00%	1.98%	3.00%	0.94%	1.33%	1.94%	0.00%	0.61%	1.43%	1.85%	2.40%	0.00%	0.81%	0.50%	1.99%	1.52%	1.18%	2.17%	0.00%	2.38%	0.81%	1.26%	3.87%	1.87%	3.67%	1.18%	1.08%	2.09%	0.89%	1.74%	1.23%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1097	49	12	11	20	11	13	33	2	10	8	111	10	38	39	29	30	18	10	15	21	24	14	25	30	27	69	33	15	6	10	31	21	24	15	55	4	18	12	52	58	11	36	17					
		11.04%	8.28%	9.23%	9.17%	18.87%	11.70%	11.11%	9.02%	3.03%	10.42%	9.88%	18.47%	6.71%	18.81%	16.74%	13.62%	9.97%	17.48%	8.33%	9.15%	4.99%	8.89%	11.20%	13.66%	12.10%	13.50%	19.66%	8.38%	17.65%	6.52%	15.63%	18.45%	4.23%	10.04%	9.68%	17.13%	3.67%	10.59%	12.90%	12.09%	10.36%	4.78%	6.32%	15.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	113	8	2	0	1	2	0	7	1	0	1	10	2	5	2	5	1	1	2	2	4	1	2	0	0	0	10	3	0	0	1	1	4	4	1	5	0	0	0	10	8	2	2	3					
		1.14%	1.35%	1.54%	0.00%	0.94%	2.13%	0.00%	1.91%	1.52%	0.00%	1.23%	1.66%	1.34%	2.48%	0.86%	2.35%	0.33%	0.97%	1.67%	1.22%	0.95%	0.37%	1.60%	0.00%	0.00%	0.00%	2.85%	0.76%	0.00%	0.00%	1.56%	0.60%	0.81%	1.67%	0.65%	1.56%	0.00%	0.00%	0.00%	2.33%	1.43%	0.87%	0.35%	2.80%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5128	275	68	71	40	60	58	150	34	48	45	276	98	74	82	113	178	58	67	98	250	133	68	97	127	124	153	193	45	58	38	79	307	141	79	145	70	118	50	180	275	110	351	44					
		51.62%	46.45%	52.31%	59.17%	37.74%	63.83%	49.57%	40.98%	51.52%	50.00%	55.56%	45.92%	65.77%	36.63%	35.19%	53.05%	59.14%	56.31%	55.83%	59.76%	59.38%	49.26%	54.40%	53.01%	51.21%	62.00%	43.59%	48.98%	52.94%	63.04%	59.38%	47.02%	61.90%	58.99%	50.97%	45.17%	64.22%	69.41%	53.76%	41.86%	49.11%	47.83%	61.58%	41.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	1	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	1	1	2	1	1	2	3	1	3	3	0	0	0	1	2	0	1	3	0	1	0	1	3	2	0	0					
		0.38%	0.17%	0.00%	0.00%	0.94%	0.00%	0.00%	0.55%	0.00%	0.00%	1.23%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.61%	0.48%	0.37%	0.80%	1.09%	1.21%	0.50%	0.85%	0.76%	0.00%	0.00%	0.00%	0.60%	0.40%	0.00%	0.65%	0.93%	0.00%	0.59%	0.00%	0.23%	0.54%	0.87%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
