Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Завитинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	2	2	1	2	2	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	197	16	0	8	1	6	0	0	8	1	3	5	12	5	3	15	18	16	19	29	9	7	0	7	2	4	0	3					
		2.17%	5.18%	0.00%	4.35%	2.38%	6.25%	0.00%	0.00%	2.43%	1.25%	1.83%	2.25%	6.25%	2.62%	3.16%	1.43%	2.40%	1.82%	1.59%	2.25%	2.01%	2.07%	0.00%	2.62%	4.26%	1.64%	0.00%	1.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	1	0	1	0	0	2	0	1	0	0	0	0	0	0	3	1	0	7	5	0	1	0	4	0	2	0	0					
		0.31%	0.32%	0.00%	0.54%	0.00%	0.00%	1.18%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.13%	0.00%	0.58%	0.39%	0.00%	0.30%	0.00%	1.50%	0.00%	0.82%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	1	0	0	1	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.13%	0.23%	0.08%	0.08%	0.22%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1071	25	3	38	7	14	14	4	43	5	12	15	35	2	15	87	113	172	162	162	52	26	11	10	2	29	2	11					
		11.78%	8.09%	6.00%	20.65%	16.67%	14.58%	8.24%	3.33%	13.07%	6.25%	7.32%	6.76%	18.23%	1.05%	15.79%	8.28%	15.05%	19.59%	13.52%	12.56%	11.61%	7.69%	9.40%	3.75%	4.26%	11.89%	3.33%	7.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	48	3	0	1	0	4	0	0	2	0	0	0	1	0	0	6	5	8	8	6	1	1	0	1	0	1	0	0					
		0.53%	0.97%	0.00%	0.54%	0.00%	4.17%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.57%	0.67%	0.91%	0.67%	0.47%	0.22%	0.30%	0.00%	0.37%	0.00%	0.41%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	4	3	3	1	0	0	0	0	0	0	0					
		0.18%	0.32%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.10%	0.13%	0.46%	0.25%	0.23%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	855	27	3	22	2	8	15	12	15	3	10	16	13	12	11	102	69	70	127	151	37	29	14	46	4	20	9	8					
		9.41%	8.74%	6.00%	11.96%	4.76%	8.33%	8.82%	10.00%	4.56%	3.75%	6.10%	7.21%	6.77%	6.28%	11.58%	9.71%	9.19%	7.97%	10.60%	11.71%	8.26%	8.58%	11.97%	17.23%	8.51%	8.20%	15.00%	5.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	309	2	1	3	1	2	2	2	6	0	4	0	2	2	1	45	21	29	57	71	21	7	9	10	4	5	0	2					
		3.40%	0.65%	2.00%	1.63%	2.38%	2.08%	1.18%	1.67%	1.82%	0.00%	2.44%	0.00%	1.04%	1.05%	1.05%	4.28%	2.80%	3.30%	4.76%	5.50%	4.69%	2.07%	7.69%	3.75%	8.51%	2.05%	0.00%	1.28%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	4	0	1	0	1	0	0	2	2	0	0	1	0	1	3	3	6	9	6	1	4	0	1	0	2	1	1					
		0.54%	1.29%	0.00%	0.54%	0.00%	1.04%	0.00%	0.00%	0.61%	2.50%	0.00%	0.00%	0.52%	0.00%	1.05%	0.29%	0.40%	0.68%	0.75%	0.47%	0.22%	1.18%	0.00%	0.37%	0.00%	0.82%	1.67%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6376	217	43	106	30	60	136	101	247	69	133	185	123	165	63	777	499	561	785	842	321	259	83	180	34	179	47	131					
		70.15%	70.23%	86.00%	57.61%	71.43%	62.50%	80.00%	84.17%	75.08%	86.25%	81.10%	83.33%	64.06%	86.39%	66.32%	73.93%	66.44%	63.90%	65.53%	65.27%	71.65%	76.63%	70.94%	67.42%	72.34%	73.36%	78.33%	83.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	0	0	1	0	0	0	0	0	0	0	0	1	1	0	2	2	1	6	5	1	0	0	0	0	1	0	0					
		0.23%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.52%	0.00%	0.19%	0.27%	0.11%	0.50%	0.39%	0.22%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
