Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Серовская городская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	650	0	20	10	10	10	10	10	10	10	15	15	15	20	15	10	15	20	15	10	10	10	20	15	15	15	20	15	15	20	10	20	20	10	20	10	15	10	10	10	10	5	20	20	20	15	15	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	150	0	3	2	0	3	2	2	6	4	3	3	6	0	5	6	5	5	5	3	5	0	7	7	4	5	3	6	4	8	2	5	10	1	1	0	7	0	0	0	0	0	0	2	3	6	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	142	5	5	0	2	6	2	1	4	1	4	2	1	3	2	4	0	8	2	4	2	1	1	5	2	1	11	2	1	3	2	6	8	1	9	0	0	2	3	1	4	0	1	1	6	4	6	2	1					
14	Число погашенных открепительных удостоверений	500	0	17	8	10	7	8	8	4	6	12	12	9	20	10	4	10	15	10	7	5	10	13	8	11	10	17	9	11	12	8	15	10	9	19	10	8	10	10	10	10	5	20	18	17	9	15	9	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
18	"1. ""ЕДИНЕНИЕ"""	311	3	11	6	3	4	8	3	6	4	10	3	4	7	5	7	8	9	7	4	4	6	5	5	15	7	13	8	8	10	7	7	6	3	9	1	2	3	12	3	5	3	9	4	20	7	8	7	2					
		0.94%	1.01%	1.36%	0.97%	0.60%	0.66%	1.50%	0.63%	1.16%	0.69%	1.27%	0.45%	0.67%	0.88%	0.55%	0.96%	1.03%	0.84%	0.77%	0.56%	0.53%	0.83%	0.50%	0.54%	1.70%	0.75%	1.44%	0.80%	0.91%	1.12%	0.89%	0.73%	0.55%	0.70%	1.06%	0.21%	0.29%	0.69%	3.92%	1.31%	1.28%	2.88%	1.03%	0.5%	2.25%	0.86%	1.51%	1.60%	2.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2009	22	46	39	28	28	22	25	33	38	42	53	46	63	62	54	55	70	49	41	46	42	61	70	48	72	56	55	46	71	51	106	63	16	49	15	30	18	15	6	20	3	39	40	33	51	39	24	8					
		6.13%	7.43%	5.70%	6.32%	5.65%	4.65%	4.14%	5.29%	6.38%	6.59%	5.37%	8.00%	7.74%	7.95%	6.88%	7.41%	7.10%	6.55%	5.41%	5.75%	6.14%	5.87%	6.11%	7.69%	5.46%	7.80%	6.20%	5.55%	5.26%	8.02%	6.49%	11.06%	5.86%	3.73%	5.79%	3.19%	4.47%	4.19%	4.90%	2.63%	5.14%	2.88%	4.49%	5.0%	3.72%	6.32%	7.40%	5.51%	10.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1737	16	39	30	36	56	39	29	26	21	55	27	20	32	43	38	52	68	57	39	41	42	49	45	53	42	34	40	66	47	43	45	48	23	43	21	37	12	20	5	23	4	37	42	58	45	24	23	2					
		5.30%	5.40%	4.83%	4.86%	7.27%	9.31%	7.34%	6.14%	5.02%	3.64%	7.03%	4.07%	3.36%	4.04%	4.77%	5.21%	6.71%	6.36%	6.29%	5.46%	5.47%	5.87%	4.91%	4.94%	6.02%	4.55%	3.76%	4.04%	7.56%	5.31%	5.47%	4.69%	4.46%	5.37%	5.08%	4.47%	5.51%	2.79%	6.53%	2.19%	5.91%	3.84%	4.26%	5.25%	6.55%	5.58%	4.55%	5.28%	2.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1838	9	34	34	22	22	31	25	24	44	56	48	46	64	50	55	55	65	45	43	53	32	62	70	49	70	34	73	68	63	60	52	33	21	35	25	34	17	16	3	15	4	40	40	30	43	15	7	2					
		5.61%	3.04%	4.21%	5.51%	4.44%	3.66%	5.83%	5.29%	4.64%	7.63%	7.16%	7.25%	7.74%	8.08%	5.54%	7.55%	7.10%	6.08%	4.97%	6.03%	7.07%	4.47%	6.21%	7.69%	5.57%	7.59%	3.76%	7.37%	7.78%	7.11%	7.64%	5.42%	3.07%	4.90%	4.13%	5.33%	5.06%	3.96%	5.22%	1.31%	3.85%	3.84%	4.60%	5.0%	3.38%	5.33%	2.84%	1.60%	2.53%					
22	"5. ""За Русь Святую"""	122	0	1	3	1	0	2	2	2	3	3	2	3	1	6	3	4	2	6	1	0	2	4	6	2	3	4	6	3	1	3	8	5	2	5	2	4	1	0	2	0	0	4	3	4	1	1	1	0					
		0.37%	0.0%	0.12%	0.48%	0.20%	0.0%	0.37%	0.42%	0.38%	0.52%	0.38%	0.30%	0.50%	0.12%	0.66%	0.41%	0.51%	0.18%	0.66%	0.14%	0.0%	0.27%	0.40%	0.65%	0.22%	0.32%	0.44%	0.60%	0.34%	0.11%	0.38%	0.83%	0.46%	0.46%	0.59%	0.42%	0.59%	0.23%	0.0%	0.87%	0.0%	0.0%	0.46%	0.37%	0.45%	0.12%	0.18%	0.22%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	95	0	0	3	2	1	0	3	2	3	5	1	2	4	5	2	1	2	2	1	1	0	2	2	4	6	1	2	2	4	1	3	6	0	3	1	3	0	1	0	3	0	5	1	1	2	0	1	1					
		0.29%	0.0%	0.0%	0.48%	0.40%	0.16%	0.0%	0.63%	0.38%	0.52%	0.63%	0.15%	0.33%	0.50%	0.55%	0.27%	0.12%	0.18%	0.22%	0.14%	0.13%	0.0%	0.20%	0.21%	0.45%	0.65%	0.11%	0.20%	0.22%	0.45%	0.12%	0.31%	0.55%	0.0%	0.35%	0.21%	0.44%	0.0%	0.32%	0.0%	0.77%	0.0%	0.57%	0.12%	0.11%	0.24%	0.0%	0.22%	1.26%					
24	"7. ""Новый курс - Автомобильная Россия"""	220	2	10	2	3	8	1	5	0	2	12	5	3	7	7	6	13	6	2	10	3	6	4	3	5	4	6	6	5	3	5	3	8	4	5	3	3	1	0	2	5	2	5	5	6	5	3	6	0					
		0.67%	0.67%	1.24%	0.32%	0.60%	1.33%	0.18%	1.05%	0.0%	0.34%	1.53%	0.75%	0.50%	0.88%	0.77%	0.82%	1.67%	0.56%	0.22%	1.40%	0.40%	0.83%	0.40%	0.32%	0.56%	0.43%	0.66%	0.60%	0.57%	0.33%	0.63%	0.31%	0.74%	0.93%	0.59%	0.63%	0.44%	0.23%	0.0%	0.87%	1.28%	1.92%	0.57%	0.62%	0.67%	0.62%	0.56%	1.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	42	0	2	0	1	1	1	2	1	1	0	0	0	0	2	0	2	2	0	0	2	1	1	1	2	1	0	0	0	1	0	1	0	0	0	1	4	1	0	0	1	3	2	1	2	0	0	2	0					
		0.12%	0.0%	0.24%	0.0%	0.20%	0.16%	0.18%	0.42%	0.19%	0.17%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.25%	0.18%	0.0%	0.0%	0.26%	0.13%	0.10%	0.10%	0.22%	0.10%	0.0%	0.0%	0.0%	0.11%	0.0%	0.10%	0.0%	0.0%	0.0%	0.21%	0.59%	0.23%	0.0%	0.0%	0.25%	2.88%	0.23%	0.12%	0.22%	0.0%	0.0%	0.45%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	125	0	8	3	5	1	2	4	1	3	2	1	1	3	4	7	8	1	2	4	4	6	4	3	2	2	4	2	3	1	2	4	7	0	4	0	2	3	0	1	0	0	6	1	0	2	1	1	0					
		0.38%	0.0%	0.99%	0.48%	1.01%	0.16%	0.37%	0.84%	0.19%	0.52%	0.25%	0.15%	0.16%	0.37%	0.44%	0.96%	1.03%	0.09%	0.22%	0.56%	0.53%	0.83%	0.40%	0.32%	0.22%	0.21%	0.44%	0.20%	0.34%	0.11%	0.25%	0.41%	0.65%	0.0%	0.47%	0.0%	0.29%	0.69%	0.0%	0.43%	0.0%	0.0%	0.69%	0.12%	0.0%	0.24%	0.18%	0.22%	0.0%					
27	"10. ""Аграрная партия России"""	491	2	11	6	7	7	13	14	7	10	25	8	7	14	7	13	5	13	17	8	10	8	9	16	13	8	8	11	21	10	9	17	8	11	18	5	10	11	15	9	5	1	13	12	15	10	5	9	0					
		1.49%	0.67%	1.36%	0.97%	1.41%	1.16%	2.44%	2.96%	1.35%	1.73%	3.19%	1.20%	1.17%	1.76%	0.77%	1.78%	0.64%	1.21%	1.87%	1.12%	1.33%	1.11%	0.90%	1.75%	1.47%	0.86%	0.88%	1.11%	2.40%	1.12%	1.14%	1.77%	0.74%	2.57%	2.12%	1.06%	1.49%	2.56%	4.90%	3.94%	1.28%	0.96%	1.49%	1.5%	1.69%	1.24%	0.94%	2.06%	0.0%					
28	"11. ""Истинные патриоты России"""	31	0	2	0	0	2	0	1	0	0	0	1	0	2	3	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	2	1	0	1	1	0	0	0	0	0	1	0	0	1	0	2	2	3	0					
		0.09%	0.0%	0.24%	0.0%	0.0%	0.33%	0.0%	0.21%	0.0%	0.0%	0.0%	0.15%	0.0%	0.25%	0.33%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.10%	0.10%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.25%	0.10%	0.0%	0.23%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.12%	0.0%	0.24%	0.37%	0.68%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	491	3	19	12	10	6	11	4	8	3	9	10	8	8	15	15	17	16	19	2	12	9	13	11	11	8	14	8	19	15	15	11	10	5	10	10	8	8	9	2	13	2	8	11	18	11	11	13	1					
		1.49%	1.01%	2.35%	1.94%	2.02%	0.99%	2.07%	0.84%	1.54%	0.52%	1.15%	1.51%	1.34%	1.01%	1.66%	2.06%	2.19%	1.49%	2.09%	0.28%	1.60%	1.25%	1.30%	1.20%	1.25%	0.86%	1.55%	0.80%	2.17%	1.69%	1.91%	1.14%	0.93%	1.16%	1.18%	2.13%	1.19%	1.86%	2.94%	0.87%	3.34%	1.92%	0.92%	1.37%	2.03%	1.36%	2.08%	2.98%	1.26%					
30	"13. ""Демократическая партия России"""	76	0	0	3	3	3	1	1	1	0	2	1	2	2	2	0	4	1	2	0	1	2	4	0	5	2	2	4	0	1	2	3	0	1	1	1	5	0	0	1	1	1	3	1	2	1	4	0	0					
		0.23%	0.0%	0.0%	0.48%	0.60%	0.49%	0.18%	0.21%	0.19%	0.0%	0.25%	0.15%	0.33%	0.25%	0.22%	0.0%	0.51%	0.09%	0.22%	0.0%	0.13%	0.27%	0.40%	0.0%	0.56%	0.21%	0.22%	0.40%	0.0%	0.11%	0.25%	0.31%	0.0%	0.23%	0.11%	0.21%	0.74%	0.0%	0.0%	0.43%	0.25%	0.96%	0.34%	0.12%	0.22%	0.12%	0.75%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	90	0	2	1	2	10	0	1	1	0	3	1	2	3	4	1	0	0	4	2	1	1	6	5	2	2	4	6	3	2	2	1	1	0	1	2	0	0	0	2	1	0	1	1	2	3	2	2	0					
		0.27%	0.0%	0.24%	0.16%	0.40%	1.66%	0.0%	0.21%	0.19%	0.0%	0.38%	0.15%	0.33%	0.37%	0.44%	0.13%	0.0%	0.0%	0.44%	0.28%	0.13%	0.13%	0.60%	0.54%	0.22%	0.21%	0.44%	0.60%	0.34%	0.22%	0.25%	0.10%	0.09%	0.0%	0.11%	0.42%	0.0%	0.0%	0.0%	0.87%	0.25%	0.0%	0.11%	0.12%	0.22%	0.37%	0.37%	0.45%	0.0%					
32	"15. ""Партия СЛОН"""	47	0	1	0	2	0	1	3	1	0	1	1	0	1	0	2	0	1	0	0	1	0	1	1	4	0	5	1	1	2	0	1	1	1	0	0	2	0	0	0	1	0	1	3	2	1	2	2	0					
		0.14%	0.0%	0.12%	0.0%	0.40%	0.0%	0.18%	0.63%	0.19%	0.0%	0.12%	0.15%	0.0%	0.12%	0.0%	0.27%	0.0%	0.09%	0.0%	0.0%	0.13%	0.0%	0.10%	0.10%	0.45%	0.0%	0.55%	0.10%	0.11%	0.22%	0.0%	0.10%	0.09%	0.23%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.25%	0.0%	0.11%	0.37%	0.22%	0.12%	0.37%	0.45%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1567	9	44	27	30	24	30	32	19	22	45	35	32	40	37	32	33	46	52	27	37	40	56	53	43	42	30	57	43	46	63	51	49	28	35	9	24	27	1	6	18	7	40	34	39	38	21	12	2					
		4.78%	3.04%	5.45%	4.37%	6.06%	3.99%	5.64%	6.77%	3.67%	3.81%	5.75%	5.28%	5.38%	5.05%	4.10%	4.39%	4.26%	4.30%	5.74%	3.78%	4.93%	5.59%	5.61%	5.82%	4.89%	4.55%	3.32%	5.75%	4.92%	5.19%	8.02%	5.32%	4.56%	6.54%	4.13%	1.91%	3.57%	6.29%	0.32%	2.63%	4.62%	6.73%	4.60%	4.25%	4.40%	4.71%	3.98%	2.75%	2.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	73	1	4	1	1	1	1	0	0	3	1	1	2	4	0	2	3	2	2	1	4	3	0	2	2	0	1	1	2	2	2	1	1	2	3	2	4	1	2	0	0	1	1	1	2	0	1	1	1					
		0.22%	0.33%	0.49%	0.16%	0.20%	0.16%	0.18%	0.0%	0.0%	0.52%	0.12%	0.15%	0.33%	0.50%	0.0%	0.27%	0.38%	0.18%	0.22%	0.14%	0.53%	0.41%	0.0%	0.21%	0.22%	0.0%	0.11%	0.10%	0.22%	0.22%	0.25%	0.10%	0.09%	0.46%	0.35%	0.42%	0.59%	0.23%	0.65%	0.0%	0.0%	0.96%	0.11%	0.12%	0.22%	0.0%	0.18%	0.22%	1.26%					
35	"18. ""ЛДПР"""	5083	52	126	106	67	103	95	81	85	97	125	119	109	139	158	125	100	159	109	143	130	108	152	96	135	118	159	130	111	135	70	126	163	82	156	80	116	66	43	33	70	14	145	143	123	128	74	67	12					
		15.52%	17.56%	15.63%	17.17%	13.53%	17.13%	17.89%	17.16%	16.44%	16.84%	15.98%	17.97%	18.35%	17.55%	17.53%	17.17%	12.91%	14.88%	12.04%	20.05%	17.35%	15.10%	15.24%	10.54%	15.35%	12.79%	17.62%	13.13%	12.71%	15.25%	8.91%	13.15%	15.17%	19.15%	18.43%	17.05%	17.28%	15.38%	14.05%	14.47%	17.99%	13.46%	16.70%	17.87%	13.89%	15.88%	14.04%	15.40%	15.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	4074	35	111	73	44	60	39	47	83	52	70	53	81	74	110	66	117	112	119	87	76	84	145	138	142	161	171	141	79	89	86	96	214	43	92	97	86	55	63	60	68	16	79	74	113	75	50	37	11					
		12.44%	11.82%	13.77%	11.83%	8.88%	9.98%	7.34%	9.95%	16.05%	9.02%	8.95%	8.00%	13.63%	9.34%	12.20%	9.06%	15.11%	10.48%	13.14%	12.20%	10.14%	11.74%	14.54%	15.16%	16.15%	17.46%	18.95%	14.24%	9.04%	10.05%	10.95%	10.02%	19.92%	10.04%	10.87%	20.68%	12.81%	12.82%	20.58%	26.31%	17.48%	15.38%	9.10%	9.25%	12.76%	9.30%	9.48%	8.50%	13.92%					
37	"20. ""Политическая партия ""Единая Россия"""	9650	95	228	187	178	172	149	133	153	204	185	193	151	209	267	190	206	334	287	200	224	229	251	236	204	251	262	298	249	280	241	284	314	132	260	128	195	160	81	53	91	31	318	257	273	265	190	144	28					
		29.47%	32.09%	28.28%	30.30%	35.95%	28.61%	28.06%	28.17%	29.59%	35.41%	23.65%	29.15%	25.42%	26.38%	29.63%	26.09%	26.61%	31.27%	31.71%	28.05%	29.90%	32.02%	25.17%	25.93%	23.20%	27.22%	29.04%	30.10%	28.52%	31.63%	30.70%	29.64%	29.23%	30.84%	30.73%	27.29%	29.06%	37.29%	26.47%	23.24%	23.39%	29.80%	36.63%	32.12%	30.84%	32.87%	36.05%	33.10%	35.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	70	0	0	3	1	4	1	0	2	0	4	0	2	1	3	0	2	2	2	0	3	1	1	0	3	3	2	3	2	2	2	1	2	0	2	3	0	1	1	0	0	0	3	1	4	0	1	1	1					
		0.21%	0.0%	0.0%	0.48%	0.20%	0.66%	0.18%	0.0%	0.38%	0.0%	0.51%	0.0%	0.33%	0.12%	0.33%	0.0%	0.25%	0.18%	0.22%	0.0%	0.40%	0.13%	0.10%	0.0%	0.34%	0.32%	0.22%	0.30%	0.22%	0.22%	0.25%	0.10%	0.18%	0.0%	0.23%	0.63%	0.0%	0.23%	0.32%	0.0%	0.0%	0.0%	0.34%	0.12%	0.45%	0.0%	0.18%	0.22%	1.26%					
39	"22. ""Развитие предпринимательства"""	83	2	3	3	2	3	2	0	1	3	3	3	3	1	3	3	1	5	0	4	0	0	3	6	0	0	1	3	1	1	3	1	2	0	3	2	1	1	0	1	1	1	0	1	2	1	3	0	0					
		0.25%	0.67%	0.37%	0.48%	0.40%	0.49%	0.37%	0.0%	0.19%	0.52%	0.38%	0.45%	0.50%	0.12%	0.33%	0.41%	0.12%	0.46%	0.0%	0.56%	0.0%	0.0%	0.30%	0.65%	0.0%	0.0%	0.11%	0.30%	0.11%	0.11%	0.38%	0.10%	0.18%	0.0%	0.35%	0.42%	0.14%	0.23%	0.0%	0.43%	0.25%	0.96%	0.0%	0.12%	0.22%	0.12%	0.56%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2275	10	45	39	17	54	42	26	19	27	68	52	32	43	53	50	57	86	59	42	58	54	94	82	71	54	37	74	77	57	81	58	61	24	46	37	44	25	17	14	30	4	64	69	87	59	36	34	6					
		6.94%	3.37%	5.58%	6.32%	3.43%	8.98%	7.90%	5.50%	3.67%	4.68%	8.69%	7.85%	5.38%	5.42%	5.88%	6.86%	7.36%	8.05%	6.51%	5.89%	7.74%	7.55%	9.42%	9.01%	8.07%	5.85%	4.10%	7.47%	8.82%	6.44%	10.31%	6.05%	5.67%	5.60%	5.43%	7.88%	6.55%	5.82%	5.55%	6.14%	7.71%	3.84%	7.37%	8.62%	9.83%	7.32%	6.83%	7.81%	7.59%					
																																																							
41	Против всех	1444	27	42	13	16	22	19	24	28	21	27	25	33	58	40	39	24	42	45	30	29	26	50	50	41	58	33	43	42	29	24	48	55	22	44	22	28	15	7	14	16	1	33	34	39	31	17	16	2					
		4.41%	9.12%	5.21%	2.10%	3.23%	3.66%	3.57%	5.08%	5.41%	3.64%	3.45%	3.77%	5.55%	7.32%	4.43%	5.35%	3.10%	3.93%	4.97%	4.20%	3.87%	3.63%	5.01%	5.49%	4.66%	6.29%	3.65%	4.34%	4.81%	3.27%	3.05%	5.01%	5.12%	5.14%	5.20%	4.69%	4.17%	3.49%	2.28%	6.14%	4.11%	0.96%	3.80%	4.25%	4.40%	3.84%	3.22%	3.67%	2.53%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
