		4.71%	1.86%	2.22%	2.02%	3.34%	3.53%	4.22%	3.64%	3.83%	4.70%	4.72%	4.53%	4.03%	4.33%	4.25%	5.70%	4.05%	4.02%	3.58%	4.30%	4.23%	4.10%	3.41%	5.14%	4.61%	4.93%	4.20%	3.37%	4.09%	4.57%	3.84%	3.93%	5.64%	3.92%	3.16%	3.88%	3.09%	4.31%	4.47%	4.17%	3.86%	3.26%	3.24%	3.96%	4.66%	5.26%	5.50%	4.22%	3.51%	3.81%	4.46%	3.10%	4.57%	5.98%	4.12%	4.68%	3.85%	3.01%	5.32%	3.79%	4.70%	3.40%	3.96%	3.90%	3.78%	4.76%	4.60%	4.87%	6.11%	2.02%	3.76%	5.29%	5.88%	3.12%	5.17%	4.04%	17.88%	31.63%	42.38%	20.24%	4.58%	5.15%	3.17%									
20	Зюганов Геннадий Андреевич	11835	129	213	241	99	211	138	188	186	210	170	184	202	195	225	52	98	192	173	210	116	137	89	126	151	86	198	217	176	198	162	210	156	182	129	216	111	121	175	76	148	173	168	132	161	132	144	81	117	137	173	106	94	139	191	204	196	198	138	184	195	188	235	169	158	195	213	124	34	54	57	67	107	81	204	32	39	20	21	3	171	100	4									
		12.21%	15.97%	16.92%	15.69%	10.67%	13.30%	12.67%	12.69%	13.70%	11.47%	11.99%	12.82%	13.81%	12.07%	14.95%	8.98%	12.04%	13.08%	12.64%	12.89%	12.90%	14.78%	11.25%	11.16%	13.64%	8.66%	12.41%	12.39%	9.73%	12.93%	10.36%	14.25%	11.13%	13.74%	9.95%	13.96%	11.43%	10.02%	13.03%	10.94%	13.30%	12.52%	11.10%	13.76%	14.41%	10.86%	13.66%	10.69%	14.15%	12.15%	14.02%	13.68%	9.34%	11.70%	10.23%	13.46%	11.97%	13.25%	10.64%	12.92%	12.05%	12.55%	14.09%	12.22%	12.45%	13.08%	14.19%	11.62%	14.85%	9.91%	12.61%	12.23%	12.83%	9.72%	9.51%	10.77%	7.12%	2.43%	3.33%	3.57%	10.73%	12.56%	6.35%									
21	Миронов Сергей Михайлович	5887	49	63	64	57	98	62	87	84	107	92	94	78	86	108	34	33	93	88	81	58	58	49	79	67	46	103	74	87	104	103	100	73	77	100	93	84	82	86	43	74	101	92	74	79	99	94	70	70	82	75	46	73	76	114	75	91	98	67	88	96	79	99	106	88	121	111	48	4	19	18	30	51	63	98	20	6	12	12	4	88	50	2									
		6.07%	6.06%	5.00%	4.17%	6.14%	6.18%	5.69%	5.87%	6.19%	5.84%	6.49%	6.55%	5.33%	5.33%	7.18%	5.87%	4.05%	6.34%	6.43%	4.97%	6.45%	6.26%	6.19%	6.99%	6.05%	4.63%	6.45%	4.23%	4.81%	6.79%	6.59%	6.78%	5.21%	5.81%	7.72%	6.01%	8.65%	6.79%	6.40%	6.19%	6.65%	7.31%	6.08%	7.72%	7.07%	8.14%	8.92%	9.23%	8.46%	7.27%	6.08%	5.94%	7.26%	6.40%	6.11%	4.95%	5.56%	6.56%	5.17%	6.18%	5.93%	5.27%	5.94%	7.66%	6.93%	8.12%	7.40%	4.50%	1.75%	3.49%	3.98%	5.47%	6.12%	7.56%	4.57%	6.73%	1.09%	1.46%	1.90%	4.76%	5.52%	6.28%	3.17%									
22	Прохоров Михаил Дмитриевич	20081	190	341	449	265	361	292	363	309	387	251	304	210	364	335	89	210	362	278	260	172	169	137	239	219	205	357	488	482	279	313	258	260	259	248	343	185	292	257	109	219	273	293	200	180	267	178	139	130	223	255	133	176	243	467	382	369	297	231	303	390	277	322	262	241	283	290	223	27	153	64	39	82	120	490	31	82	171	94	15	442	121	13									
		20.71%	23.51%	27.08%	29.23%	28.56%	22.75%	26.81%	24.49%	22.75%	21.14%	17.70%	21.18%	14.35%	22.54%	22.26%	15.37%	25.80%	24.66%	20.31%	15.96%	19.13%	18.23%	17.32%	21.17%	19.78%	20.64%	22.37%	27.87%	26.66%	18.22%	20.03%	17.50%	18.56%	19.55%	19.14%	22.17%	19.05%	24.19%	19.14%	15.68%	19.68%	19.75%	19.35%	20.86%	16.11%	21.96%	16.89%	18.34%	15.72%	19.77%	20.66%	17.16%	17.50%	20.45%	25.01%	25.20%	22.53%	19.88%	17.81%	21.28%	24.10%	18.49%	19.30%	18.94%	18.99%	18.98%	19.32%	20.90%	11.79%	28.07%	14.16%	7.12%	9.83%	14.41%	22.84%	10.44%	14.96%	20.80%	14.92%	17.86%	27.75%	15.20%	20.63%									
23	Путин Владимир Владимирович	53345	419	600	734	463	840	548	767	711	1024	826	774	897	881	754	360	429	743	770	991	509	516	430	613	605	595	857	901	978	863	877	839	819	744	761	820	550	641	738	430	620	784	882	486	628	643	570	428	469	612	662	454	609	646	990	763	903	841	781	771	850	890	922	775	718	799	802	604	146	301	292	375	530	536	1220	196	315	346	220	45	799	464	41									
		55.02%	51.86%	47.66%	47.79%	49.89%	52.93%	50.32%	51.75%	52.36%	55.93%	58.25%	53.94%	61.31%	54.55%	50.10%	62.18%	52.70%	50.61%	56.25%	60.83%	56.62%	55.66%	54.36%	54.30%	54.65%	59.92%	53.70%	51.46%	54.09%	56.37%	56.11%	56.92%	58.46%	56.15%	58.72%	53.01%	56.64%	53.11%	54.95%	61.87%	55.71%	56.73%	58.26%	50.68%	56.22%	52.88%	54.08%	56.46%	56.71%	54.26%	53.65%	58.58%	60.54%	54.38%	53.03%	50.33%	55.13%	56.29%	60.22%	54.14%	52.53%	59.41%	55.28%	56.04%	56.58%	53.59%	53.43%	56.61%	63.76%	55.23%	64.60%	68.43%	63.55%	64.35%	56.88%	65.99%	57.48%	42.09%	34.92%	53.57%	50.16%	58.29%	65.08%									
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
