Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    район Коньково																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №3258					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1140	63	64	14	18	16	17	36	13	36	17	21	29	22	23	42	19	3	13	21	21	26	13	36	13	34	14	17	35	57	58	33	42	38	21	30	35	9	23	24	17	11	25	18	3					
14	Число погашенных неиспользованных открепительных удостоверений	913	136	29	25	5	3	10	25	24	14	13	21	12	27	8	21	19	21	21	22	20	19	16	16	13	20	24	25	24	25	21	22	15	14	8	81	18	8	17	14	8	2	21	6	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	94	0	1	0	3	5	4	1	0	1	5	3	0	0	1	0	1	1	3	1	4	0	1	11	7	4	0	3	3	4	1	0	3	3	3	1	5	1	0	2	3	1	3	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	1690	41	37	37	37	37	43	52	30	40	50	46	34	45	42	34	40	35	40	27	29	51	24	23	35	47	35	28	45	51	28	40	32	28	45	31	57	36	54	54	49	39	42	40	0					
		3.24%	3.21%	2.53%	3.25%	3.37%	3.04%	3.36%	4.09%	2.83%	3.48%	3.94%	3.76%	3.27%	3.05%	3.34%	2.93%	3.25%	3.54%	4.51%	2.49%	2.33%	4.52%	2.38%	2.06%	2.98%	3.80%	3.09%	2.73%	3.52%	4.36%	2.20%	3.24%	2.50%	2.49%	3.20%	2.83%	4.32%	2.83%	4.02%	3.93%	3.57%	2.91%	3.19%	3.22%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1649	55	46	34	39	41	47	46	34	30	39	28	27	60	36	39	35	24	24	25	65	30	22	40	37	44	23	33	47	38	42	53	47	42	34	41	35	37	44	48	37	44	32	25	0					
		3.16%	4.30%	3.14%	2.99%	3.55%	3.36%	3.67%	3.62%	3.21%	2.61%	3.08%	2.29%	2.60%	4.07%	2.86%	3.36%	2.85%	2.43%	2.71%	2.30%	5.23%	2.66%	2.18%	3.59%	3.15%	3.56%	2.03%	3.21%	3.67%	3.25%	3.30%	4.29%	3.67%	3.73%	2.42%	3.74%	2.65%	2.91%	3.27%	3.49%	2.69%	3.28%	2.43%	2.01%	0.00%					
20	3.Политическая партия «Демократическая партия России»	128	9	3	6	3	0	7	4	2	1	2	4	2	10	2	4	7	3	1	3	4	7	0	2	3	0	0	3	2	2	2	1	1	3	1	3	4	2	1	1	3	2	4	4	0					
		0.25%	0.70%	0.20%	0.53%	0.27%	0.00%	0.55%	0.31%	0.19%	0.09%	0.16%	0.33%	0.19%	0.68%	0.16%	0.34%	0.57%	0.30%	0.11%	0.28%	0.32%	0.62%	0.00%	0.18%	0.26%	0.00%	0.00%	0.29%	0.16%	0.17%	0.16%	0.08%	0.08%	0.27%	0.07%	0.27%	0.30%	0.16%	0.07%	0.07%	0.22%	0.15%	0.30%	0.32%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7716	114	237	159	148	163	218	193	153	123	212	186	149	182	225	193	211	151	106	170	148	163	152	158	168	200	127	161	219	199	217	188	182	146	177	174	202	233	188	222	199	208	198	186	8					
		14.80%	8.91%	16.18%	13.98%	13.47%	13.37%	17.04%	15.17%	14.45%	10.70%	16.72%	15.21%	14.33%	12.36%	17.89%	16.62%	17.17%	15.27%	11.95%	15.67%	11.91%	14.45%	15.08%	14.18%	14.30%	16.18%	11.23%	15.68%	17.11%	17.01%	17.06%	15.22%	14.22%	12.98%	12.59%	15.86%	15.30%	18.35%	13.99%	16.15%	14.48%	15.50%	15.05%	14.99%	17.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	2384	64	68	67	54	66	70	74	38	22	57	41	39	61	67	49	46	31	28	36	76	50	29	55	44	41	41	64	64	51	61	39	45	59	49	86	94	57	78	106	60	44	60	53	0					
		4.57%	5.00%	4.64%	5.89%	4.91%	5.41%	5.47%	5.82%	3.59%	1.91%	4.50%	3.35%	3.75%	4.14%	5.33%	4.22%	3.74%	3.13%	3.16%	3.32%	6.11%	4.43%	2.88%	4.94%	3.74%	3.32%	3.63%	6.23%	5.00%	4.36%	4.80%	3.16%	3.52%	5.24%	3.49%	7.84%	7.12%	4.49%	5.80%	7.71%	4.37%	3.28%	4.56%	4.27%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	286	20	9	3	3	6	7	7	2	5	6	5	5	9	7	5	3	6	5	9	8	5	3	5	5	11	6	5	10	7	10	5	14	6	3	3	4	6	5	8	5	10	12	7	1					
		0.55%	1.56%	0.61%	0.26%	0.27%	0.49%	0.55%	0.55%	0.19%	0.44%	0.47%	0.41%	0.48%	0.61%	0.56%	0.43%	0.24%	0.61%	0.56%	0.83%	0.64%	0.44%	0.30%	0.45%	0.43%	0.89%	0.53%	0.49%	0.78%	0.60%	0.79%	0.40%	1.09%	0.53%	0.21%	0.27%	0.30%	0.47%	0.37%	0.58%	0.36%	0.75%	0.91%	0.56%	2.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	3697	184	85	78	66	89	75	65	74	109	80	86	80	162	79	69	75	67	74	82	106	71	76	92	91	97	111	61	81	76	93	87	70	73	110	68	91	75	73	63	82	98	86	86	1					
		7.09%	14.39%	5.80%	6.86%	6.01%	7.30%	5.86%	5.11%	6.99%	9.49%	6.31%	7.03%	7.69%	10.99%	6.28%	5.94%	6.10%	6.77%	8.34%	7.56%	8.53%	6.29%	7.54%	8.26%	7.74%	7.85%	9.81%	5.94%	6.33%	6.50%	7.31%	7.04%	5.47%	6.49%	7.82%	6.20%	6.89%	5.91%	5.43%	4.58%	5.97%	7.30%	6.53%	6.93%	2.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4286	95	131	103	83	95	115	114	93	107	109	101	87	94	92	116	105	81	72	92	83	85	98	86	96	96	95	75	106	81	95	89	104	98	117	80	111	104	118	128	103	114	116	117	6					
		8.22%	7.43%	8.94%	9.06%	7.55%	7.79%	8.99%	8.96%	8.78%	9.31%	8.60%	8.26%	8.37%	6.38%	7.31%	9.99%	8.54%	8.19%	8.12%	8.48%	6.68%	7.54%	9.72%	7.72%	8.17%	7.77%	8.40%	7.30%	8.28%	6.92%	7.47%	7.21%	8.13%	8.71%	8.32%	7.29%	8.41%	8.19%	8.78%	9.31%	7.50%	8.49%	8.81%	9.43%	12.77%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	914	14	21	20	20	19	17	25	15	30	22	20	12	20	24	17	24	9	2	24	19	18	19	20	30	13	15	16	25	21	28	30	27	16	28	15	24	26	24	32	39	27	29	18	0					
		1.75%	1.09%	1.43%	1.76%	1.82%	1.56%	1.33%	1.97%	1.42%	2.61%	1.74%	1.64%	1.15%	1.36%	1.91%	1.46%	1.95%	0.91%	0.23%	2.21%	1.53%	1.60%	1.88%	1.80%	2.55%	1.05%	1.33%	1.56%	1.95%	1.79%	2.20%	2.43%	2.11%	1.42%	1.99%	1.37%	1.82%	2.05%	1.79%	2.33%	2.84%	2.01%	2.20%	1.45%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24423	610	651	491	558	560	527	528	506	586	574	603	500	700	575	535	562	520	471	534	592	560	517	564	578	564	603	477	534	537	595	599	598	555	726	437	560	578	608	547	652	622	621	579	29					
		46.85%	47.69%	44.44%	43.18%	50.77%	45.94%	41.20%	41.51%	47.78%	51.00%	45.27%	49.30%	48.08%	47.52%	45.71%	46.08%	45.73%	52.58%	53.10%	49.22%	47.63%	49.65%	51.29%	50.63%	49.19%	45.63%	53.32%	46.45%	41.72%	45.90%	46.78%	48.50%	46.72%	49.33%	51.64%	39.84%	42.42%	45.51%	45.24%	39.78%	47.45%	46.35%	47.19%	46.66%	61.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	4167	57	156	117	88	115	143	130	92	72	102	92	92	101	96	75	97	48	52	73	98	70	48	45	73	106	65	88	123	98	88	91	123	86	92	137	124	97	132	152	124	113	91	103	2					
		7.99%	4.46%	10.65%	10.29%	8.01%	9.43%	11.18%	10.22%	8.69%	6.27%	8.04%	7.52%	8.85%	6.86%	7.63%	6.46%	7.89%	4.85%	5.86%	6.73%	7.88%	6.21%	4.76%	4.04%	6.21%	8.58%	5.75%	8.57%	9.61%	8.38%	6.92%	7.37%	9.61%	7.64%	6.54%	12.49%	9.39%	7.64%	9.82%	11.05%	9.02%	8.42%	6.91%	8.30%	4.26%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
