Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    район Коньково																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №3350					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	2115	150	50	75	40	50	40	40	40	50	35	55	50	50	25	50	50	35	25	25	50	50	50	45	25	50	40	50	55	50	50	50	65	50	45	35	50	50	75	40	35	55	65	50	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1740	130	46	37	40	43	35	32	33	41	24	46	41	41	23	47	32	31	21	24	26	36	37	40	22	40	40	38	50	43	46	37	55	40	36	26	42	44	67	32	28	51	52	45	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1350	40	9	44	20	26	13	15	29	30	36	19	33	18	54	20	24	13	23	27	64	46	14	39	35	10	40	15	23	35	48	39	29	34	25	113	27	22	27	60	18	26	16	37	15					
14	Число погашенных неиспользованных открепительных удостоверений	375	20	4	38	0	7	5	8	7	9	11	9	9	9	2	3	18	4	4	1	24	14	13	5	3	10	0	12	5	7	4	13	10	10	9	9	8	6	8	8	7	4	13	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	84	0	0	0	1	6	1	0	4	2	0	0	1	1	0	3	0	0	1	2	1	2	2	7	4	1	2	1	4	7	1	4	2	3	1	0	3	1	2	5	3	4	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	9075	222	198	236	215	191	211	237	260	209	216	241	226	212	219	223	175	83	161	89	222	217	145	220	207	237	231	206	201	206	217	177	229	215	81	207	268	238	236	282	246	258	255	221	29					
		15.53%	14.11%	14.48%	15.53%	16.24%	12.06%	15.45%	13.29%	19.13%	14.83%	20.55%	20.32%	16.83%	14.34%	19.36%	15.22%	15.15%	6.04%	18.79%	7.30%	16.02%	19.46%	12.02%	18.77%	11.72%	20.99%	18.12%	18.38%	11.61%	13.98%	16.60%	15.27%	14.45%	12.83%	4.75%	16.32%	19.78%	19.19%	15.98%	19.73%	19.65%	18.22%	20.43%	17.57%	19.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5008	351	92	58	115	111	63	96	97	132	114	133	111	122	114	133	204	57	91	63	149	153	107	166	5	135	147	184	23	117	17	139	133	21	21	187	119	101	153	126	117	149	122	144	16					
		8.57%	22.31%	6.73%	3.82%	8.69%	7.01%	4.61%	5.38%	7.14%	9.37%	10.85%	11.21%	8.27%	8.25%	10.08%	9.08%	17.66%	4.15%	10.62%	5.16%	10.75%	13.72%	8.87%	14.16%	0.28%	11.96%	11.53%	16.41%	1.33%	7.94%	1.30%	11.99%	8.39%	1.25%	1.23%	14.75%	8.78%	8.15%	10.36%	8.82%	9.35%	10.52%	9.78%	11.45%	10.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	748	27	12	11	20	10	5	18	29	17	25	20	15	27	19	23	12	19	9	8	22	12	15	13	3	20	23	16	0	13	3	25	24	5	5	18	16	22	33	24	33	29	22	25	1					
		1.28%	1.72%	0.88%	0.72%	1.51%	0.63%	0.37%	1.01%	2.13%	1.21%	2.38%	1.69%	1.12%	1.83%	1.68%	1.57%	1.04%	1.38%	1.05%	0.66%	1.59%	1.08%	1.24%	1.11%	0.17%	1.77%	1.80%	1.43%	0.00%	0.88%	0.23%	2.16%	1.51%	0.30%	0.29%	1.42%	1.18%	1.77%	2.23%	1.68%	2.64%	2.05%	1.76%	1.99%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	13110	415	303	226	267	229	240	309	266	310	257	358	292	320	319	305	280	234	227	222	376	297	271	330	320	307	330	231	346	230	347	363	323	229	356	331	385	374	291	353	325	352	329	307	28					
		22.43%	26.38%	22.17%	14.87%	20.17%	14.46%	17.57%	17.33%	19.57%	22.00%	24.45%	30.19%	21.74%	21.65%	28.21%	20.82%	24.24%	17.03%	26.49%	18.20%	27.13%	26.64%	22.47%	28.16%	18.12%	27.19%	25.88%	20.61%	19.98%	15.60%	26.55%	31.32%	20.38%	13.66%	20.89%	26.10%	28.41%	30.16%	19.70%	24.70%	25.96%	24.86%	26.36%	24.40%	18.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	7621	194	220	145	226	134	232	114	220	203	169	162	178	190	190	230	231	48	128	73	269	159	97	158	7	167	230	155	264	201	31	219	211	17	37	288	271	130	231	315	225	216	207	215	14					
		13.04%	12.33%	16.09%	9.54%	17.07%	8.46%	16.98%	6.39%	16.19%	14.41%	16.08%	13.66%	13.25%	12.86%	16.80%	15.70%	20.00%	3.49%	14.94%	5.98%	19.41%	14.26%	8.04%	13.48%	0.40%	14.79%	18.04%	13.83%	15.24%	13.64%	2.37%	18.90%	13.31%	1.01%	2.17%	22.71%	20.00%	10.48%	15.64%	22.04%	17.97%	15.25%	16.59%	17.09%	9.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21521	311	505	832	448	881	597	965	461	501	238	244	486	557	238	521	228	902	224	751	314	242	547	259	1202	219	271	292	898	667	685	206	628	1165	1201	200	245	330	505	285	271	358	272	309	60					
		36.82%	19.77%	36.94%	54.74%	33.84%	55.62%	43.70%	54.12%	33.92%	35.56%	22.65%	20.57%	36.19%	37.69%	21.04%	35.56%	19.74%	65.65%	26.14%	61.56%	22.66%	21.70%	45.36%	22.10%	68.06%	19.40%	21.25%	26.05%	51.85%	45.25%	52.41%	17.77%	39.62%	69.51%	70.48%	15.77%	18.08%	26.61%	34.19%	19.94%	21.65%	25.28%	21.79%	24.56%	40.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	477	26	20	4	11	13	5	20	10	10	9	9	12	13	10	15	5	2	5	10	10	8	5	9	2	15	15	7	0	22	2	13	15	3	3	14	17	24	10	14	15	18	17	10	0					
		0.82%	1.65%	1.46%	0.26%	0.83%	0.82%	0.37%	1.12%	0.74%	0.71%	0.86%	0.76%	0.89%	0.88%	0.88%	1.02%	0.43%	0.15%	0.58%	0.82%	0.72%	0.72%	0.41%	0.77%	0.11%	1.33%	1.18%	0.62%	0.00%	1.49%	0.15%	1.12%	0.95%	0.18%	0.18%	1.10%	1.25%	1.94%	0.68%	0.98%	1.20%	1.27%	1.36%	0.79%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
