Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Чамзинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	318	22	15	24	13	16	8	15	24	20	7	9	12	25	15	4	5	5	15	5	3	3	1	2	3	2	1	4	0	3	8	0	9	2	9	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	118	11	7	8	9	4	3	9	3	7	1	1	3	1	7	4	3	3	5	1	1	2	3	1	4	0	0	1	1	0	2	2	2	0	7	2					
14	Число погашенных неиспользованных открепительных удостоверений	277	11	15	5	7	14	0	20	6	25	38	36	28	0	10	11	10	0	0	5	2	2	1	1	7	1	2	6	3	0	2	3	1	0	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	29	0	0	1	0	3	1	0	0	1	1	0	0	0	2	2	1	4	3	1	0	0	0	0	0	0	0	1	0	0	7	0	1	0	0	0					
		0.12%	0.00%	0.00%	0.07%	0.00%	0.22%	0.21%	0.00%	0.00%	0.07%	0.08%	0.00%	0.00%	0.00%	0.15%	0.25%	0.15%	2.11%	0.42%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	2.15%	0.00%	0.26%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	5	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	1.61%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	408	18	18	12	23	6	3	41	37	39	7	26	22	3	40	20	2	2	24	7	0	6	0	6	2	1	0	2	0	3	20	1	2	0	11	4					
		1.65%	0.94%	1.22%	0.85%	1.78%	0.44%	0.62%	2.45%	2.30%	2.88%	0.59%	2.10%	3.22%	0.23%	3.08%	2.52%	0.30%	1.05%	3.33%	1.98%	0.00%	2.44%	0.00%	3.02%	0.38%	1.11%	0.00%	0.56%	0.00%	2.33%	6.13%	1.61%	0.51%	0.00%	1.71%	1.10%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	5	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.02%	0.10%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	110	0	4	11	5	15	2	0	15	2	0	3	8	5	5	3	1	0	4	4	0	0	0	0	1	0	0	2	0	1	14	0	2	1	0	2					
		0.44%	0.00%	0.27%	0.78%	0.39%	1.09%	0.41%	0.00%	0.93%	0.15%	0.00%	0.24%	1.17%	0.38%	0.39%	0.38%	0.15%	0.00%	0.56%	1.13%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.56%	0.00%	0.78%	4.29%	0.00%	0.51%	1.69%	0.00%	0.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	78	0	6	6	1	11	2	0	6	3	2	7	3	0	2	9	3	2	1	0	0	0	0	0	0	0	0	2	0	1	7	0	2	0	0	2					
		0.31%	0.00%	0.41%	0.43%	0.08%	0.80%	0.41%	0.00%	0.37%	0.22%	0.17%	0.57%	0.44%	0.00%	0.15%	1.13%	0.44%	1.05%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.78%	2.15%	0.00%	0.51%	0.00%	0.00%	0.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	17	0	0	0	0	1	0	0	4	0	1	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.25%	0.00%	0.08%	0.00%	0.00%	0.08%	0.00%	0.38%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.23%	0.00%	0.26%	0.00%	0.00%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24053	1893	1447	1379	1259	1336	479	1627	1548	1309	1176	1199	647	1297	1244	754	659	174	684	340	163	240	53	193	522	89	58	348	81	124	265	57	380	58	619	352					
		97.07%	98.95%	97.97%	97.80%	97.52%	97.02%	98.36%	97.37%	96.15%	96.53%	98.82%	96.93%	94.73%	99.31%	95.84%	95.08%	97.63%	91.58%	95.00%	96.32%	98.19%	97.56%	10.00%	96.98%	99.43%	98.89%	10.00%	98.03%	10.00%	96.12%	81.29%	91.94%	97.69%	98.31%	96.27%	97.24%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
		0.02%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.13%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.26%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
