Выборы Президента Российской Федерации																																																				
																																																				
Наименование Избирательной комиссии:    Кировский территориальный округ г. Томска																																																				
																																																				
Итоги голосования 																																																				
																																																				
		Сумма	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81					
11	Число полученных открепительных  удостоверений	1480	30	40	30	30	40	30	30	60	30	0	30	30	30	30	30	30	30	30	30	30	40	30	40	30	50	50	40	30	30	30	30	30	30	30	30	30	30	50	30	30	30	30	30	40	40					
12	Число выданных открепительных удостоверений	744	11	26	13	14	14	17	19	56	15	0	19	16	15	3	15	4	16	7	20	10	25	11	14	13	43	43	29	7	13	2	12	15	19	12	7	22	9	45	7	7	12	8	8	30	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	694	31	13	13	8	13	11	10	26	12	74	12	5	12	1	24	15	13	21	18	12	14	22	18	17	12	16	14	3	27	6	15	25	14	14	12	19	6	21	14	6	12	10	9	17	7					
14	Число неиспользованных открепительных удостоверений	736	19	14	17	16	26	13	11	4	15	0	11	14	15	27	15	26	14	23	10	20	15	19	26	17	7	7	11	23	17	28	18	15	11	18	23	8	21	5	23	23	18	22	22	10	19					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	. Глазьев Сергей Юрьевич	2419	41	28	58	86	49	49	24	39	65	15	64	76	71	13	51	23	67	87	50	38	40	49	64	92	50	49	54	41	94	13	52	56	59	58	60	75	79	56	38	52	56	19	45	78	96					
		4.87%	4.37%	3.79%	5.73%	6.85%	4.21%	4.52%	2.07%	2.13%	3.93%	5.42%	5.58%	4.97%	6.43%	4.30%	5.38%	3.89%	5.50%	6.43%	3.81%	3.53%	2.77%	7.60%	4.92%	7.57%	4.72%	3.86%	3.49%	4.43%	6.72%	3.80%	5.93%	4.74%	6.11%	5.76%	8.25%	5.10%	5.61%	3.51%	3.74%	5.00%	5.82%	2.63%	5.42%	4.84%	6.73%					
19	. Малышкин Олег Александрович	646	8	1	9	27	12	16	37	23	36	4	9	15	12	4	16	7	22	15	22	9	10	19	14	13	7	20	16	11	20	15	7	12	13	15	6	18	29	9	14	13	7	14	4	20	16					
		1.30%	0.85%	0.14%	0.89%	2.15%	1.03%	1.47%	3.19%	1.25%	2.18%	1.44%	0.78%	0.98%	1.09%	1.32%	1.69%	1.18%	1.80%	1.11%	1.68%	0.84%	0.69%	2.95%	1.08%	1.07%	0.66%	1.57%	1.03%	1.19%	1.43%	4.39%	0.80%	1.02%	1.35%	1.49%	0.83%	1.22%	2.06%	0.56%	1.38%	1.25%	0.73%	1.94%	0.48%	1.24%	1.12%					
20	. Миронов Сергей Михайлович	595	11	1	12	14	23	12	8	20	22	2	20	16	9	2	11	4	20	12	19	11	9	5	28	15	12	15	18	12	25	2	12	21	14	12	11	16	13	16	14	16	6	9	7	20	18					
		1.20%	1.17%	0.14%	1.19%	1.12%	1.98%	1.11%	0.69%	1.09%	1.33%	0.72%	1.74%	1.05%	0.81%	0.66%	1.16%	0.68%	1.64%	0.89%	1.45%	1.02%	0.62%	0.78%	2.15%	1.23%	1.13%	1.18%	1.16%	1.30%	1.79%	0.58%	1.37%	1.78%	1.45%	1.19%	1.51%	1.09%	0.92%	1.00%	1.38%	1.54%	0.62%	1.25%	0.84%	1.24%	1.26%					
21	. Путин Владимир Владимирович	32940	589	575	640	773	787	723	827	1486	1078	168	764	1025	692	182	589	440	773	847	912	776	1122	401	811	754	749	899	1151	595	808	247	585	761	573	632	439	919	911	1076	686	642	616	510	525	1031	851					
		66.28%	62.79%	77.81%	63.24%	61.59%	67.61%	66.64%	71.23%	81.03%	65.14%	60.65%	66.61%	67.04%	62.62%	60.26%	62.13%	74.32%	63.41%	62.56%	69.51%	72.12%	77.75%	62.17%	62.38%	62.01%	70.66%	70.73%	74.35%	64.32%	57.76%	72.22%	66.70%	64.44%	59.38%	62.76%	60.39%	62.47%	64.66%	67.46%	67.52%	61.73%	63.97%	70.64%	63.25%	63.96%	59.64%					
22	. Хакамада Ирина Муцуовна	4828	135	85	115	100	117	72	74	122	143	27	120	166	131	45	124	38	117	123	122	113	91	47	151	146	111	151	132	73	140	18	84	108	97	91	55	156	149	173	93	99	78	58	84	166	188					
		9.72%	14.39%	11.50%	11.36%	7.97%	10.05%	6.64%	6.37%	6.65%	8.64%	9.75%	10.46%	10.86%	11.86%	14.90%	13.08%	6.42%	9.60%	9.08%	9.30%	10.50%	6.31%	7.29%	11.62%	12.01%	10.47%	11.88%	8.53%	7.89%	10.01%	5.26%	9.58%	9.14%	10.05%	9.04%	7.57%	10.61%	10.57%	10.85%	9.15%	9.52%	8.10%	8.03%	10.12%	10.30%	13.17%					
23	. Харитонов Николай Михайлович	5442	91	17	120	181	102	157	139	18	211	39	125	143	108	36	103	51	155	179	122	55	94	85	170	119	77	61	54	151	245	33	94	157	152	155	123	211	161	168	117	170	155	55	122	209	152					
		10.95%	9.70%	2.30%	11.86%	14.42%	8.76%	14.47%	11.97%	0.98%	12.75%	14.08%	10.90%	9.35%	9.77%	11.92%	10.86%	8.61%	12.72%	13.22%	9.30%	5.11%	6.51%	13.18%	13.08%	9.79%	7.26%	4.80%	3.49%	16.32%	17.51%	9.65%	10.72%	13.29%	15.75%	15.39%	16.92%	14.34%	11.43%	10.53%	11.52%	16.35%	16.10%	7.62%	14.70%	12.97%	10.65%					
																																																				
24	Против всех	2575	62	29	53	66	69	47	36	122	87	22	41	80	77	17	49	25	59	80	57	68	70	37	59	69	50	75	119	38	64	5	35	57	51	42	31	64	61	92	51	45	40	53	39	83	99					
		5.18%	6.61%	3.92%	5.24%	5.26%	5.93%	4.33%	3.10%	6.65%	5.26%	7.94%	3.57%	5.23%	6.97%	5.63%	5.17%	4.22%	4.84%	5.91%	4.34%	6.32%	4.85%	5.74%	4.54%	5.67%	4.72%	5.90%	7.69%	4.11%	4.57%	1.46%	3.99%	4.83%	5.28%	4.17%	4.26%	4.35%	4.33%	5.77%	5.02%	4.33%	4.15%	7.34%	4.70%	5.15%	6.94%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
