Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																											
Дата голосования: 02.12.2007																																																											
																																																											
Наименование Избирательной комиссии:    Уржумская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	632	11	5	15	13	20	12	21	10	5	20	18	12	8	20	5	5	21	20	17	15	15	15	5	12	6	5	5	10	30	10	32	10	5	16	12	23	17	6	22	3	7	9	13	5	3	12	5	20	11	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	632	11	5	15	13	20	12	21	10	5	20	18	12	8	20	5	5	21	20	17	15	15	15	5	12	6	5	5	10	30	10	32	10	5	16	12	23	17	6	22	3	7	9	13	5	3	12	5	20	11	5	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	245	21	37	19	13	16	12	3	0	0	9	7	0	2	2	0	1	5	2	2	3	4	3	0	1	1	1	1	3	1	1	4	6	3	3	4	0	14	2	7	1	1	4	4	0	3	5	1	6	2	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	368	6	7	13	19	12	15	22	1	2	10	11	0	0	11	0	0	11	10	16	12	12	0	0	1	0	10	1	13	18	0	0	20	10	7	9	11	31	0	10	1	0	4	5	0	2	14	0	9	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
18	1.Политическая партия «Аграрная партия России»	1712	68	61	70	11	79	38	77	37	11	51	60	13	2	75	15	12	75	31	24	75	37	20	7	20	1	22	16	12	56	18	11	45	26	17	27	15	99	13	34	21	13	30	21	19	7	87	36	37	12	12	18	18					
		9.73%	7.54%	7.08%	7.53%	1.18%	7.62%	3.46%	18.73%	21.76%	11.58%	11.78%	22.73%	13.98%	3.08%	16.30%	13.27%	10.71%	9.38%	7.03%	9.64%	9.06%	10.76%	10.42%	6.03%	11.36%	1.25%	12.02%	16.84%	5.45%	13.93%	18.00%	9.40%	13.31%	6.97%	5.56%	9.64%	6.00%	12.12%	7.14%	10.83%	25.30%	12.62%	11.32%	11.67%	13.87%	10.94%	34.39%	37.50%	5.90%	6.49%	15.38%	11.54%	10.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	88	8	6	9	14	5	4	3	0	0	0	1	0	0	3	0	0	2	1	2	7	2	0	0	1	0	1	1	2	0	0	0	1	0	0	1	1	3	0	2	0	2	0	1	0	0	1	2	2	0	0	0	0					
		0.50%	0.89%	0.70%	0.97%	1.50%	0.48%	0.36%	0.73%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.65%	0.00%	0.00%	0.25%	0.23%	0.80%	0.85%	0.58%	0.00%	0.00%	0.57%	0.00%	0.55%	1.05%	0.91%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.36%	0.40%	0.37%	0.00%	0.64%	0.00%	1.94%	0.00%	0.56%	0.00%	0.00%	0.40%	2.08%	0.32%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	0	2	1	1	2	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0					
		0.13%	0.00%	0.23%	0.11%	0.11%	0.19%	0.00%	0.00%	0.00%	1.05%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.23%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	1.25%	0.55%	0.00%	0.45%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.36%	0.00%	0.24%	0.00%	0.00%	1.20%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.64%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1940	85	126	160	153	193	153	49	6	1	59	32	5	4	34	2	5	59	70	34	53	30	17	12	19	10	27	6	7	35	10	4	33	17	23	49	20	97	16	47	2	13	11	14	6	3	20	2	53	10	3	16	25					
		11.03%	9.42%	14.63%	17.20%	16.38%	18.61%	13.95%	11.92%	3.53%	1.05%	13.63%	12.12%	5.38%	6.15%	7.39%	1.77%	4.46%	7.38%	15.87%	13.65%	6.40%	8.72%	8.85%	10.34%	10.80%	12.50%	14.75%	6.32%	3.18%	8.71%	10.00%	3.42%	9.76%	4.56%	7.52%	17.50%	8.00%	11.87%	8.79%	14.97%	2.41%	12.62%	4.15%	7.78%	4.38%	4.69%	7.91%	2.08%	8.45%	5.41%	3.85%	10.26%	13.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	1	6	2	4	1	12	2	1	0	0	3	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0					
		0.27%	0.11%	0.70%	0.22%	0.43%	0.10%	1.09%	0.49%	0.59%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.24%	0.29%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.07%	0.33%	0.36%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	33	3	1	2	5	1	5	1	0	0	1	1	0	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1					
		0.19%	0.33%	0.12%	0.22%	0.54%	0.10%	0.46%	0.24%	0.00%	0.00%	0.23%	0.38%	0.00%	0.00%	0.43%	0.88%	0.00%	0.00%	0.23%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.56%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%	0.56%					
24	7.Политическая партия «Либерально-демократическая партия России»	1654	58	93	92	86	145	147	61	9	15	45	11	14	6	23	9	6	62	40	28	106	43	14	21	13	10	9	7	19	28	2	13	28	28	24	30	15	80	20	24	7	16	23	13	8	7	20	8	28	12	7	10	11					
		9.40%	6.43%	10.80%	9.89%	9.21%	13.98%	13.40%	14.84%	5.29%	15.79%	10.39%	4.17%	15.05%	9.23%	5.00%	7.96%	5.36%	7.75%	9.07%	11.24%	12.80%	12.50%	7.29%	18.10%	7.39%	12.50%	4.92%	7.37%	8.64%	6.97%	2.00%	11.11%	8.28%	7.51%	7.84%	10.71%	6.00%	9.79%	10.99%	7.64%	8.43%	15.53%	8.68%	7.22%	5.84%	10.94%	7.91%	8.33%	4.47%	6.49%	8.97%	6.41%	6.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	866	66	43	65	22	65	94	25	4	3	26	16	1	3	26	2	1	30	29	6	23	14	6	1	5	2	7	3	7	17	1	5	4	21	14	7	10	78	6	12	5	8	15	14	1	1	6	2	24	6	0	7	7					
		4.92%	7.32%	4.99%	6.99%	2.36%	6.27%	8.57%	6.08%	2.35%	3.16%	6.00%	6.06%	1.08%	4.62%	5.65%	1.77%	0.89%	3.75%	6.58%	2.41%	2.78%	4.07%	3.13%	0.86%	2.84%	2.50%	3.83%	3.16%	3.18%	4.23%	1.00%	4.27%	1.18%	5.63%	4.58%	2.50%	4.00%	9.55%	3.30%	3.82%	6.02%	7.77%	5.66%	7.78%	0.73%	1.56%	2.37%	2.08%	3.83%	3.24%	0.00%	4.49%	3.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	244	3	12	17	8	26	15	3	2	0	5	0	2	3	3	1	0	15	0	4	11	2	2	1	5	0	4	2	2	3	0	1	7	3	4	7	2	8	2	6	2	3	8	11	2	0	1	0	2	1	4	17	2					
		1.39%	0.33%	1.39%	1.83%	0.86%	2.51%	1.37%	0.73%	1.18%	0.00%	1.15%	0.00%	2.15%	4.62%	0.65%	0.88%	0.00%	1.88%	0.00%	1.61%	1.33%	0.58%	1.04%	0.86%	2.84%	0.00%	2.19%	2.11%	0.91%	0.75%	0.00%	0.85%	2.07%	0.80%	1.31%	2.50%	0.80%	0.98%	1.10%	1.91%	2.41%	2.91%	3.02%	6.11%	1.46%	0.00%	0.40%	0.00%	0.32%	0.54%	5.13%	10.90%	1.11%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10735	593	497	497	614	509	606	183	110	64	237	139	55	47	284	80	88	546	262	148	540	211	129	73	112	56	109	59	168	249	67	82	218	269	223	153	185	446	125	186	42	46	172	104	98	43	115	45	474	140	52	77	108					
		61.04%	65.74%	57.72%	53.44%	65.74%	49.08%	55.24%	44.53%	64.71%	67.37%	54.73%	52.65%	59.14%	72.31%	61.74%	70.80%	78.57%	68.25%	59.41%	59.44%	65.22%	61.34%	67.19%	62.93%	63.64%	70.00%	59.56%	62.11%	76.36%	61.94%	67.00%	70.09%	64.50%	72.12%	72.88%	54.64%	74.00%	54.59%	68.68%	59.24%	50.60%	44.66%	64.91%	57.78%	71.53%	67.19%	45.45%	46.88%	75.60%	75.68%	66.67%	49.36%	60.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	89	8	3	5	6	9	6	2	0	0	4	0	2	0	4	1	0	5	2	1	2	2	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	2	0	1	0	0	4	1	0	0	1	0	3	0	0	4	5					
		0.51%	0.89%	0.35%	0.54%	0.64%	0.87%	0.55%	0.49%	0.00%	0.00%	0.92%	0.00%	2.15%	0.00%	0.87%	0.88%	0.00%	0.63%	0.45%	0.40%	0.24%	0.58%	0.00%	0.86%	0.57%	0.00%	0.55%	0.00%	0.45%	0.25%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.32%	0.00%	0.00%	1.51%	0.56%	0.00%	0.00%	0.40%	0.00%	0.48%	0.00%	0.00%	2.56%	2.78%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
