Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Чебулинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597					
		5.48%	7.31%	5.90%	8.61%	0.00%	0.00%	8.70%	2.40%	3.66%	8.92%	9.83%	4.58%	3.91%	10.20%	6.61%	2.15%	2.08%	4.08%	5.36%	9.78%	2.90%	2.47%	4.47%	5.71%	1.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	218	38	34	19	3	0	3	0	12	5	5	8	0	1	1	0	3	21	24	1	10	18	8	3	1					
		2.08%	3.52%	2.33%	2.44%	2.56%	0.00%	1.63%	0.00%	2.75%	1.35%	1.07%	1.47%	0.00%	0.51%	0.18%	0.00%	0.57%	2.52%	6.12%	0.54%	2.23%	1.85%	2.75%	4.29%	0.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	7	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	5	3	0	1					
		0.30%	0.65%	0.41%	0.51%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.26%	0.00%	0.22%	0.51%	1.03%	0.00%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8852	858	1219	637	109	51	151	115	375	316	378	460	117	156	492	87	458	666	314	130	376	888	250	54	195					
		84.29%	79.44%	83.67%	81.88%	93.16%	10.00%	82.07%	92.00%	85.81%	85.41%	80.77%	84.25%	91.41%	79.59%	90.28%	93.55%	86.42%	79.86%	80.10%	70.65%	83.74%	91.26%	85.91%	77.14%	95.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	4	7	3	0	0	1	0	1	0	1	2	0	0	1	0	4	0	0	0	1	3	0	0	0					
		0.27%	0.37%	0.48%	0.39%	0.00%	0.00%	0.54%	0.00%	0.23%	0.00%	0.21%	0.37%	0.00%	0.00%	0.18%	0.00%	0.75%	0.00%	0.00%	0.00%	0.22%	0.31%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
