Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Чебулинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	258	15	20	20	27	20	5	1	2	8	3	4	4	11	6	5	3	6	6	5	0	3	10	2	33	0	8	16	0	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	185	15	8	16	9	20	5	0	0	3	3	3	0	11	3	0	0	6	6	3	0	3	5	0	31	0	8	16	0	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	110	9	4	6	9	5	5	3	2	4	3	3	3	2	5	2	3	6	1	7	2	1	5	1	3	3	6	7	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	73	0	12	4	18	0	0	1	2	5	0	1	4	0	3	5	3	0	0	2	0	0	5	2	2	0	0	0	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	655	46	55	6	56	36	33	1	7	50	15	45	17	33	9	32	9	37	13	17	12	14	2	16	21	1	7	38	9	18					
		7.84%	8.11%	10.81%	1.08%	11.11%	6.82%	9.94%	1.05%	6.36%	14.93%	10.95%	12.20%	5.70%	6.47%	5.96%	9.07%	5.84%	8.39%	12.62%	5.92%	27.27%	9.09%	0.61%	7.84%	5.53%	1.22%	5.04%	7.90%	25.71%	10.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1426	81	93	75	70	99	55	18	17	50	34	72	65	124	58	43	27	69	16	17	0	16	79	35	41	7	29	93	3	40					
		17.06%	14.29%	18.27%	13.49%	13.89%	18.75%	16.57%	18.95%	15.45%	14.93%	24.82%	19.51%	21.81%	24.31%	38.41%	12.18%	17.53%	15.65%	15.53%	5.92%	0.00%	10.39%	23.94%	17.16%	10.79%	8.54%	20.86%	19.33%	8.57%	23.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	50	4	4	4	6	2	1	0	0	1	0	4	1	10	0	1	0	2	0	2	0	0	1	3	0	0	0	1	0	3					
		0.60%	0.71%	0.79%	0.72%	1.19%	0.38%	0.30%	0.00%	0.00%	0.30%	0.00%	1.08%	0.34%	1.96%	0.00%	0.28%	0.00%	0.45%	0.00%	0.70%	0.00%	0.00%	0.30%	1.47%	0.00%	0.00%	0.00%	0.21%	0.00%	1.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	865	97	68	58	62	41	29	9	6	27	9	35	25	70	12	49	28	72	6	8	15	2	5	30	37	10	4	36	1	14					
		10.35%	17.11%	13.36%	10.43%	12.30%	7.77%	8.73%	9.47%	5.45%	8.06%	6.57%	9.49%	8.39%	13.73%	7.95%	13.88%	18.18%	16.33%	5.83%	2.79%	34.09%	1.30%	1.52%	14.71%	9.74%	12.20%	2.88%	7.48%	2.86%	8.28%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	73	6	9	8	4	5	0	0	2	5	0	2	1	6	0	0	0	1	0	4	1	0	1	0	12	0	3	2	0	1					
		0.87%	1.06%	1.77%	1.44%	0.79%	0.95%	0.00%	0.00%	1.82%	1.49%	0.00%	0.54%	0.34%	1.18%	0.00%	0.00%	0.00%	0.23%	0.00%	1.39%	2.27%	0.00%	0.30%	0.00%	3.16%	0.00%	2.16%	0.42%	0.00%	0.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5123	322	270	394	299	336	207	67	76	196	77	206	180	260	68	224	84	249	60	233	15	120	235	115	264	63	93	300	22	88					
		61.30%	56.79%	53.05%	70.86%	59.33%	63.64%	62.35%	70.53%	69.09%	58.51%	56.20%	55.83%	60.40%	50.98%	45.03%	63.46%	54.55%	56.46%	58.25%	81.18%	34.09%	77.92%	71.21%	56.37%	69.47%	76.83%	66.91%	62.37%	62.86%	52.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	4	2	2	0	3	2	0	0	1	0	1	1	2	1	1	0	3	0	0	1	0	0	2	3	1	2	4	0	1					
		0.44%	0.71%	0.39%	0.36%	0.00%	0.57%	0.60%	0.00%	0.00%	0.30%	0.00%	0.27%	0.34%	0.39%	0.66%	0.28%	0.00%	0.68%	0.00%	0.00%	2.27%	0.00%	0.00%	0.98%	0.79%	1.22%	1.44%	0.83%	0.00%	0.59%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
