Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Краснотурьинская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029					
		2.48%	1.89%	0.30%	1.55%	1.18%	1.10%	2.15%	0.00%	3.45%	3.31%	4.59%	1.34%	3.17%	3.18%	2.45%	3.37%	2.23%	0.97%	1.62%	3.69%	2.17%	2.28%	1.72%	2.21%	2.20%	4.58%	4.84%	2.37%	2.95%	2.38%	2.98%	1.81%	4.48%	2.09%	2.79%	2.64%	1.70%	2.23%	0.58%	2.17%	0.00%	0.00%	3.56%					
20	3.Политическая партия «Демократическая партия России»	47	0	0	2	1	0	0	1	1	0	1	0	6	4	3	1	2	1	0	2	1	1	1	1	2	1	1	0	0	0	1	1	0	3	1	1	1	0	0	4	0	0	2					
		0.13%	0.00%	0.00%	0.34%	0.07%	0.00%	0.00%	0.33%	0.08%	0.00%	0.31%	0.00%	0.61%	0.21%	0.18%	0.07%	0.12%	0.24%	0.00%	0.21%	0.11%	0.09%	0.11%	0.11%	0.29%	0.25%	0.16%	0.00%	0.00%	0.00%	0.15%	0.11%	0.00%	0.33%	0.10%	0.06%	0.09%	0.00%	0.00%	0.67%	0.00%	0.00%	0.22%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1979	50	14	28	87	131	16	16	57	41	13	16	71	101	95	76	79	15	66	55	57	66	50	42	47	17	40	56	20	22	41	49	46	43	52	101	47	76	4	25	5	6	40					
		5.61%	6.75%	4.18%	4.82%	6.42%	14.38%	3.43%	5.30%	4.46%	3.24%	3.98%	5.35%	7.27%	5.19%	5.83%	5.57%	4.77%	3.65%	5.63%	5.80%	6.51%	6.02%	5.36%	4.65%	6.90%	4.33%	6.45%	6.99%	4.55%	5.82%	6.11%	5.21%	7.36%	4.74%	5.18%	5.56%	4.43%	6.28%	2.33%	4.18%	3.76%	4.92%	4.31%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	432	10	0	6	17	11	7	3	20	18	4	1	9	39	18	17	24	3	23	9	10	9	12	8	10	2	7	16	8	6	9	9	4	13	11	20	9	3	0	15	4	2	6					
		1.22%	1.35%	0.00%	1.03%	1.25%	1.21%	1.50%	0.99%	1.57%	1.42%	1.22%	0.33%	0.92%	2.00%	1.10%	1.25%	1.45%	0.73%	1.96%	0.95%	1.14%	0.82%	1.29%	0.88%	1.47%	0.51%	1.13%	1.99%	1.82%	1.59%	1.34%	0.96%	0.64%	1.43%	1.10%	1.10%	0.85%	0.25%	0.00%	2.51%	3.01%	1.64%	0.65%					
23	6.Политическая партия «Партия социальной справедливости»	103	0	1	2	7	5	0	1	3	11	0	2	2	5	1	4	1	1	5	2	3	0	2	2	1	1	1	5	1	2	3	3	2	2	1	6	3	8	0	0	0	0	4					
		0.29%	0.00%	0.30%	0.34%	0.52%	0.55%	0.00%	0.33%	0.23%	0.87%	0.00%	0.67%	0.20%	0.26%	0.06%	0.29%	0.06%	0.24%	0.43%	0.21%	0.34%	0.00%	0.21%	0.22%	0.15%	0.25%	0.16%	0.62%	0.23%	0.53%	0.45%	0.32%	0.32%	0.22%	0.10%	0.33%	0.28%	0.66%	0.00%	0.00%	0.00%	0.00%	0.43%					
24	7.Политическая партия «Либерально-демократическая партия России»	4895	117	39	84	180	110	77	35	190	209	56	67	133	276	226	184	264	41	162	135	112	147	131	121	100	51	68	94	54	54	66	130	73	114	168	233	158	130	46	68	17	12	163					
		13.88%	15.79%	11.64%	14.46%	13.28%	12.07%	16.52%	11.59%	14.88%	16.50%	17.13%	22.41%	13.61%	14.18%	13.87%	13.48%	15.94%	9.98%	13.81%	14.24%	12.79%	13.41%	14.06%	13.38%	14.68%	12.98%	10.97%	11.74%	12.27%	14.29%	9.84%	13.83%	11.68%	12.56%	16.73%	12.83%	14.89%	10.74%	26.74%	11.37%	12.78%	9.84%	17.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2694	40	19	38	80	68	23	22	85	97	14	19	102	151	141	116	116	18	123	74	69	74	68	72	52	27	46	64	32	30	58	86	47	84	79	161	88	89	2	46	6	5	63					
		7.64%	5.40%	5.67%	6.54%	5.90%	7.46%	4.94%	7.28%	6.66%	7.66%	4.28%	6.35%	10.44%	7.76%	8.65%	8.50%	7.00%	4.38%	10.49%	7.81%	7.88%	6.75%	7.30%	7.96%	7.64%	6.87%	7.42%	7.99%	7.27%	7.94%	8.64%	9.15%	7.52%	9.25%	7.87%	8.87%	8.29%	7.36%	1.16%	7.69%	4.51%	4.10%	6.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	249	4	2	3	12	14	1	0	10	13	1	0	15	14	9	7	12	5	10	5	5	6	13	5	4	4	1	5	3	3	4	5	1	5	9	11	12	6	2	2	0	0	6					
		0.71%	0.54%	0.60%	0.52%	0.89%	1.54%	0.21%	0.00%	0.78%	1.03%	0.31%	0.00%	1.54%	0.72%	0.55%	0.51%	0.72%	1.22%	0.85%	0.53%	0.57%	0.55%	1.39%	0.55%	0.59%	1.02%	0.16%	0.62%	0.68%	0.79%	0.60%	0.53%	0.16%	0.55%	0.90%	0.61%	1.13%	0.50%	1.16%	0.33%	0.00%	0.00%	0.65%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22595	473	244	394	903	540	316	211	828	777	214	177	572	1224	1030	852	1046	314	712	582	568	733	607	604	408	258	399	495	294	243	435	601	402	591	616	1160	681	827	113	400	95	94	562					
		64.05%	63.83%	72.84%	67.81%	66.64%	59.28%	67.81%	69.87%	64.84%	61.33%	65.44%	59.20%	58.55%	62.87%	63.19%	62.42%	63.16%	76.40%	60.70%	61.39%	64.84%	66.88%	65.13%	66.81%	59.91%	65.65%	64.35%	61.80%	66.82%	64.29%	64.83%	63.94%	64.32%	65.09%	61.35%	63.88%	64.18%	68.35%	65.70%	66.89%	71.43%	77.05%	60.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	456	10	3	1	14	3	2	0	12	20	3	2	16	21	28	20	29	6	16	17	13	13	7	9	18	7	16	19	1	4	9	9	10	9	15	27	16	13	1	8	0	1	8					
		1.29%	1.35%	0.90%	0.17%	1.03%	0.33%	0.43%	0.00%	0.94%	1.58%	0.92%	0.67%	1.64%	1.08%	1.72%	1.47%	1.75%	1.46%	1.36%	1.79%	1.48%	1.19%	0.75%	0.99%	2.64%	1.78%	2.58%	2.37%	0.23%	1.06%	1.34%	0.96%	1.60%	0.99%	1.49%	1.49%	1.51%	1.07%	0.58%	1.34%	0.00%	0.82%	0.86%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
