Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Измалковская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624					
		2.30%	3.21%	2.17%	4.22%	0.47%	0.00%	2.04%	0.00%	6.25%	2.90%	0.47%	1.47%	2.69%	2.37%	3.47%	4.03%	0.00%	3.47%	0.00%	4.37%	2.31%	2.03%	1.48%	0.00%	1.45%	3.29%	3.88%	2.43%	1.52%	2.33%	6.84%	1.68%	2.17%					
20	. Миронов Сергей Михайлович	65	2	2	0	2	2	2	0	0	0	0	0	12	9	2	0	0	5	0	2	5	1	2	1	1	4	0	3	3	2	2	0	1					
		0.66%	0.58%	0.36%	0.00%	0.95%	0.90%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	1.12%	1.39%	0.00%	0.00%	2.89%	0.00%	0.97%	0.96%	0.51%	1.48%	0.90%	0.24%	1.32%	0.00%	0.81%	1.52%	0.58%	1.05%	0.00%	0.14%					
21	. Путин Владимир Владимирович	6082	229	322	133	155	133	162	34	71	99	144	48	771	470	88	79	158	110	50	83	285	121	118	75	264	173	64	238	143	216	120	436	490					
		61.86%	66.76%	58.23%	80.12%	73.46%	59.64%	66.12%	66.67%	88.75%	71.74%	67.29%	70.59%	57.62%	58.60%	61.11%	63.71%	47.88%	63.58%	56.18%	40.29%	54.81%	61.42%	87.41%	67.57%	63.77%	56.91%	62.14%	64.32%	72.22%	62.97%	63.16%	61.15%	66.58%					
22	. Хакамада Ирина Муцуовна	159	6	9	0	4	4	9	0	0	3	2	1	30	16	1	4	4	3	1	5	7	1	2	1	1	3	1	4	3	3	2	7	22					
		1.62%	1.75%	1.63%	0.00%	1.90%	1.79%	3.67%	0.00%	0.00%	2.17%	0.93%	1.47%	2.24%	2.00%	0.69%	3.23%	1.21%	1.73%	1.12%	2.43%	1.35%	0.51%	1.48%	0.90%	0.24%	0.99%	0.97%	1.08%	1.52%	0.87%	1.05%	0.98%	2.99%					
23	. Харитонов Николай Михайлович	2683	87	168	21	42	78	57	16	4	24	42	12	341	232	44	32	152	39	30	88	169	51	10	30	129	103	29	98	42	86	45	208	174					
		27.29%	25.36%	30.38%	12.65%	19.91%	34.98%	23.27%	31.37%	5.00%	17.39%	19.63%	17.65%	25.49%	28.93%	30.56%	25.81%	46.06%	22.54%	33.71%	42.72%	32.50%	25.89%	7.41%	27.03%	31.16%	33.88%	28.16%	26.49%	21.21%	25.07%	23.68%	29.17%	23.64%					
																																							
24	Против всех	312	3	19	0	4	4	5	0	0	5	11	2	79	33	0	4	11	2	0	6	23	17	0	4	3	4	5	13	1	17	1	21	15					
		3.17%	0.87%	3.44%	0.00%	1.90%	1.79%	2.04%	0.00%	0.00%	3.62%	5.14%	2.94%	5.90%	4.11%	0.00%	3.23%	3.33%	1.16%	0.00%	2.91%	4.42%	8.63%	0.00%	3.60%	0.72%	1.32%	4.85%	3.51%	0.51%	4.96%	0.53%	2.95%	2.04%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
