Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    ТИК Верещагинского МР																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638					
		0.66%	0.24%	0.47%	0.96%	0.31%	1.54%	0.31%	1.24%	1.52%	1.14%	1.04%	0.61%	0.60%	0.44%	0.94%	1.20%	0.82%	0.00%	1.29%	0.37%	1.02%	0.95%	0.00%	0.37%	0.00%	0.75%	0.00%	0.57%	0.00%	0.71%	0.53%	0.28%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
