Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Оленинская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	122	2	8	8	5	2	0	0	2	0	0	3	1	10	6	17	0	0	0	2	8	1	1	3	0	27	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	3	1	3	5	0	0	0	0	2	7	4	0	7	1	6	4	0	2	1	3	3	1	1	0	9	9					
14	Число погашенных открепительных удостоверений	258	8	2	2	5	8	10	10	8	10	10	7	9	0	24	13	10	10	10	8	2	9	9	7	10	23	34					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	178	7	6	3	8	2	3	0	2	5	7	4	1	3	4	16	6	5	4	5	3	5	4	11	4	21	39					
		2.22%	3.00%	4.16%	3.09%	2.82%	1.80%	2.75%	0.0%	1.11%	3.78%	2.51%	2.43%	0.48%	2.01%	0.70%	1.25%	3.27%	4.38%	4.65%	4.20%	1.79%	2.41%	4.04%	4.62%	2.05%	1.68%	2.96%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	97	0	3	0	1	0	2	1	2	0	4	0	2	4	6	13	2	1	1	2	2	5	0	1	1	19	25					
		1.21%	0.0%	2.08%	0.0%	0.35%	0.0%	1.83%	0.99%	1.11%	0.0%	1.43%	0.0%	0.97%	2.68%	1.05%	1.02%	1.09%	0.87%	1.16%	1.68%	1.19%	2.41%	0.0%	0.42%	0.51%	1.52%	1.90%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	179	7	2	2	9	2	0	5	3	4	10	3	7	0	15	26	4	3	1	5	1	6	1	3	3	23	34					
		2.23%	3.00%	1.38%	2.06%	3.18%	1.80%	0.0%	4.95%	1.67%	3.03%	3.59%	1.82%	3.41%	0.0%	2.62%	2.04%	2.18%	2.63%	1.16%	4.20%	0.59%	2.89%	1.01%	1.26%	1.53%	1.84%	2.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	119	4	0	0	2	0	0	0	2	0	4	3	8	2	6	29	0	0	1	1	2	3	0	1	2	28	21					
		1.48%	1.71%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	1.11%	0.0%	1.43%	1.82%	3.90%	1.34%	1.05%	2.27%	0.0%	0.0%	1.16%	0.84%	1.19%	1.44%	0.0%	0.42%	1.02%	2.24%	1.59%					
22	"5. ""За Русь Святую"""	65	0	1	0	0	0	0	0	1	2	0	3	3	2	8	11	2	2	0	2	0	0	1	1	0	5	21					
		0.81%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	1.51%	0.0%	1.82%	1.46%	1.34%	1.40%	0.86%	1.09%	1.75%	0.0%	1.68%	0.0%	0.0%	1.01%	0.42%	0.0%	0.40%	1.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	1	0	0	4	0	1	2	0	0	0	0	0	1	2	2	0	0	0	3	0	2	1	2	1	4	4					
		0.37%	0.42%	0.0%	0.0%	1.41%	0.0%	0.91%	1.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.35%	0.15%	0.0%	0.0%	0.0%	2.52%	0.0%	0.96%	1.01%	0.84%	0.51%	0.32%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	74	2	0	0	4	0	2	0	2	1	5	1	0	1	3	12	0	1	0	0	3	0	1	2	4	20	10					
		0.92%	0.85%	0.0%	0.0%	1.41%	0.0%	1.83%	0.0%	1.11%	0.75%	1.79%	0.60%	0.0%	0.67%	0.52%	0.94%	0.0%	0.87%	0.0%	0.0%	1.79%	0.0%	1.01%	0.84%	2.05%	1.60%	0.76%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	0	0	1	0	0	3	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	3	1	4					
		0.21%	0.42%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	1.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.07%	0.0%	0.0%	0.0%	0.84%	0.59%	0.0%	0.0%	0.0%	1.53%	0.08%	0.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	1	1	2	3	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	2	2	0	0	2	2	4					
		0.32%	0.42%	0.69%	2.06%	1.06%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.39%	0.0%	0.0%	0.0%	0.0%	1.19%	0.96%	0.0%	0.0%	1.02%	0.16%	0.30%					
27	"10. ""Аграрная партия России"""	918	23	33	23	28	3	7	7	28	25	51	72	34	18	43	58	10	20	5	18	22	42	13	83	47	102	103					
		11.47%	9.87%	22.91%	23.71%	9.89%	2.70%	6.42%	6.93%	15.64%	18.93%	18.34%	43.90%	16.58%	12.08%	7.53%	4.55%	5.46%	17.54%	5.81%	15.12%	13.17%	20.28%	13.13%	34.87%	24.10%	8.17%	7.83%					
28	"11. ""Истинные патриоты России"""	10	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	3					
		0.12%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.54%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.16%	0.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	0	0	2	4	0	2	2	2	1	3	1	1	3	6	15	5	0	0	2	1	0	0	1	3	18	15					
		1.08%	0.0%	0.0%	2.06%	1.41%	0.0%	1.83%	1.98%	1.11%	0.75%	1.07%	0.60%	0.48%	2.01%	1.05%	1.17%	2.73%	0.0%	0.0%	1.68%	0.59%	0.0%	0.0%	0.42%	1.53%	1.44%	1.14%					
30	"13. ""Демократическая партия России"""	24	1	0	0	1	1	0	0	2	1	0	0	0	2	1	5	0	0	0	1	0	3	0	0	0	1	5					
		0.30%	0.42%	0.0%	0.0%	0.35%	0.90%	0.0%	0.0%	1.11%	0.75%	0.0%	0.0%	0.0%	1.34%	0.17%	0.39%	0.0%	0.0%	0.0%	0.84%	0.0%	1.44%	0.0%	0.0%	0.0%	0.08%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	0	3	0	1	0	1	0	1	0	0	1	0	3	0	0	0	1	0	2	1	0	0	4	3					
		0.27%	0.42%	0.0%	0.0%	1.06%	0.0%	0.91%	0.0%	0.55%	0.0%	0.35%	0.0%	0.0%	0.67%	0.0%	0.23%	0.0%	0.0%	0.0%	0.84%	0.0%	0.96%	1.01%	0.0%	0.0%	0.32%	0.22%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	3	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.87%	0.0%	0.0%	0.59%	0.0%	0.0%	0.42%	0.0%	0.24%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	436	8	5	4	10	2	4	8	3	8	30	10	2	11	14	66	9	6	0	5	8	10	5	16	3	103	86					
		5.45%	3.43%	3.47%	4.12%	3.53%	1.80%	3.66%	7.92%	1.67%	6.06%	10.79%	6.09%	0.97%	7.38%	2.45%	5.18%	4.91%	5.26%	0.0%	4.20%	4.79%	4.83%	5.05%	6.72%	1.53%	8.25%	6.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	0	1	4	0	1	0	4	1	1	1	1	0	0	2	1	1	1	0	1	1	0	3	0	1	6					
		0.40%	0.42%	0.0%	1.03%	1.41%	0.0%	0.91%	0.0%	2.23%	0.75%	0.35%	0.60%	0.48%	0.0%	0.0%	0.15%	0.54%	0.87%	1.16%	0.0%	0.59%	0.48%	0.0%	1.26%	0.0%	0.08%	0.45%					
35	"18. ""ЛДПР"""	860	31	9	12	32	10	16	18	25	6	36	8	8	17	39	165	15	12	20	10	8	21	13	23	12	142	152					
		10.75%	13.30%	6.25%	12.37%	11.30%	9.00%	14.67%	17.82%	13.96%	4.54%	12.94%	4.87%	3.90%	11.40%	6.83%	12.96%	8.19%	10.52%	23.25%	8.40%	4.79%	10.14%	13.13%	9.66%	6.15%	11.38%	11.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	0	4	2	10	1	4	3	2	1	6	3	3	3	12	43	2	1	3	1	3	4	3	2	4	36	29					
		2.31%	0.0%	2.77%	2.06%	3.53%	0.90%	3.66%	2.97%	1.11%	0.75%	2.15%	1.82%	1.46%	2.01%	2.10%	3.37%	1.09%	0.87%	3.48%	0.84%	1.79%	1.93%	3.03%	0.84%	2.05%	2.88%	2.20%					
37	"20. ""Политическая партия ""Единая Россия"""	3312	106	60	38	116	76	49	32	64	43	97	28	109	57	286	606	115	48	42	45	78	65	44	60	72	483	493					
		41.40%	45.49%	41.66%	39.17%	40.98%	68.46%	44.95%	31.68%	35.75%	32.57%	34.89%	17.07%	53.17%	38.25%	50.08%	47.60%	62.84%	42.10%	48.83%	37.81%	46.70%	31.40%	44.44%	25.21%	36.92%	38.73%	37.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	1	1	0	0	1	0	0	0	1	2	5	5	0	0	1	1	0	1	1	0	0	0	2					
		0.27%	0.0%	0.0%	0.0%	0.35%	0.90%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.48%	1.34%	0.87%	0.39%	0.0%	0.0%	1.16%	0.84%	0.0%	0.48%	1.01%	0.0%	0.0%	0.0%	0.15%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6	0	0	0	0	0	0	0	0	0	0	4					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.48%	0.67%	0.17%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	942	29	12	3	29	8	14	23	22	28	16	15	15	10	88	149	6	8	5	9	24	27	9	21	21	167	184					
		11.77%	12.44%	8.33%	3.09%	10.24%	7.20%	12.84%	22.77%	12.29%	21.21%	5.75%	9.14%	7.31%	6.71%	15.41%	11.70%	3.27%	7.01%	5.81%	7.56%	14.37%	13.04%	9.09%	8.82%	10.76%	13.39%	13.99%					
																																	
41	Против всех	230	3	5	2	11	3	0	0	1	3	1	6	9	4	14	33	5	2	0	7	5	5	1	4	6	54	46					
		2.87%	1.28%	3.47%	2.06%	3.88%	2.70%	0.0%	0.0%	0.55%	2.27%	0.35%	3.65%	4.39%	2.68%	2.45%	2.59%	2.73%	1.75%	0.0%	5.88%	2.99%	2.41%	1.01%	1.68%	3.07%	4.33%	3.49%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
