Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    район Чертаново Северное																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942					
11	Число полученных открепительных  удостоверений	1972	79	80	69	80	69	70	45	88	67	67	70	70	66	69	79	68	70	68	70	66	69	69	55	70	70	79	70	80					
12	Число выданных открепительных удостоверений	1170	56	42	43	39	30	34	34	84	42	47	34	44	39	30	46	41	51	53	33	41	42	33	25	49	38	40	35	45					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	815	91	18	24	11	19	24	79	97	25	16	10	12	16	22	51	51	27	17	6	32	10	14	23	29	30	26	16	19					
14	Число неиспользованных открепительных удостоверений	802	23	38	26	41	39	36	11	4	25	20	36	26	27	39	33	27	19	15	37	25	27	36	30	21	32	39	35	35					
15	"Число открепительных удостоверений, выданных в ТИК"	28	1	0	1	0	1	0	0	2	3	3	0	0	4	1	1	2	0	2	0	4	1	1	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																			
18	. Глазьев Сергей Юрьевич	2610	107	115	91	107	84	77	87	117	93	66	74	88	75	68	117	110	75	79	71	61	70	96	67	115	124	121	138	117					
		6.99%	6.71%	7.53%	6.69%	7.67%	5.60%	6.05%	6.90%	6.36%	7.51%	5.94%	7.06%	5.87%	5.94%	6.13%	7.86%	8.11%	5.98%	6.48%	6.52%	5.29%	5.94%	8.60%	6.50%	7.51%	8.56%	8.14%	9.76%	7.55%					
19	. Малышкин Олег Александрович	415	19	15	16	24	18	20	17	26	9	10	21	25	15	14	9	16	10	13	13	17	14	10	10	5	11	11	12	15					
		1.11%	1.19%	0.98%	1.18%	1.72%	1.20%	1.57%	1.35%	1.41%	0.73%	0.90%	2.00%	1.67%	1.19%	1.26%	0.60%	1.18%	0.80%	1.07%	1.19%	1.47%	1.19%	0.90%	0.97%	0.33%	0.76%	0.74%	0.85%	0.97%					
20	. Миронов Сергей Михайлович	209	10	8	8	6	5	9	4	8	4	8	4	15	8	6	8	8	1	8	2	10	9	6	7	4	9	17	10	7					
		0.56%	0.63%	0.52%	0.59%	0.43%	0.33%	0.71%	0.32%	0.44%	0.32%	0.72%	0.38%	1.00%	0.63%	0.54%	0.54%	0.59%	0.08%	0.66%	0.18%	0.87%	0.76%	0.54%	0.68%	0.26%	0.62%	1.14%	0.71%	0.45%					
21	. Путин Владимир Владимирович	24759	905	992	900	890	1092	832	835	1275	794	797	727	1021	868	727	1057	851	881	852	800	816	833	721	683	1001	847	931	826	1005					
		66.31%	56.74%	64.92%	66.13%	63.80%	72.85%	65.41%	66.27%	69.33%	64.14%	71.67%	69.37%	68.07%	68.73%	65.55%	70.99%	62.71%	70.26%	69.89%	73.46%	70.71%	70.65%	64.61%	66.31%	65.38%	58.45%	62.61%	58.42%	64.88%					
22	. Хакамада Ирина Муцуовна	3454	282	152	112	153	116	133	130	120	141	86	66	135	93	103	135	142	110	95	70	95	95	87	85	139	152	142	144	141					
		9.25%	17.68%	9.95%	8.23%	10.97%	7.74%	10.46%	10.32%	6.53%	11.39%	7.73%	6.30%	9.00%	7.36%	9.29%	9.07%	10.46%	8.77%	7.79%	6.43%	8.23%	8.06%	7.80%	8.25%	9.08%	10.49%	9.55%	10.18%	9.10%					
23	. Харитонов Николай Михайлович	2980	117	103	118	104	91	102	82	144	93	71	76	114	103	85	71	120	70	95	83	86	75	91	97	148	171	144	162	164					
		7.98%	7.34%	6.74%	8.67%	7.46%	6.07%	8.02%	6.51%	7.83%	7.51%	6.38%	7.25%	7.60%	8.16%	7.66%	4.77%	8.84%	5.58%	7.79%	7.62%	7.45%	6.36%	8.15%	9.42%	9.67%	11.80%	9.68%	11.46%	10.59%					
																																			
24	Против всех	2564	146	129	79	106	84	88	100	129	97	64	66	86	86	95	78	95	93	66	43	55	74	90	72	113	126	105	109	90					
		6.87%	9.15%	8.44%	5.80%	7.60%	5.60%	6.92%	7.94%	7.01%	7.84%	5.76%	6.30%	5.73%	6.81%	8.57%	5.24%	7.00%	7.42%	5.41%	3.95%	4.77%	6.28%	8.06%	6.99%	7.38%	8.70%	7.06%	7.71%	5.81%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
