Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    ТИК Карагайского МР																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.30%	0.00%	0.00%	0.38%	0.00%	0.15%	0.23%	0.00%	0.17%	0.00%	0.53%	0.45%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1358	17	17	88	25	28	57	21	97	14	39	129	125	93	47	23	59	58	35	40	60	53	40	87	18	17	41	30					
		12.86%	9.60%	17.17%	13.33%	7.49%	9.59%	13.77%	12.96%	14.72%	8.38%	15.54%	16.15%	14.12%	13.86%	11.03%	16.67%	9.85%	10.23%	9.33%	8.97%	14.22%	13.18%	17.54%	14.29%	13.85%	6.27%	22.78%	15.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	490	1	3	23	10	7	21	1	30	2	13	65	66	48	13	4	32	37	18	6	15	13	13	31	3	5	6	4					
		4.64%	0.56%	3.03%	3.48%	2.99%	2.40%	5.07%	0.62%	4.55%	1.20%	5.18%	8.14%	7.46%	7.15%	3.05%	2.90%	5.34%	6.53%	4.80%	1.35%	3.55%	3.23%	5.70%	5.09%	2.31%	1.85%	3.33%	2.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	100	4	1	2	3	0	6	5	2	5	2	9	10	7	4	0	6	4	6	0	5	9	1	4	0	1	0	4					
		0.95%	2.26%	1.01%	0.30%	0.90%	0.00%	1.45%	3.09%	0.30%	2.99%	0.80%	1.13%	1.13%	1.04%	0.94%	0.00%	1.00%	0.71%	1.60%	0.00%	1.18%	2.24%	0.44%	0.66%	0.00%	0.37%	0.00%	2.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7195	138	74	424	244	215	281	121	467	133	174	492	552	393	291	82	415	393	266	363	296	289	145	396	93	228	109	121					
		68.12%	77.97%	74.75%	64.24%	73.05%	73.63%	67.87%	74.69%	70.86%	79.64%	69.32%	61.58%	62.37%	58.57%	68.31%	59.42%	69.28%	69.31%	70.93%	81.39%	70.14%	71.89%	63.60%	65.02%	71.54%	84.13%	60.56%	60.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	51	0	0	8	0	0	3	1	1	0	0	1	7	6	0	0	7	11	1	1	0	0	1	1	0	2	0	0					
		0.48%	0.00%	0.00%	1.21%	0.00%	0.00%	0.72%	0.62%	0.15%	0.00%	0.00%	0.13%	0.79%	0.89%	0.00%	0.00%	1.17%	1.94%	0.27%	0.22%	0.00%	0.00%	0.44%	0.16%	0.00%	0.74%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
