Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Хлевенская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884					
		0.24%	0.00%	0.00%	0.00%	0.14%	0.00%	2.70%	0.09%	0.81%	0.27%	0.00%	0.13%	0.42%	0.56%	0.00%	0.00%	0.23%	0.32%	0.00%	0.00%	0.23%	0.65%	0.73%	0.00%	0.36%	0.20%	0.21%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	1	0	0	0	0	0	1	1	2	1	1	0	0	0	2	0	0	0	0	0	0	1	1	0					
		0.09%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.27%	0.26%	0.10%	0.56%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.10%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1651	31	10	48	67	20	3	83	16	79	63	85	174	22	25	17	70	113	56	20	27	12	42	10	292	165	101					
		14.11%	7.83%	12.05%	10.50%	9.15%	8.33%	4.05%	7.33%	12.90%	21.64%	17.12%	11.02%	18.22%	12.22%	16.03%	20.00%	15.87%	18.23%	16.62%	14.60%	6.25%	7.79%	10.24%	6.25%	20.78%	16.48%	20.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	9	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.20%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1					
		0.06%	0.25%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.07%	0.10%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	889	11	7	49	45	7	1	48	14	28	39	74	64	15	12	1	37	27	27	7	40	15	26	16	125	109	45					
		7.60%	2.78%	8.43%	10.72%	6.15%	2.92%	1.35%	4.24%	11.29%	7.67%	10.60%	9.60%	6.70%	8.33%	7.69%	1.18%	8.39%	4.35%	8.01%	5.11%	9.26%	9.74%	6.34%	10.00%	8.90%	10.89%	9.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	684	13	2	20	16	6	6	60	6	17	21	33	81	16	9	13	20	38	21	19	18	13	9	7	96	91	33					
		5.85%	3.28%	2.41%	4.38%	2.19%	2.50%	8.11%	5.30%	4.84%	4.66%	5.71%	4.28%	8.48%	8.89%	5.77%	15.29%	4.54%	6.13%	6.23%	13.87%	4.17%	8.44%	2.20%	4.38%	6.83%	9.09%	6.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	4	2	2	2	2	0	8	2	1	2	3	3	0	2	1	2	5	1	0	0	1	2	0	15	6	2					
		0.58%	1.01%	2.41%	0.44%	0.27%	0.83%	0.00%	0.71%	1.61%	0.27%	0.54%	0.39%	0.31%	0.00%	1.28%	1.18%	0.45%	0.81%	0.30%	0.00%	0.00%	0.65%	0.49%	0.00%	1.07%	0.60%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7871	330	60	321	499	198	62	889	80	232	228	568	597	112	100	50	296	367	222	84	333	109	311	126	817	586	294					
		67.28%	83.33%	72.29%	70.24%	68.17%	82.50%	83.78%	78.46%	64.52%	63.56%	61.96%	73.67%	62.51%	62.22%	64.10%	58.82%	67.12%	59.19%	65.88%	61.31%	77.08%	70.78%	75.85%	78.75%	58.15%	58.54%	60.87%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	1	0	1	0	1	0	4	0	1	0	1	4	2	1	2	2	1	0	0	1	1	2	0	5	3	1					
		0.29%	0.25%	0.00%	0.22%	0.00%	0.42%	0.00%	0.35%	0.00%	0.27%	0.00%	0.13%	0.42%	1.11%	0.64%	2.35%	0.45%	0.16%	0.00%	0.00%	0.23%	0.65%	0.49%	0.00%	0.36%	0.30%	0.21%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
