Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Хлевенская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840					
		8.74%	4.83%	9.27%	6.83%	7.14%	13.47%	6.92%	5.44%	9.30%	7.69%	11.30%	14.89%	2.05%	6.70%	10.37%	5.66%	9.17%	6.50%	7.40%	7.98%	10.06%	7.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	963	41	42	31	23	73	10	23	35	67	78	15	1	37	61	25	39	5	35	173	98	51					
		8.89%	10.43%	11.80%	5.17%	9.66%	7.62%	7.69%	6.95%	11.63%	10.31%	8.40%	7.98%	0.68%	9.92%	10.37%	5.66%	11.54%	4.07%	7.85%	10.54%	8.43%	10.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	59	3	1	0	2	2	0	3	0	3	8	1	0	3	3	3	4	1	3	12	3	4					
		0.54%	0.76%	0.28%	0.00%	0.84%	0.21%	0.00%	0.91%	0.00%	0.46%	0.86%	0.53%	0.00%	0.80%	0.51%	0.68%	1.18%	0.81%	0.67%	0.73%	0.26%	0.81%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3569	90	121	205	49	340	46	69	92	264	346	40	12	164	221	132	83	28	99	529	449	190					
		32.95%	22.90%	33.99%	34.17%	20.59%	35.49%	35.38%	20.85%	30.56%	40.62%	37.24%	21.28%	8.22%	43.97%	37.59%	29.86%	24.56%	22.76%	22.20%	32.22%	38.61%	38.31%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	3	3	1	3	7	1	2	0	6	7	6	2	5	7	3	2	2	5	23	18	6					
		1.03%	0.76%	0.84%	0.17%	1.26%	0.73%	0.77%	0.60%	0.00%	0.92%	0.75%	3.19%	1.37%	1.34%	1.19%	0.68%	0.59%	1.63%	1.12%	1.40%	1.55%	1.21%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4867	230	147	266	133	382	61	215	142	243	367	93	128	136	222	237	171	74	259	738	427	196					
		44.94%	58.52%	41.29%	44.33%	55.88%	39.87%	46.92%	64.95%	47.18%	37.38%	39.50%	49.47%	87.67%	36.46%	37.76%	53.62%	50.59%	60.16%	58.07%	44.95%	36.72%	39.52%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	7	1	0	0	11	1	1	2	3	7	0	0	0	5	3	2	0	4	3	4	4					
		0.54%	1.78%	0.28%	0.00%	0.00%	1.15%	0.77%	0.30%	0.66%	0.46%	0.75%	0.00%	0.00%	0.00%	0.85%	0.68%	0.59%	0.00%	0.90%	0.18%	0.34%	0.81%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
