Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Павлово-Посадская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1330	0	15	35	25	10	15	35	40	33	25	25	28	30	25	30	20	26	35	15	35	20	41	35	35	35	43	35	20	20	30	30	35	15	42	55	5	25	5	18	27	25	15	55	10	47	10	30	15	30	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1254	0	15	35	25	10	13	29	40	31	25	19	28	30	23	23	20	24	33	12	35	20	40	24	33	33	43	35	19	17	23	30	29	11	42	55	5	25	5	17	27	25	15	55	10	47	10	30	9	30	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	741	6	7	21	17	19	9	30	27	26	19	16	8	11	17	27	17	12	11	3	14	6	15	14	17	13	11	5	15	15	17	26	10	28	14	13	7	8	10	9	14	13	6	29	21	24	13	18	9	12	12					
14	Число погашенных неиспользованных открепительных удостоверений	76	0	0	0	0	0	2	6	0	2	0	6	0	0	2	7	0	2	2	3	0	0	1	11	2	2	0	0	1	3	7	0	6	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	62	0	1	1	2	3	2	0	5	1	1	1	1	1	1	2	0	1	0	1	2	1	4	2	3	3	2	2	2	2	2	1	0	0	0	2	0	0	0	0	0	2	0	5	0	3	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5402	64	89	189	181	69	62	94	196	118	129	143	175	160	81	106	106	112	131	58	185	112	186	189	161	139	108	129	94	67	134	106	58	91	111	157	12	67	35	37	64	130	11	267	79	163	49	59	42	51	46					
		17.33%	19.63%	20.23%	16.24%	17.52%	23.39%	15.66%	18.95%	19.20%	14.75%	15.28%	18.33%	15.97%	18.91%	17.23%	15.59%	17.32%	16.87%	16.50%	12.47%	17.62%	17.13%	18.08%	18.00%	18.27%	16.83%	19.74%	16.91%	14.71%	12.16%	17.34%	16.41%	14.29%	17.84%	14.40%	15.72%	9.92%	17.49%	15.91%	21.14%	17.11%	18.54%	10.00%	19.85%	28.52%	18.15%	25.39%	15.05%	18.92%	27.72%	18.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4888	54	65	202	145	46	55	73	149	101	151	128	160	114	87	101	113	106	129	81	173	123	146	183	131	142	89	117	106	89	112	93	75	80	124	142	18	64	19	15	56	117	28	227	43	162	25	45	35	28	21					
		15.68%	16.56%	14.77%	17.35%	14.04%	15.59%	13.89%	14.72%	14.59%	12.63%	17.89%	16.41%	14.60%	13.48%	18.51%	14.85%	18.46%	15.96%	16.25%	17.42%	16.48%	18.81%	14.19%	17.43%	14.87%	17.19%	16.27%	15.33%	16.59%	16.15%	14.49%	14.40%	18.47%	15.69%	16.08%	14.21%	14.88%	16.71%	8.64%	8.57%	14.97%	16.69%	25.45%	16.88%	15.52%	18.04%	12.95%	11.48%	15.77%	15.22%	8.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	378	5	6	13	20	2	5	2	17	9	13	11	14	13	7	6	10	8	18	5	10	5	11	7	7	12	6	5	5	4	14	7	6	3	13	11	2	7	2	3	2	9	0	15	4	9	4	2	2	1	6					
		1.21%	1.53%	1.36%	1.12%	1.94%	0.68%	1.26%	0.40%	1.67%	1.13%	1.54%	1.41%	1.28%	1.54%	1.49%	0.88%	1.63%	1.20%	2.27%	1.08%	0.95%	0.76%	1.07%	0.67%	0.79%	1.45%	1.10%	0.66%	0.78%	0.73%	1.81%	1.08%	1.48%	0.59%	1.69%	1.10%	1.65%	1.83%	0.91%	1.71%	0.53%	1.28%	0.00%	1.12%	1.44%	1.00%	2.07%	0.51%	0.90%	0.54%	2.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7870	60	103	288	214	71	117	129	249	242	212	218	305	190	102	155	160	186	215	136	305	176	254	252	229	209	141	197	183	152	209	173	96	140	218	307	33	85	36	32	67	182	16	276	67	193	33	109	49	46	53					
		25.25%	18.40%	23.41%	24.74%	20.72%	24.07%	29.55%	26.01%	24.39%	30.25%	25.12%	27.95%	27.83%	22.46%	21.70%	22.79%	26.14%	28.01%	27.08%	29.25%	29.05%	26.91%	24.68%	24.00%	25.99%	25.30%	25.78%	25.82%	28.64%	27.59%	27.04%	26.78%	23.65%	27.45%	28.27%	30.73%	27.27%	22.19%	16.36%	18.29%	17.91%	25.96%	14.55%	20.52%	24.19%	21.49%	17.10%	27.81%	22.07%	25.00%	20.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1593	6	33	66	62	22	29	37	73	51	67	51	63	46	22	38	22	38	39	28	65	45	59	64	45	58	16	31	33	22	39	40	9	23	35	45	1	6	7	0	10	26	5	38	10	36	3	9	7	6	7					
		5.11%	1.84%	7.50%	5.67%	6.00%	7.46%	7.32%	7.46%	7.15%	6.38%	7.94%	6.54%	5.75%	5.44%	4.68%	5.59%	3.59%	5.72%	4.91%	6.02%	6.19%	6.88%	5.73%	6.10%	5.11%	7.02%	2.93%	4.06%	5.16%	3.99%	5.05%	6.19%	2.22%	4.51%	4.54%	4.50%	0.83%	1.57%	3.18%	0.00%	2.67%	3.71%	4.55%	2.83%	3.61%	4.01%	1.55%	2.30%	3.15%	3.26%	2.76%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9672	122	126	361	377	72	113	137	293	247	237	202	333	279	146	241	160	193	220	138	255	162	323	318	279	236	156	250	205	194	234	183	134	161	229	282	51	139	109	83	155	210	47	454	69	282	76	161	81	40	117					
		31.03%	37.42%	28.64%	31.01%	36.50%	24.41%	28.54%	27.62%	28.70%	30.88%	28.08%	25.90%	30.38%	32.98%	31.06%	35.44%	26.14%	29.07%	27.71%	29.68%	24.29%	24.77%	31.39%	30.29%	31.67%	28.57%	28.52%	32.77%	32.08%	35.21%	30.27%	28.33%	33.00%	31.57%	29.70%	28.23%	42.15%	36.29%	49.55%	47.43%	41.44%	29.96%	42.73%	33.75%	24.91%	31.40%	39.38%	41.07%	36.49%	21.74%	46.06%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	282	1	3	7	21	4	4	7	15	12	6	8	8	7	4	8	7	5	3	3	11	5	7	10	9	4	5	2	3	3	6	5	3	3	8	8	0	4	1	1	5	11	1	11	1	17	0	0	2	2	1					
		0.90%	0.31%	0.68%	0.60%	2.03%	1.36%	1.01%	1.41%	1.47%	1.50%	0.71%	1.03%	0.73%	0.83%	0.85%	1.18%	1.14%	0.75%	0.38%	0.65%	1.05%	0.76%	0.68%	0.95%	1.02%	0.48%	0.91%	0.26%	0.47%	0.54%	0.78%	0.77%	0.74%	0.59%	1.04%	0.80%	0.00%	1.04%	0.45%	0.57%	1.34%	1.57%	0.91%	0.82%	0.36%	1.89%	0.00%	0.00%	0.90%	1.09%	0.39%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
