Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Павлово-Посадская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	954	22	17	32	25	19	10	22	32	26	41	37	15	11	10	11	20	11	7	24	12	20	18	28	18	20	47	16	14	15	7	53	10	35	16	11	7	7	9	21	7	28	9	20	26	24	9	25	12	11	7					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	151	0	3	5	2	2	1	8	9	8	11	9	4	5	3	0	0	6	0	7	3	5	5	3	11	4	3	2	5	0	2	2	3	2	1	2	0	0	0	1	0	4	0	6	1	1	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	1079	15	22	28	29	13	20	29	32	20	36	14	20	24	10	20	27	29	28	28	28	20	45	44	37	34	19	30	18	23	31	23	21	12	32	24	16	3	3	11	1	27	2	45	11	13	9	39	7	3	4					
		2.99%	4.53%	3.89%	2.15%	2.81%	3.69%	3.68%	4.48%	3.23%	2.56%	2.84%	1.61%	2.10%	3.83%	1.56%	2.39%	3.90%	3.14%	4.13%	2.13%	2.87%	2.55%	3.97%	3.73%	3.24%	3.33%	2.71%	3.68%	2.15%	3.01%	3.69%	3.23%	4.23%	2.39%	2.71%	2.68%	3.84%	2.13%	1.51%	2.20%	0.39%	3.55%	1.53%	3.08%	3.34%	2.93%	4.25%	3.54%	3.13%	1.51%	1.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	403	1	7	17	7	5	5	10	15	9	18	12	15	10	5	10	9	12	11	15	16	9	20	19	15	13	5	10	10	9	8	7	3	4	11	7	3	2	1	2	1	8	0	4	4	3	1	12	1	2	0					
		1.12%	0.30%	1.24%	1.30%	0.68%	1.42%	0.92%	1.55%	1.51%	1.15%	1.42%	1.38%	1.58%	1.59%	0.78%	1.19%	1.30%	1.30%	1.62%	1.14%	1.64%	1.15%	1.77%	1.61%	1.31%	1.27%	0.71%	1.23%	1.19%	1.18%	0.95%	0.98%	0.60%	0.80%	0.93%	0.78%	0.72%	1.42%	0.50%	0.40%	0.39%	1.05%	0.00%	0.27%	1.22%	0.68%	0.47%	1.09%	0.45%	1.01%	0.00%					
20	3.Политическая партия «Демократическая партия России»	61	0	2	0	1	1	0	0	0	5	1	2	1	1	1	0	1	3	2	3	2	0	0	3	0	1	1	1	1	1	1	1	12	2	3	1	0	0	0	1	0	0	0	0	1	2	1	1	1	0	0					
		0.17%	0.00%	0.35%	0.00%	0.10%	0.28%	0.00%	0.00%	0.00%	0.64%	0.08%	0.23%	0.11%	0.16%	0.16%	0.00%	0.14%	0.32%	0.29%	0.23%	0.21%	0.00%	0.00%	0.25%	0.00%	0.10%	0.14%	0.12%	0.12%	0.13%	0.12%	0.14%	2.42%	0.40%	0.25%	0.11%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.30%	0.45%	0.47%	0.09%	0.45%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5249	29	84	226	215	62	75	93	129	100	221	155	142	67	84	100	83	158	104	224	163	115	139	162	192	133	94	122	134	115	125	102	70	77	198	105	52	15	27	65	23	74	13	204	56	54	25	131	26	40	47					
		14.59%	8.76%	14.84%	17.32%	20.83%	17.61%	13.81%	14.37%	13.00%	12.80%	17.42%	17.82%	14.93%	10.69%	13.15%	11.93%	11.98%	17.10%	15.34%	17.03%	16.74%	14.65%	12.27%	13.72%	16.81%	13.04%	13.41%	14.95%	15.99%	15.05%	14.88%	14.33%	14.11%	15.31%	16.78%	11.74%	12.47%	10.64%	13.57%	13.00%	9.02%	9.72%	9.92%	13.95%	17.02%	12.19%	11.79%	11.88%	11.61%	20.10%	17.03%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	574	3	11	21	15	5	17	9	19	10	20	8	14	13	10	7	19	9	5	18	11	15	17	25	11	12	13	26	13	21	10	11	7	3	23	11	5	1	0	5	3	8	2	20	17	6	3	25	11	4	2					
		1.60%	0.91%	1.94%	1.61%	1.45%	1.42%	3.13%	1.39%	1.92%	1.28%	1.58%	0.92%	1.47%	2.07%	1.56%	0.84%	2.74%	0.97%	0.74%	1.37%	1.13%	1.91%	1.50%	2.12%	0.96%	1.18%	1.85%	3.19%	1.55%	2.75%	1.19%	1.54%	1.41%	0.60%	1.95%	1.23%	1.20%	0.71%	0.00%	1.00%	1.18%	1.05%	1.53%	1.37%	5.17%	1.35%	1.42%	2.27%	4.91%	2.01%	0.72%					
23	6.Политическая партия «Партия социальной справедливости»	98	3	1	1	0	0	1	1	1	2	2	1	1	3	3	3	3	2	1	6	3	1	5	3	7	3	3	3	1	2	1	3	1	0	6	4	1	1	1	2	0	1	0	2	4	0	1	2	1	1	0					
		0.27%	0.91%	0.18%	0.08%	0.00%	0.00%	0.18%	0.15%	0.10%	0.26%	0.16%	0.11%	0.11%	0.48%	0.47%	0.36%	0.43%	0.22%	0.15%	0.46%	0.31%	0.13%	0.44%	0.25%	0.61%	0.29%	0.43%	0.37%	0.12%	0.26%	0.12%	0.42%	0.20%	0.00%	0.51%	0.45%	0.24%	0.71%	0.50%	0.40%	0.00%	0.13%	0.00%	0.14%	1.22%	0.00%	0.47%	0.18%	0.45%	0.50%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3042	33	47	111	69	28	33	46	80	79	100	79	77	41	64	78	70	81	82	135	97	56	107	81	79	82	57	53	73	55	65	58	34	39	117	90	31	19	10	37	26	80	8	151	25	27	10	90	22	15	15					
		8.45%	9.97%	8.30%	8.51%	6.69%	7.95%	6.08%	7.11%	8.06%	10.12%	7.88%	9.08%	8.10%	6.54%	10.02%	9.31%	10.10%	8.77%	12.09%	10.27%	9.96%	7.13%	9.44%	6.86%	6.92%	8.04%	8.13%	6.50%	8.71%	7.20%	7.74%	8.15%	6.85%	7.75%	9.92%	10.07%	7.43%	13.48%	5.03%	7.40%	10.20%	10.51%	6.11%	10.33%	7.60%	6.09%	4.72%	8.16%	9.82%	7.54%	5.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2558	26	38	90	64	30	55	54	70	83	93	52	89	38	34	52	40	75	40	89	73	70	95	83	75	71	51	64	51	53	62	51	33	34	89	53	17	7	11	23	16	56	1	127	15	22	11	83	18	15	16					
		7.11%	7.85%	6.71%	6.90%	6.20%	8.52%	10.13%	8.35%	7.06%	10.63%	7.33%	5.98%	9.36%	6.06%	5.32%	6.21%	5.77%	8.12%	5.90%	6.77%	7.49%	8.92%	8.38%	7.03%	6.57%	6.96%	7.28%	7.84%	6.09%	6.94%	7.38%	7.16%	6.65%	6.76%	7.54%	5.93%	4.08%	4.96%	5.53%	4.60%	6.27%	7.36%	0.76%	8.69%	4.56%	4.97%	5.19%	7.52%	8.04%	7.54%	5.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	417	5	9	22	13	2	5	9	18	6	24	12	9	9	3	11	7	13	3	12	8	9	5	14	6	15	9	7	10	10	11	6	5	8	14	10	1	2	3	9	2	13	1	11	7	8	3	11	3	2	2					
		1.16%	1.51%	1.59%	1.69%	1.26%	0.57%	0.92%	1.39%	1.81%	0.77%	1.89%	1.38%	0.95%	1.44%	0.47%	1.31%	1.01%	1.41%	0.44%	0.91%	0.82%	1.15%	0.44%	1.19%	0.53%	1.47%	1.28%	0.86%	1.19%	1.31%	1.31%	0.84%	1.01%	1.59%	1.19%	1.12%	0.24%	1.42%	1.51%	1.80%	0.78%	1.71%	0.76%	0.75%	2.13%	1.81%	1.42%	0.99%	1.34%	1.01%	0.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21481	204	331	749	602	196	316	373	594	435	688	506	549	401	404	541	420	513	374	749	537	467	673	721	680	628	435	473	505	457	512	419	295	305	645	569	278	88	143	340	180	480	104	857	181	303	142	687	133	116	183					
		59.70%	61.63%	58.48%	57.39%	58.33%	55.68%	58.20%	57.65%	59.88%	55.70%	54.22%	58.16%	57.73%	63.96%	63.22%	64.56%	60.61%	55.52%	55.16%	56.96%	55.13%	59.49%	59.40%	61.05%	59.54%	61.57%	62.05%	57.97%	60.26%	59.82%	60.95%	58.85%	59.48%	60.64%	54.66%	63.65%	66.67%	62.41%	71.86%	68.00%	70.59%	63.07%	79.39%	58.62%	55.02%	68.40%	66.98%	62.28%	59.38%	58.29%	66.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	575	5	8	28	12	7	12	15	21	19	42	17	26	13	14	6	8	16	13	16	22	15	14	13	18	21	5	10	12	11	9	24	7	13	22	7	4	1	0	2	1	7	0	19	4	5	3	5	0	0	3					
		1.60%	1.51%	1.41%	2.15%	1.16%	1.99%	2.21%	2.32%	2.12%	2.43%	3.31%	1.95%	2.73%	2.07%	2.19%	0.72%	1.15%	1.73%	1.92%	1.22%	2.26%	1.91%	1.24%	1.10%	1.58%	2.06%	0.71%	1.23%	1.43%	1.44%	1.07%	3.37%	1.41%	2.58%	1.86%	0.78%	0.96%	0.71%	0.00%	0.40%	0.39%	0.92%	0.00%	1.30%	1.22%	1.13%	1.42%	0.45%	0.00%	0.00%	1.09%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
