Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Чойская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219					
14	Число погашенных открепительных удостоверений	126	9	10	10	2	5	7	14	14	7	9	5	5	10	9	5	5					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
18	"1. ""ЕДИНЕНИЕ"""	96	9	11	8	1	0	1	5	4	6	12	5	11	8	12	0	3					
		2.32%	2.60%	2.64%	2.14%	1.36%	0.0%	0.54%	1.26%	1.09%	2.36%	2.04%	4.27%	6.58%	2.72%	5.55%	0.0%	1.93%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	42	2	5	7	0	4	2	2	3	2	6	0	3	1	1	2	2					
		1.01%	0.57%	1.20%	1.87%	0.0%	4.44%	1.08%	0.50%	0.82%	0.78%	1.02%	0.0%	1.79%	0.34%	0.46%	2.10%	1.29%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	85	3	8	6	4	2	1	8	11	5	14	2	2	5	7	3	4					
		2.06%	0.86%	1.92%	1.60%	5.47%	2.22%	0.54%	2.03%	3.02%	1.96%	2.38%	1.70%	1.19%	1.70%	3.24%	3.15%	2.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	60	9	8	14	1	2	0	8	4	1	4	0	0	6	1	1	1					
		1.45%	2.60%	1.92%	3.75%	1.36%	2.22%	0.0%	2.03%	1.09%	0.39%	0.68%	0.0%	0.0%	2.04%	0.46%	1.05%	0.64%					
22	"5. ""За Русь Святую"""	19	0	0	1	3	1	1	0	1	1	0	0	1	5	4	1	0					
		0.46%	0.0%	0.0%	0.26%	4.10%	1.11%	0.54%	0.0%	0.27%	0.39%	0.0%	0.0%	0.59%	1.70%	1.85%	1.05%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	0	0	0	0	1	2	1	2	0	1	1	2	1	1	0	0					
		0.29%	0.0%	0.0%	0.0%	0.0%	1.11%	1.08%	0.25%	0.54%	0.0%	0.17%	0.85%	1.19%	0.34%	0.46%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	1	2	0	0	1	1	3	4	0	4	0	0	2	2	1	2					
		0.55%	0.28%	0.48%	0.0%	0.0%	1.11%	0.54%	0.76%	1.09%	0.0%	0.68%	0.0%	0.0%	0.68%	0.92%	1.05%	1.29%					
25	"8. ""Народно-республиканская партия России"""	21	1	1	4	0	0	2	1	2	1	1	0	2	2	3	0	1					
		0.50%	0.28%	0.24%	1.07%	0.0%	0.0%	1.08%	0.25%	0.54%	0.39%	0.17%	0.0%	1.19%	0.68%	1.38%	0.0%	0.64%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	1	2	1	1	0	0	4	4	1	5	0	0	0	2	0	0					
		0.50%	0.28%	0.48%	0.26%	1.36%	0.0%	0.0%	1.01%	1.09%	0.39%	0.85%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	688	41	66	73	21	24	37	78	39	100	54	24	30	48	11	20	22					
		16.68%	11.88%	15.86%	19.57%	28.76%	26.66%	20.10%	19.79%	10.71%	39.37%	9.19%	20.51%	17.96%	16.32%	5.09%	21.05%	14.19%					
28	"11. ""Истинные патриоты России"""	6	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0					
		0.14%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.85%	0.0%	0.0%	0.0%	1.05%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	55	7	5	7	3	3	3	3	4	2	1	1	1	4	3	2	6					
		1.33%	2.02%	1.20%	1.87%	4.10%	3.33%	1.63%	0.76%	1.09%	0.78%	0.17%	0.85%	0.59%	1.36%	1.38%	2.10%	3.87%					
30	"13. ""Демократическая партия России"""	7	0	1	0	1	0	1	0	2	0	1	0	0	0	0	0	1					
		0.16%	0.0%	0.24%	0.0%	1.36%	0.0%	0.54%	0.0%	0.54%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%					
31	"14. ""Великая Россия - Евразийский Союз"""	5	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1					
		0.12%	0.0%	0.48%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.64%					
32	"15. ""Партия СЛОН"""	8	0	1	0	0	0	0	2	0	3	1	0	0	1	0	0	0					
		0.19%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	1.18%	0.17%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	137	21	10	6	0	4	5	24	19	8	19	1	2	9	4	2	3					
		3.32%	6.08%	2.40%	1.60%	0.0%	4.44%	2.71%	6.09%	5.21%	3.14%	3.23%	0.85%	1.19%	3.06%	1.85%	2.10%	1.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	0	1	0	2	0	2	0	0	0	9	0	0	1	2	0	1					
		0.43%	0.0%	0.24%	0.0%	2.73%	0.0%	1.08%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.34%	0.92%	0.0%	0.64%					
35	"18. ""ЛДПР"""	512	36	51	46	9	13	23	65	68	15	70	10	28	29	21	14	14					
		12.41%	10.43%	12.25%	12.33%	12.32%	14.44%	12.5%	16.49%	18.68%	5.90%	11.92%	8.54%	16.76%	9.86%	9.72%	14.73%	9.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	80	3	6	5	0	0	2	5	6	2	7	36	1	2	2	0	3					
		1.93%	0.86%	1.44%	1.34%	0.0%	0.0%	1.08%	1.26%	1.64%	0.78%	1.19%	30.76%	0.59%	0.68%	0.92%	0.0%	1.93%					
37	"20. ""Политическая партия ""Единая Россия"""	1362	149	167	133	13	19	81	89	119	77	220	0	25	105	78	26	61					
		33.02%	43.18%	40.14%	35.65%	17.80%	21.11%	44.02%	22.58%	32.69%	30.31%	37.47%	0.0%	14.97%	35.71%	36.11%	27.36%	39.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	10	0	3	0	0	1	1	1	0	0	1	0	0	1	2	0	0					
		0.24%	0.0%	0.72%	0.0%	0.0%	1.11%	0.54%	0.25%	0.0%	0.0%	0.17%	0.0%	0.0%	0.34%	0.92%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	2	0	0	0	0	0	1	2	0	3	0	0	2	0	0	1					
		0.26%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.54%	0.0%	0.51%	0.0%	0.0%	0.68%	0.0%	0.0%	0.64%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	583	44	41	42	7	8	7	70	48	15	105	29	32	48	43	19	25					
		14.13%	12.75%	9.85%	11.26%	9.58%	8.88%	3.80%	17.76%	13.18%	5.90%	17.88%	24.78%	19.16%	16.32%	19.90%	20.0%	16.12%					
																							
41	Против всех	161	9	21	14	4	3	6	17	11	7	28	3	17	8	10	1	2					
		3.90%	2.60%	5.04%	3.75%	5.47%	3.33%	3.26%	4.31%	3.02%	2.75%	4.77%	2.56%	10.17%	2.72%	4.62%	1.05%	1.29%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
