Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Белогорская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99					
18	. Глазьев Сергей Юрьевич	1433	110	92	65	69	54	88	74	51	59	41	72	69	52	43	47	46	22	61	39	25	57	86	60	7	10	13	9	12					
		5.53%	7.58%	7.18%	6.69%	7.39%	4.91%	6.55%	4.87%	5.65%	6.49%	5.73%	5.82%	6.20%	4.63%	5.33%	3.89%	4.80%	7.31%	5.13%	5.48%	4.42%	4.75%	5.57%	5.15%	4.86%	2.29%	3.69%	3.80%	2.36%					
19	. Малышкин Олег Александрович	782	40	29	34	19	40	34	49	45	29	29	24	22	33	27	40	34	26	26	7	36	30	43	35	1	19	4	10	17					
		3.02%	2.75%	2.26%	3.50%	2.03%	3.64%	2.53%	3.23%	4.98%	3.19%	4.05%	1.94%	1.98%	2.94%	3.35%	3.31%	3.55%	8.64%	2.18%	0.98%	6.36%	2.50%	2.78%	3.01%	0.69%	4.36%	1.14%	4.22%	3.35%					
20	. Миронов Сергей Михайлович	235	7	8	14	11	13	18	13	3	4	3	13	9	10	9	9	10	1	8	3	5	11	18	10	5	1	15	0	4					
		0.91%	0.48%	0.62%	1.44%	1.18%	1.18%	1.34%	0.86%	0.33%	0.44%	0.42%	1.05%	0.81%	0.89%	1.12%	0.74%	1.04%	0.33%	0.67%	0.42%	0.88%	0.92%	1.17%	0.86%	3.47%	0.23%	4.26%	0.00%	0.79%					
21	. Путин Владимир Владимирович	15888	802	663	542	486	640	735	1017	539	549	410	690	652	763	526	792	581	197	747	492	366	769	1085	774	95	274	133	140	429					
		61.28%	55.23%	51.76%	55.76%	52.03%	58.23%	54.73%	67.00%	59.69%	60.40%	57.26%	55.74%	58.58%	68.00%	65.18%	65.51%	60.65%	65.45%	62.77%	69.10%	64.66%	64.08%	70.27%	66.49%	65.97%	62.84%	37.78%	59.07%	84.45%					
22	. Хакамада Ирина Муцуовна	1002	64	52	35	44	49	62	49	41	31	17	50	37	54	37	56	35	7	33	24	25	58	65	45	4	10	10	4	4					
		3.86%	4.41%	4.06%	3.60%	4.71%	4.46%	4.62%	3.23%	4.54%	3.41%	2.37%	4.04%	3.32%	4.81%	4.58%	4.63%	3.65%	2.33%	2.77%	3.37%	4.42%	4.83%	4.21%	3.87%	2.78%	2.29%	2.84%	1.69%	0.79%					
23	. Харитонов Николай Михайлович	5432	379	379	246	258	241	333	252	196	199	195	323	279	178	133	211	199	38	255	123	83	211	168	183	27	104	145	73	21					
		20.95%	26.10%	29.59%	25.31%	27.62%	21.93%	24.80%	16.60%	21.71%	21.89%	27.23%	26.09%	25.07%	15.86%	16.48%	17.45%	20.77%	12.62%	21.43%	17.28%	14.66%	17.58%	10.88%	15.72%	18.75%	23.85%	41.19%	30.80%	4.13%					
																																			
24	Против всех	982	40	54	30	45	56	64	62	26	33	17	60	38	28	24	47	41	7	42	22	16	54	73	48	5	14	16	0	20					
		3.79%	2.75%	4.22%	3.09%	4.82%	5.10%	4.77%	4.08%	2.88%	3.63%	2.37%	4.85%	3.41%	2.50%	2.97%	3.89%	4.28%	2.33%	3.53%	3.09%	2.83%	4.50%	4.73%	4.12%	3.47%	3.21%	4.55%	0.00%	3.94%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
