Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Няндомская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	354	19	37	12	25	30	36	35	20	24	40	5	19	4	2	4	6	5	5	6	3	1	0	0	10	2	2	1	1					
		3.58%	3.12%	5.43%	2.73%	4.22%	4.59%	4.47%	4.25%	3.38%	6.00%	5.61%	4.81%	3.40%	2.26%	1.33%	2.72%	4.48%	5.15%	1.53%	2.11%	2.08%	1.37%	0.00%	0.00%	1.33%	0.88%	1.28%	2.00%	1.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3987	269	266	170	197	236	302	310	241	148	266	51	206	74	59	91	58	41	164	137	54	39	39	17	293	118	71	20	50					
		40.33%	44.17%	39.00%	38.64%	33.28%	36.09%	37.47%	37.62%	40.78%	37.00%	37.31%	49.04%	36.85%	41.81%	39.33%	61.90%	43.28%	42.27%	50.31%	48.24%	37.50%	53.42%	65.00%	44.74%	38.91%	52.21%	45.51%	40.00%	51.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	0	1	3	2	1	12	7	4	2	5	1	6	1	1	0	0	2	3	2	2	0	0	0	9	1	0	0	0					
		0.66%	0.00%	0.15%	0.68%	0.34%	0.15%	1.49%	0.85%	0.68%	0.50%	0.70%	0.96%	1.07%	0.56%	0.67%	0.00%	0.00%	2.06%	0.92%	0.70%	1.39%	0.00%	0.00%	0.00%	1.20%	0.44%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
