Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Няндомская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610					
		8.88%	6.77%	8.14%	6.69%	8.19%	11.19%	9.87%	11.43%	11.89%	9.76%	8.38%	8.90%	12.85%	8.50%	10.96%	7.75%	3.57%	5.38%	3.54%	2.19%	8.31%	4.61%	11.76%	9.63%	5.31%	14.74%	4.44%	20.45%	6.13%	8.38%	6.84%	9.47%	14.46%	8.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	64	7	5	4	7	4	4	6	4	3	11	3	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0					
		0.48%	0.85%	0.74%	0.64%	0.84%	0.41%	0.39%	0.65%	0.55%	0.52%	1.23%	1.57%	0.17%	0.40%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.44%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	37	0	0	3	6	3	8	2	4	3	1	0	2	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0					
		0.28%	0.00%	0.00%	0.48%	0.72%	0.31%	0.79%	0.22%	0.55%	0.52%	0.11%	0.00%	0.35%	0.00%	0.00%	0.39%	0.00%	0.45%	0.00%	0.00%	0.24%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	993	80	48	55	69	55	81	53	62	41	66	12	30	20	2	32	12	25	12	12	26	24	5	16	7	5	2	2	34	59	22	13	7	4					
		7.52%	9.67%	7.10%	8.76%	8.31%	5.70%	7.99%	5.77%	8.47%	7.14%	7.37%	6.28%	5.21%	8.10%	2.74%	12.40%	14.29%	11.21%	10.62%	8.76%	6.18%	7.89%	7.35%	11.85%	3.10%	5.26%	2.22%	4.55%	9.07%	8.68%	6.27%	4.92%	8.43%	3.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1151	69	64	46	82	109	79	91	76	53	77	15	46	5	1	14	8	22	5	10	52	20	7	22	12	9	5	4	34	69	10	15	3	17					
		8.72%	8.34%	9.47%	7.32%	9.88%	11.30%	7.80%	9.90%	10.38%	9.23%	8.60%	7.85%	7.99%	2.02%	1.37%	5.43%	9.52%	9.87%	4.42%	7.30%	12.35%	6.58%	10.29%	16.30%	5.31%	9.47%	5.56%	9.09%	9.07%	10.15%	2.85%	5.68%	3.61%	15.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	91	6	2	6	4	9	10	10	7	4	5	0	6	2	1	0	1	0	0	1	2	0	0	1	2	1	3	0	1	5	0	1	1	0					
		0.69%	0.73%	0.30%	0.96%	0.48%	0.93%	0.99%	1.09%	0.96%	0.70%	0.56%	0.00%	1.04%	0.81%	1.37%	0.00%	1.19%	0.00%	0.00%	0.73%	0.48%	0.00%	0.00%	0.74%	0.88%	1.05%	3.33%	0.00%	0.27%	0.74%	0.00%	0.38%	1.20%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8897	558	463	443	545	600	671	583	457	383	598	129	376	180	61	183	59	128	85	99	279	229	45	71	188	61	75	29	265	444	288	202	56	64					
		67.37%	67.47%	68.49%	70.54%	65.66%	62.18%	66.24%	63.44%	62.43%	66.72%	66.82%	67.54%	65.28%	72.87%	83.56%	70.93%	70.24%	57.40%	75.22%	72.26%	66.27%	75.33%	66.18%	52.59%	83.19%	64.21%	83.33%	65.91%	70.67%	65.29%	82.05%	76.52%	67.47%	58.72%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	124	8	9	1	10	13	12	17	8	11	12	1	6	0	0	2	1	1	0	0	3	1	1	0	0	1	0	0	2	3	0	1	0	0					
		0.94%	0.97%	1.33%	0.16%	1.20%	1.35%	1.18%	1.85%	1.09%	1.92%	1.34%	0.52%	1.04%	0.00%	0.00%	0.78%	1.19%	0.45%	0.00%	0.00%	0.71%	0.33%	1.47%	0.00%	0.00%	1.05%	0.00%	0.00%	0.53%	0.44%	0.00%	0.38%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
