Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
"Наименование Избирательной комиссии:    Новосибирск, Центральная"																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	690	30	40	30	15	25	35	20	20	20	20	30	20	35	20	20	20	25	20	20	20	40	25	20	20	20	30	25	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	546	28	40	26	11	23	30	18	14	18	19	23	16	28	11	12	13	21	8	18	8	40	22	11	17	12	24	20	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	659	48	51	32	14	18	30	33	11	39	45	31	30	29	19	9	29	6	9	21	25	19	15	9	8	12	43	13	11					
14	Число погашенных неиспользованных открепительных удостоверений	144	2	0	4	4	2	5	2	6	2	1	7	4	7	9	8	7	4	12	2	12	0	3	9	3	8	6	5	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	669	21	26	23	31	26	34	26	11	27	25	9	18	28	18	26	19	30	8	17	16	44	25	31	20	23	29	30	28					
		2.07%	1.68%	1.63%	2.27%	3.37%	2.23%	2.59%	2.45%	1.36%	2.39%	2.73%	0.90%	1.47%	1.97%	1.52%	1.88%	2.03%	2.22%	0.95%	1.65%	2.02%	2.39%	1.75%	2.68%	2.96%	1.95%	2.32%	2.49%	2.30%					
19	2.Всероссийская политическая партия «Гражданская Сила»	775	30	41	30	21	20	33	45	16	51	34	23	23	25	23	30	22	30	19	18	9	46	39	24	13	30	17	27	36					
		2.40%	2.39%	2.57%	2.97%	2.28%	1.71%	2.52%	4.24%	1.98%	4.52%	3.72%	2.29%	1.87%	1.76%	1.94%	2.17%	2.35%	2.22%	2.27%	1.74%	1.14%	2.50%	2.73%	2.08%	1.92%	2.54%	1.36%	2.24%	2.96%					
20	3.Политическая партия «Демократическая партия России»	60	8	2	1	2	2	0	4	1	4	0	1	3	1	3	1	0	3	0	1	2	0	1	2	2	2	1	5	8					
		0.19%	0.64%	0.13%	0.10%	0.22%	0.17%	0.00%	0.38%	0.12%	0.35%	0.00%	0.10%	0.24%	0.07%	0.25%	0.07%	0.00%	0.22%	0.00%	0.10%	0.25%	0.00%	0.07%	0.17%	0.30%	0.17%	0.08%	0.42%	0.66%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6849	209	470	228	179	167	240	225	179	274	203	188	337	338	212	324	123	281	203	270	176	326	274	238	98	284	305	227	271					
		21.21%	16.68%	29.47%	22.55%	19.46%	14.30%	18.29%	21.19%	22.18%	24.29%	22.19%	18.71%	27.44%	23.80%	17.89%	23.46%	13.14%	20.80%	24.22%	26.14%	22.25%	17.72%	19.20%	20.61%	14.50%	24.05%	24.40%	18.85%	22.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	841	24	36	45	26	30	26	41	30	36	26	19	41	39	21	40	16	46	36	22	21	46	27	27	17	20	24	36	23					
		2.60%	1.92%	2.26%	4.45%	2.83%	2.57%	1.98%	3.86%	3.72%	3.19%	2.84%	1.89%	3.34%	2.75%	1.77%	2.90%	1.71%	3.40%	4.30%	2.13%	2.65%	2.50%	1.89%	2.34%	2.51%	1.69%	1.92%	2.99%	1.89%					
23	6.Политическая партия «Партия социальной справедливости»	103	3	7	5	3	10	1	2	1	1	3	3	5	6	5	3	4	4	2	4	3	9	7	2	2	2	1	2	3					
		0.32%	0.24%	0.44%	0.49%	0.33%	0.86%	0.08%	0.19%	0.12%	0.09%	0.33%	0.30%	0.41%	0.42%	0.42%	0.22%	0.43%	0.30%	0.24%	0.39%	0.38%	0.49%	0.49%	0.17%	0.30%	0.17%	0.08%	0.17%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	2315	95	105	52	88	85	97	69	58	62	62	83	55	108	94	81	73	91	64	67	73	137	115	96	44	72	91	100	98					
		7.17%	7.58%	6.58%	5.14%	9.57%	7.28%	7.39%	6.50%	7.19%	5.50%	6.78%	8.26%	4.48%	7.61%	7.93%	5.87%	7.80%	6.74%	7.64%	6.49%	9.23%	7.45%	8.06%	8.31%	6.51%	6.10%	7.28%	8.31%	8.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2679	101	115	73	71	119	106	110	60	89	78	103	103	109	112	114	74	108	68	102	51	164	131	91	40	105	103	90	89					
		8.30%	8.06%	7.21%	7.22%	7.72%	10.19%	8.08%	10.36%	7.43%	7.89%	8.52%	10.25%	8.39%	7.68%	9.45%	8.25%	7.91%	7.99%	8.11%	9.87%	6.45%	8.91%	9.18%	7.88%	5.92%	8.89%	8.24%	7.48%	7.31%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	406	25	20	13	21	19	15	16	11	22	20	8	9	15	23	16	10	11	10	10	3	26	12	9	19	6	7	18	12					
		1.26%	1.99%	1.25%	1.29%	2.28%	1.63%	1.14%	1.51%	1.36%	1.95%	2.19%	0.80%	0.73%	1.06%	1.94%	1.16%	1.07%	0.81%	1.19%	0.97%	0.38%	1.41%	0.84%	0.78%	2.81%	0.51%	0.56%	1.50%	0.99%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15894	662	675	467	423	635	686	467	404	485	410	507	551	669	622	655	547	675	377	478	402	972	731	587	392	588	609	622	596					
		49.22%	52.83%	42.32%	46.19%	45.98%	54.37%	52.29%	43.97%	50.06%	42.99%	44.81%	50.45%	44.87%	47.11%	52.49%	47.43%	58.44%	49.96%	44.99%	46.27%	50.82%	52.83%	51.23%	50.82%	57.99%	49.79%	48.72%	51.66%	48.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1370	66	77	71	38	43	55	44	31	62	49	41	69	70	42	71	42	60	43	33	26	49	53	41	23	42	52	39	38					
		4.24%	5.27%	4.83%	7.02%	4.13%	3.68%	4.19%	4.14%	3.84%	5.50%	5.36%	4.08%	5.62%	4.93%	3.54%	5.14%	4.49%	4.44%	5.13%	3.19%	3.29%	2.66%	3.71%	3.55%	3.40%	3.56%	4.16%	3.24%	3.12%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
