Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Петровская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	777	35	23	20	34	44	30	40	44	40	40	35	37	38	12	5	6	7	4	10	15	20	20	44	6	25	30	24	7	7	10	15	20	15	2	3	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	665	31	22	19	32	44	27	37	44	38	40	31	31	32	2	2	4	7	4	8	13	20	13	44	3	25	30	24	2	5	1	5	5	5	2	3	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	298	21	8	13	17	11	27	56	6	11	12	8	13	6	2	1	1	2	1	3	25	4	0	7	5	9	2	8	0	3	0	1	3	1	0	9	2					
14	Число погашенных неиспользованных открепительных удостоверений	112	4	1	1	2	0	3	3	0	2	0	4	6	6	10	3	2	0	0	2	2	0	7	0	3	0	0	0	5	2	9	10	15	10	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	1	0	0	2	4	0	3	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	437	29	10	8	23	18	17	22	23	20	26	15	18	34	12	2	5	23	0	1	0	3	8	7	7	30	9	17	3	3	1	2	18	11	3	6	3					
		1.99%	2.32%	1.72%	1.18%	1.98%	1.60%	1.81%	1.86%	2.34%	1.88%	2.18%	1.70%	2.27%	3.11%	2.09%	0.94%	1.32%	5.91%	0.00%	0.16%	0.00%	0.81%	1.46%	1.29%	1.36%	4.48%	1.06%	3.55%	1.32%	0.86%	0.85%	0.65%	5.03%	3.21%	1.29%	2.03%	1.17%					
19	2.Всероссийская политическая партия «Гражданская Сила»	95	9	4	6	10	6	4	10	9	7	4	6	1	5	1	0	0	0	0	0	0	1	1	2	0	1	1	1	0	1	0	3	1	1	0	0	0					
		0.43%	0.72%	0.69%	0.89%	0.86%	0.53%	0.43%	0.85%	0.91%	0.66%	0.34%	0.68%	0.13%	0.46%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.18%	0.37%	0.00%	0.15%	0.12%	0.21%	0.00%	0.29%	0.00%	0.98%	0.28%	0.29%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	25	1	0	1	2	0	1	1	1	2	1	3	0	1	1	0	2	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	2					
		0.11%	0.08%	0.00%	0.15%	0.17%	0.00%	0.11%	0.08%	0.10%	0.19%	0.08%	0.34%	0.00%	0.09%	0.17%	0.00%	0.53%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.19%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.78%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2651	148	71	75	163	241	183	230	211	194	242	164	115	155	32	10	6	22	4	2	0	28	39	36	10	56	50	31	4	8	10	25	32	26	12	8	8					
		12.08%	11.82%	12.22%	11.09%	14.05%	21.46%	19.51%	19.49%	21.44%	18.23%	20.32%	18.57%	14.50%	14.16%	5.57%	4.72%	1.58%	5.66%	2.35%	0.31%	0.00%	7.55%	7.13%	6.63%	1.95%	8.36%	5.90%	6.47%	1.75%	2.30%	8.47%	8.17%	8.94%	7.58%	5.15%	2.71%	3.13%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	1	2	0	4	0	1	2	3	1	1	2	0	1	0	0	0	2	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.08%	0.34%	0.00%	0.34%	0.00%	0.11%	0.17%	0.30%	0.09%	0.08%	0.23%	0.00%	0.09%	0.00%	0.00%	0.00%	0.51%	0.00%	0.31%	0.00%	0.00%	0.00%	0.18%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	3	1	1	1	0	4	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0					
		0.10%	0.24%	0.17%	0.15%	0.09%	0.00%	0.43%	0.17%	0.41%	0.00%	0.00%	0.11%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1471	97	61	63	99	54	70	88	82	92	104	82	47	112	21	2	29	23	3	2	0	28	25	27	3	32	43	30	4	18	7	28	34	28	4	18	11					
		6.70%	7.75%	10.50%	9.32%	8.53%	4.81%	7.46%	7.46%	8.33%	8.65%	8.73%	9.29%	5.93%	10.23%	3.65%	0.94%	7.63%	5.91%	1.76%	0.31%	0.00%	7.55%	4.57%	4.97%	0.58%	4.78%	5.07%	6.26%	1.75%	5.17%	5.93%	9.15%	9.50%	8.16%	1.72%	6.10%	4.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1590	116	45	53	102	101	66	118	87	93	99	83	74	95	23	32	10	42	8	4	3	11	26	35	5	38	65	30	4	30	4	18	18	14	5	9	24					
		7.24%	9.27%	7.75%	7.84%	8.79%	8.99%	7.04%	10.00%	8.84%	8.74%	8.31%	9.40%	9.33%	8.68%	4.00%	15.09%	2.63%	10.80%	4.71%	0.63%	1.46%	2.96%	4.75%	6.45%	0.97%	5.67%	7.67%	6.26%	1.75%	8.62%	3.39%	5.88%	5.03%	4.08%	2.15%	3.05%	9.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	114	7	2	4	7	11	6	3	8	6	6	8	3	5	0	2	2	2	0	0	0	1	0	2	2	4	2	6	1	0	0	3	5	5	1	0	0					
		0.52%	0.56%	0.34%	0.59%	0.60%	0.98%	0.64%	0.25%	0.81%	0.56%	0.50%	0.91%	0.38%	0.46%	0.00%	0.94%	0.53%	0.51%	0.00%	0.00%	0.00%	0.27%	0.00%	0.37%	0.39%	0.60%	0.24%	1.25%	0.44%	0.00%	0.00%	0.98%	1.40%	1.46%	0.43%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14998	814	369	460	729	668	548	681	515	632	664	496	522	662	481	159	317	261	140	629	197	287	447	402	478	473	658	363	211	282	92	215	246	250	206	237	207					
		68.33%	65.02%	63.51%	68.05%	62.84%	59.48%	58.42%	57.71%	52.34%	59.40%	55.75%	56.17%	65.83%	60.46%	83.65%	75.00%	83.42%	67.10%	82.35%	98.28%	95.63%	77.36%	81.72%	74.03%	92.99%	70.60%	77.59%	75.78%	92.54%	81.03%	77.97%	70.26%	68.72%	72.89%	88.41%	80.34%	80.86%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	135	2	1	5	11	11	13	17	16	3	11	9	5	5	1	4	4	1	0	0	0	3	1	2	0	2	5	0	0	0	0	0	2	0	1	0	0					
		0.62%	0.16%	0.17%	0.74%	0.95%	0.98%	1.39%	1.44%	1.63%	0.28%	0.92%	1.02%	0.63%	0.46%	0.17%	1.89%	1.05%	0.26%	0.00%	0.00%	0.00%	0.81%	0.18%	0.37%	0.00%	0.30%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.43%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
