Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Милославская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555					
		9.09%	3.70%	9.58%	8.06%	10.13%	9.27%	10.33%	4.63%	12.12%	10.55%	8.79%	11.22%	5.0%	6.53%	1.70%	4.70%	4.83%	10.70%	16.91%	5.80%	23.28%	12.61%	7.05%	8.16%	7.07%	15.38%	1.75%	6.25%	4.54%	4.05%	11.36%	21.05%	13.95%	7.50%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	103	1	1	1	6	13	12	5	0	6	3	3	3	1	6	3	3	3	1	4	0	5	4	0	2	0	3	0	1	1	3	2	1	6					
		1.50%	0.92%	0.68%	1.61%	0.72%	1.47%	2.13%	1.93%	0.0%	3.33%	3.29%	1.53%	3.0%	0.65%	3.40%	3.52%	1.61%	1.00%	0.73%	1.78%	0.0%	2.25%	1.65%	0.0%	1.76%	0.0%	5.26%	0.0%	1.51%	0.67%	1.36%	1.75%	1.16%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	2253	53	56	18	320	315	171	49	40	64	28	96	66	21	45	32	15	80	59	96	28	65	82	38	31	24	26	28	17	54	54	40	36	106					
		32.87%	49.07%	38.35%	29.03%	38.60%	35.63%	30.48%	18.91%	40.40%	35.55%	30.76%	48.97%	66.0%	13.72%	25.56%	37.64%	8.06%	26.75%	43.38%	42.85%	38.35%	29.27%	34.02%	25.85%	27.43%	26.37%	45.61%	58.33%	25.75%	36.48%	24.54%	35.08%	41.86%	23.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	0	3	4	1	0	0	2	0	2	2	0	0	0	0	2	0	2	0	0	0	0	1	3	1	1	1	0	1	0	1	0					
		0.39%	0.0%	0.0%	0.0%	0.36%	0.45%	0.17%	0.0%	0.0%	1.11%	0.0%	1.02%	2.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.88%	3.29%	1.75%	2.08%	1.51%	0.0%	0.45%	0.0%	1.16%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	0	1	0	1	4	4	2	0	1	0	0	1	1	1	0	0	3	0	1	0	0	0	0	1	2	1	0	0	4	1	0	0	1					
		0.43%	0.0%	0.68%	0.0%	0.12%	0.45%	0.71%	0.77%	0.0%	0.55%	0.0%	0.0%	1.0%	0.65%	0.56%	0.0%	0.0%	1.00%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.88%	2.19%	1.75%	0.0%	0.0%	2.70%	0.45%	0.0%	0.0%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	850	17	15	10	124	113	84	21	5	14	13	6	2	69	31	4	9	34	5	15	3	28	43	25	4	2	9	1	9	14	36	4	3	78					
		12.40%	15.74%	10.27%	16.12%	14.95%	12.78%	14.97%	8.10%	5.05%	7.77%	14.28%	3.06%	2.0%	45.09%	17.61%	4.70%	4.83%	11.37%	3.67%	6.69%	4.10%	12.61%	17.84%	17.00%	3.53%	2.19%	15.78%	2.08%	13.63%	9.45%	16.36%	3.50%	3.48%	17.21%					
																																								
41	Против всех	194	0	6	3	27	24	13	4	5	8	0	3	0	4	5	0	3	14	3	3	1	3	10	4	3	6	1	2	0	10	9	0	2	18					
		2.83%	0.0%	4.10%	4.83%	3.25%	2.71%	2.31%	1.54%	5.05%	4.44%	0.0%	1.53%	0.0%	2.61%	2.84%	0.0%	1.61%	4.68%	2.20%	1.33%	1.36%	1.35%	4.14%	2.72%	2.65%	6.59%	1.75%	4.16%	0.0%	6.75%	4.09%	0.0%	2.32%	3.97%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
