Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Ижморская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066					
		0.06%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.12%	0.11%	0.00%	0.14%	0.16%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.14%	0.00%	0.40%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	465	14	2	14	10	8	14	1	45	5	7	9	25	7	6	21	6	1	18	1	5	4	10	2	49	3	5	5	41	57	26	16	10	16	2					
		4.18%	4.09%	2.41%	4.36%	3.39%	1.41%	7.78%	1.03%	6.67%	4.39%	1.97%	3.57%	5.25%	2.49%	5.71%	4.18%	3.70%	1.92%	5.96%	1.59%	8.62%	0.88%	6.58%	3.33%	8.52%	5.77%	7.35%	2.24%	5.08%	6.11%	3.30%	2.23%	1.57%	6.32%	1.80%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	237	3	0	7	3	15	2	0	21	0	14	9	3	6	2	5	5	0	5	0	3	6	2	0	10	1	1	2	19	23	31	8	25	6	0					
		2.13%	0.88%	0.00%	2.18%	1.02%	2.65%	1.11%	0.00%	3.11%	0.00%	3.94%	3.57%	0.63%	2.14%	1.90%	0.99%	3.09%	0.00%	1.66%	0.00%	5.17%	1.32%	1.32%	0.00%	1.74%	1.92%	1.47%	0.90%	2.35%	2.47%	3.93%	1.11%	3.92%	2.37%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	0	1	0	0	6	0	0	2	2	0	0	2	1	0	0	3	0	0	1	0	1	0	0	3	0	0	6	2	2	2	3	2	0	1					
		0.36%	0.00%	1.20%	0.00%	0.00%	1.06%	0.00%	0.00%	0.30%	1.75%	0.00%	0.00%	0.42%	0.36%	0.00%	0.00%	1.85%	0.00%	0.00%	1.59%	0.00%	0.22%	0.00%	0.00%	0.52%	0.00%	0.00%	2.69%	0.25%	0.21%	0.25%	0.42%	0.31%	0.00%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9477	295	72	280	269	494	160	94	554	106	301	215	387	244	82	440	132	48	259	61	47	403	133	54	453	44	52	200	676	783	651	623	548	212	105					
		85.26%	86.26%	86.75%	87.23%	91.19%	87.28%	88.89%	96.91%	82.07%	92.98%	84.79%	85.32%	81.30%	86.83%	78.10%	87.65%	81.48%	92.31%	85.76%	96.83%	81.03%	88.38%	87.50%	90.00%	78.78%	84.62%	76.47%	89.69%	83.77%	83.92%	82.61%	86.77%	85.89%	83.79%	94.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	4	0	0	0	1	1	1	0	0	0	1	6	2	2	2	1	0					
		0.24%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.66%	1.67%	0.17%	0.00%	0.00%	0.00%	0.12%	0.64%	0.25%	0.28%	0.31%	0.40%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
