Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Петровск-Забайкальская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235					
		63.99%	74.05%	53.03%	70.43%	63.24%	65.13%	60.10%	65.04%	56.32%	62.18%	55.86%	68.39%	67.48%	58.31%	56.49%	72.92%	69.77%	72.22%	71.72%	61.67%	63.08%	49.70%	67.98%	70.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	0	0	0	2	4	2	0	1	0	0	0	3	1	1	0	0	0	0	1	2	0	0	2					
		0.18%	0.00%	0.00%	0.00%	0.25%	0.51%	0.50%	0.00%	0.26%	0.00%	0.00%	0.00%	0.67%	0.13%	0.10%	0.00%	0.00%	0.00%	0.00%	0.10%	0.21%	0.00%	0.00%	0.22%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
