Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Малоархангельская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471					
16	Число утраченных избирательных бюллетеней	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	134	11	10	7	5	6	2	2	5	9	3	2	2	3	8	11	2	8	10	8	9	11					
		1.51%	1.22%	1.74%	1.92%	1.43%	2.14%	0.72%	0.80%	1.86%	3.50%	1.29%	0.90%	0.60%	1.75%	2.81%	4.58%	1.32%	1.76%	1.49%	0.73%	1.13%	1.54%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	0	3	2	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	7	8	10					
		0.40%	0.00%	0.52%	0.55%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.43%	0.45%	0.00%	0.00%	0.00%	0.42%	0.00%	0.22%	0.15%	0.64%	1.00%	1.40%					
20	3.Политическая партия «Демократическая партия России»	9	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	3	0					
		0.10%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.15%	0.09%	0.38%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	976	60	41	28	24	75	24	21	61	38	16	22	31	10	51	25	14	89	47	122	110	67					
		10.98%	6.67%	7.14%	7.69%	6.86%	26.79%	8.63%	8.40%	22.68%	14.79%	6.87%	9.87%	9.37%	5.85%	17.89%	10.42%	9.27%	19.60%	7.03%	11.11%	13.75%	9.40%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	12	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5	4	5					
		0.35%	1.33%	0.35%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.46%	0.50%	0.70%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0					
		0.06%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.22%	0.15%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	546	33	21	16	17	18	9	16	18	16	14	27	18	7	19	19	7	35	58	61	58	59					
		6.14%	3.67%	3.66%	4.40%	4.86%	6.43%	3.24%	6.40%	6.69%	6.23%	6.01%	12.11%	5.44%	4.09%	6.67%	7.92%	4.64%	7.71%	8.67%	5.56%	7.25%	8.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	556	35	31	15	11	19	9	10	28	11	11	20	36	43	12	10	9	30	45	63	60	48					
		6.25%	3.89%	5.40%	4.12%	3.14%	6.79%	3.24%	4.00%	10.41%	4.28%	4.72%	8.97%	10.88%	25.15%	4.21%	4.17%	5.96%	6.61%	6.73%	5.74%	7.50%	6.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	3	1	1	0	1	0	1	0	2	0	2	6	1	4	0	2	7	0	12	9	5					
		0.64%	0.33%	0.17%	0.27%	0.00%	0.36%	0.00%	0.40%	0.00%	0.78%	0.00%	0.90%	1.81%	0.58%	1.40%	0.00%	1.32%	1.54%	0.00%	1.09%	1.13%	0.70%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6326	723	449	272	293	155	231	194	140	180	187	146	235	105	189	174	115	277	499	748	527	487					
		71.17%	80.42%	78.22%	74.73%	83.71%	55.36%	83.09%	77.60%	52.04%	70.04%	80.26%	65.47%	70.99%	61.40%	66.32%	72.50%	76.16%	61.01%	74.59%	68.12%	65.88%	68.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	7	6	6					
		0.28%	0.00%	0.00%	0.27%	0.00%	0.00%	0.36%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	1.17%	0.00%	0.00%	0.66%	0.00%	0.00%	0.64%	0.75%	0.84%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
